country,gdp_pc_pp,pop,urbanization_rate,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Germany,42883.686807951686,80651873.0,0.7530100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.9166666666666669,0.2730174463967501,20.0,0.4567786258393002,1.201229916171454,20.402123841227382,1645469500.9729428,4.079642308123596e-08,3.290307933202111,0.7649278027776245,2.6259373000000004,214418.43403975843,408.04247682454763,490.15283023034374,490.15283023034385,408.0424768245477,8.159284616247191e-07,0.01179473106602702,5.0,15.298556055552492,15.298556055552494,785365.3195780196,3.382907666580311,3.200000000000001,2.439663482000001,1.262906775,1.1012547078,24.645305940537007,1987690084.7623363,0.00057470119234168,0.8278300091081293,0.0004757548932906657
Ghana,3864.030788779499,25904598.0,0.54042,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5416666666666667,0.4079350165763704,20.0,0.1439734587507087,1.3286816897071048,4.323052276618475,111986931.35878637,4.049985359094891e-07,10.49132426332388,0.08209118537971208,1.00622283,19320.153943897494,86.46104553236948,114.87920807179164,114.87920807179164,86.4610455323695,8.099970718189785e-06,0.016046010797014232,5.000000000000001,1.6418237075942412,1.6418237075942415,47360.861801086714,3.3769773429472005,3.200000000000001,0.7809235453548176,3.4895954398094897,3.0429272235138747,6.618830988161163,171458155.9782577,0.0017129343294523284,0.6531443821954278,0.0011187934343514804
Greece,24305.059606893305,11027549.0,0.7800699999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.4666666666666667,0.2367917503163358,20.0,0.513334475704,1.1670088046671074,110.144032519285,1214618715.6640089,5.941982360009493e-07,6.5525501632140335,6.825063220726575,1.1212213000000002,121525.29803446654,2202.8806503857,2570.781114630916,2570.781114630916,2202.8806503857,1.1883964720018988e-05,0.1301752720677269,5.0,136.5012644145315,136.5012644145315,513215.9286466608,3.24405232216127,4.0,2.4828048920000003,1.01327721,0.8511528564000004,153.22249952694426,1689668621.4358547,0.006304140043478351,0.718850252797998,0.004531732663928394
Guatemala,7062.530674821691,15468203.0,0.51571,3.0,0.2,1.5,0.06,0.8,0.05,0.4666666666666667,0.5833333333333333,0.6475627728005022,20.0,0.12231358037263612,1.5550494079996444,9.70320739830813,150091181.788132,9.207348123957051e-07,14.242112987303681,0.3815987805405786,0.5924641500000001,35312.65337410846,194.06414796616266,301.7793384087366,301.77933840873663,194.06414796616264,1.84146962479141e-05,0.15552403631045367,5.0,7.631975610811573,7.631975610811573,54531.62976215033,3.1727921261185847,1.6000000000000005,0.6973738925046964,0.9837106449697208,0.9207531636916586,37.182756079737636,575150419.1408659,0.005264792153370208,0.260959875526704,0.0013738995050174576
Guinea,1212.88813283302,11745189.0,0.37161,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.3333333333333333,0.3510694892836516,20.0,0.07561160098861491,1.274962872381474,2.9855017426871426,35065282.227689855,1.5909873202956914e-06,18.686446773476437,0.0463976860687634,0.11444668999999999,6064.440664165099,59.710034853742854,76.12807754712591,76.12807754712593,59.710034853742854,3.181974640591383e-05,0.029370074328557778,5.0,0.9279537213752682,0.927953721375268,17274.188869387188,3.3547613192335524,2.4000000000000004,0.3409697610462441,3.4399999999999995,3.109759999999999,4.572671137866027,53706886.74908154,0.003770068330362296,0.6529010402616481,0.0024614815347510375
Honduras,4445.2710541232,8097688.0,0.5473,3.0,0.2,1.5,0.06,0.8,0.05,0.33333333333333337,0.5666666666666667,0.3635926941047578,20.0,0.14959729478489833,1.286793093328051,31.244939782098538,253011773.93422198,3.187608464774754e-06,25.812258813904954,0.19095170603046502,0.5153441000000001,22226.355270615997,624.8987956419709,804.1154542611052,804.1154542611051,624.8987956419708,6.37521692954951e-05,0.1321413443094321,5.000000000000001,3.8190341206093,3.8190341206093006,61129.81814813962,3.1842077720808675,1.6000000000000005,0.8485946573259439,2.265503315887336,2.1205111036705464,64.28026818682049,520521556.3331981,0.014460370898462421,0.4860735753511487,0.007028804183519331
Hungary,22706.611896434297,9893899.0,0.7122700000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.6666666666666667,0.22126941170098394,20.0,0.578906081025,1.1523454099490313,104.52242620222069,1034134328.0797255,5.499757784359507e-07,5.441404804291675,1.5262433697194089,0.9875987000000002,113533.05948217152,2090.448524044414,2408.918761417308,2408.918761417308,2090.448524044414,1.0999515568719017e-05,0.059584441917413154,5.0,30.52486739438818,30.52486739438818,513098.754181153,3.326294700512341,4.0,3.11391687,2.4404200000000005,2.0499528000000002,128.03673873491582,1266782561.332645,0.005638742553001573,0.8163471456315473,0.004603171388093978
India,5243.95705971261,1252139596.0,0.32747,3.0,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.775,0.4525301642355351,20.0,0.13133630685720793,1.3708091209429167,4.7363395174713965,5930558249.925468,2.672189424150405e-07,334.595418599116,0.2730419846961699,0.5969824,26219.78529856305,94.72679034942793,129.8523482086433,129.85234820864326,94.72679034942792,5.34437884830081e-06,0.018193485896036206,5.0,5.4608396939234,5.4608396939234,57940.41451989498,3.3741088232734757,3.2000000000000006,0.7072419912058224,2.789261795,2.43223628524,6.904458574220966,8645345969.723776,0.0013166504789418236,0.6859827554263804,0.0009031995234779756
Indonesia,9254.42217970391,249865631.0,0.53742,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.6083333333333334,0.30997681866727844,20.0,0.14541904240043538,1.2361441051712403,12.899448999893288,3223128963.910654,2.896605869861814e-07,72.3762253431326,0.4049201855422254,0.9006958700000001,46272.11089851955,257.98897999786567,318.9115568235028,318.91155682350274,257.98897999786567,5.793211739723629e-06,0.0476493692546618,5.0,8.098403710844511,8.09840371084451,149276.03650319058,3.326848088063426,3.2000000000000006,0.7896164306802247,1.0904062,0.9508342064,17.545599349225096,4384042252.667318,0.0018959151645042477,0.7351956888530568,0.0013938686553746568
"Iran, Islamic Rep.",15090.047220074797,77447168.0,0.73375,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.4166666666666667,0.31799517747918205,20.0,0.16249401804577945,1.24371876019995,20.840961600544873,1614073454.3589478,2.818936488158747e-07,21.83186477797605,0.5432296508053155,1.1183238000000002,75450.236100374,416.8192320108974,518.4058984640885,518.4058984640886,416.8192320108974,5.6378729763174934e-06,0.03034323884099893,5.0,10.864593016106308,10.864593016106312,237268.4916119944,3.3519787607954066,1.6000000000000005,0.902270160417895,1.7919354348252483,1.6772515669964319,35.5562563160701,2753731356.361742,0.0023562720379541567,0.5861404928371364,0.0013811064535848132
Iraq,14471.473317625,33417476.0,0.69471,3.0,0.2,1.5,0.06,0.8,0.05,0.2,0.25,0.5840924714508963,20.0,0.1005147524121972,1.495091298295476,28.29501873638931,945548109.54284,4.23447563791298e-07,14.150548800254171,0.12415461564710883,0.3258623199999999,72357.366588125,565.9003747277861,846.072725957662,846.0727259576621,565.9003747277861,8.468951275825961e-06,0.042215144017429915,5.0,2.483092312942178,2.483092312942178,123879.98497633089,3.3240418553844155,2.4000000000000004,0.5231225081653968,3.1,2.8023999999999996,50.15881879277838,1676181123.1960206,0.003466047837139657,0.5641085539371411,0.0019552272332858073
Ireland,44647.2359111421,4597558.0,0.63241,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.35,0.31125054927451323,20.0,0.5586647622964,1.2373473526406586,17.244165266728356,79281049.9753691,3.609292037914508e-08,0.16593929483250153,0.0,2.591820500000001,223236.17955571052,344.8833053345671,426.7404448256866,426.7404448256866,344.8833053345671,7.218584075829019e-07,0.00913368123470542,5.0,0.0,0.0,717223.4075603934,3.382158384380429,0.0,2.979472662,1.36521745,1.36521745,23.1714986130051,106532308.8202105,0.0005189906640384529,0.744197237939975,0.0003862314186940502
Israel,30926.849094520792,8059500.0,0.9214,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.4,0.3584782813615938,20.0,0.2067616668679155,1.2819616916518886,13.909852108689751,112106453.06998505,6.087705333013456e-08,0.49063861131421943,0.0,1.3494243000000006,154634.245472604,278.197042173795,356.63795079767,356.63795079767,278.197042173795,1.2175410666026911e-06,0.005817402118253487,5.0,0.0,0.0,431362.9402742695,3.3884606918265323,0.0,1.2660524097613446,2.9000000000000004,2.9000000000000004,22.528009424240576,181564491.9546669,0.0007284288598359601,0.6174470121502381,0.0004497662230697181
Italy,33923.5598171182,60233948.0,0.6896399999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.7166666666666667,0.2046119687179293,20.0,0.4324526098864999,1.1366097229815528,57.88087535451815,3486393636.2985272,1.63252427535877e-07,9.833338231069785,3.7545740099099483,0.8339829999999999,169617.799085591,1157.617507090363,1315.7593140525735,1315.7593140525732,1157.617507090363,3.2650485507175405e-06,0.027544346819726617,5.0,75.09148019819898,75.09148019819898,828973.007534178,3.3615571744325488,4.0,2.17101227,1.5280000000000002,1.28352,69.39344708050066,4179841282.987629,0.002045582699887645,0.8340971343788813,0.0017062146681113
Jamaica,8607.498562766183,2714734.0,0.54788,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.4083333333333333,0.3810091134726805,20.0,0.1847680910832793,1.3032457579745251,70.58219871156393,191611894.63703883,2.1834602605321944e-06,5.927513806915606,1.1241300204342948,1.5365522000000003,43037.492813830904,1411.643974231279,1839.7190211872137,1839.719021187214,1411.643974231279,4.366920521064389e-05,0.18030774745201134,5.0,22.482600408685894,22.482600408685897,112956.59681619878,3.1797978719474953,3.2,1.0098997082994174,2.265503315887336,1.9755188914537567,118.63945002969267,322074548.7369077,0.013783266899735112,0.5949302588127209,0.008200082543944219
Japan,35614.31002268291,127338621.0,0.9349799999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.8166666666666667,0.210442533555454,20.0,0.2654060082178879,1.1421176477705022,58.42169957561119,7439338660.434617,1.5348555789562377e-07,19.544639285844394,1.7704970859002145,2.6617113999999997,178071.55011341456,1168.4339915122243,1334.4890819610403,1334.4890819610403,1168.4339915122243,3.069711157912476e-06,0.03563203789203033,5.000000000000001,35.40994171800429,35.40994171800429,846176.6122317221,3.348991000325274,3.2,1.5703982083113497,1.1197530000000002,0.9764246160000001,70.2120367034519,8940703931.418951,0.001971455761988188,0.832075272539971,0.0016403995904568176
Jordan,11404.738859536898,6460000.0,0.8367899999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.4666666666666667,0.425,0.17572272222131016,20.0,0.21792139106393688,1.109319091396647,9.713349197662787,62748235.816901594,1.5483614878846343e-07,1.0002415211734739,0.150404227715161,0.51691052,57023.69429768449,194.26698395325573,215.50407412739267,215.50407412739267,194.26698395325573,3.0967229757692685e-06,0.0053488658344699735,5.0,3.00808455430322,3.0080845543032204,324509.5089402681,3.3910646555600183,2.4000000000000004,1.1094292101061172,2.9000000000000004,2.6216,12.831355635057625,82890557.40247226,0.0011250898238961218,0.7570010117344211,0.000851694134981466
Kazakhstan,22469.679019436495,17035275.0,0.53247,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.775,0.3305707553557686,20.0,0.265247958659118,1.2555984560873927,22.20534669488583,378274187.4177212,1.420920226914569e-07,2.4205766818552084,1.6568674443152123,0.36739276000000015,112348.3950971825,444.10693389771654,557.6199805396787,557.6199805396787,444.10693389771654,2.8418404538291374e-06,0.04919393448952493,5.0,33.13734888630424,33.13734888630424,339861.87004434294,3.324394827262853,3.200000000000001,1.4708869409197716,0.9381249647231472,0.8180449692385843,32.56618730002877,554773956.3574977,0.0014493392305185446,0.6818528214651094,0.0009882360435891403
Kenya,2705.323218139811,44353691.0,0.25622,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5083333333333333,0.4629602731517201,20.0,0.10210264577246544,1.380662069508237,2.4605198109467596,109133135.39411098,5.058504598198718e-07,22.436334987058505,0.0778047492259907,1.3869030000000004,13526.616090699059,49.21039621893519,67.94292748495538,67.94292748495539,49.21039621893519,1.0117009196397436e-05,0.0167823934957287,5.0,1.5560949845198135,1.5560949845198135,29217.6605102921,3.3776194756112092,1.6000000000000005,0.4808967548396675,3.1,2.9015999999999993,4.843104535279171,214809562.03847092,0.0017902129042493137,0.5080459843522516,0.0009095104771394457
Kyrgyz Republic,3109.8128288413104,5719600.0,0.35707,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.4833333333333333,0.5202256666410198,20.0,0.4834045030336768,1.4347586260405798,9.307556288606662,53235498.94831467,1.3542760846102419e-06,7.745917493536738,0.33487108200119786,0.056462076000000014,15549.064144206552,186.15112577213324,267.081933448733,267.081933448733,186.15112577213324,2.7085521692204833e-05,0.19064520366304494,5.0,6.697421640023958,6.697421640023958,29889.075340329455,3.1277172411284595,3.200000000000001,2.5761905488052017,1.2990320004270248,1.1327559043723656,15.980080357396336,91399667.61216408,0.00513859876362732,0.5824474020431747,0.0029929635000170017
Lao PDR,4667.34005886512,6769727.0,0.38614,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.16666666666666666,0.2472988860728427,20.0,0.1491909166727706,1.1769345177166666,60.42467011397834,409058520.7366922,3.7533299430502325e-06,25.409019055375623,0.31950783822515727,1.0866188,23336.7002943256,1208.4934022795662,1422.3175995756753,1422.3175995756756,1208.4934022795662,7.506659886100465e-05,0.2317084878280429,5.0,6.3901567645031445,6.390156764503144,94366.37853456283,3.0746774262785523,2.4000000000000004,0.6798494850070336,1.5999999999999996,1.4464,81.43123293631155,551267216.2522376,0.017447032337324878,0.742033098789469,0.012946275469945251
Latvia,21832.570741566098,2012647.0,0.6738200000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.35,0.2393699080806075,20.0,0.2706915442128,1.1694442975319261,75.9205841784487,152801335.98500222,5.326164472953823e-07,1.0719688947997097,0.0,0.75464347,109162.85370783051,1518.4116835689742,1775.697884655588,1775.697884655588,1518.411683568974,1.0652328945907647e-05,0.12018742712933987,5.0,0.0,0.0,456042.5100345949,3.200873244817276,0.0,1.6129453470000001,0.9381249647231472,0.9381249647231472,116.92377448554137,235326283.9470014,0.005355474436317075,0.6493169119154372,0.0034774001228314697
Lesotho,2493.613734139731,2074465.0,0.27312,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.16666666666666666,0.1992120956582078,20.0,0.09296403474328559,1.1315086572166373,9.268488799800922,19227155.618079018,1.7768323692279057e-06,3.6859765608303676,0.014677982169338216,0.48346453999999983,12468.068670698653,185.3697759960184,209.7475063258036,209.74750632580364,185.3697759960184,3.5536647384558104e-05,0.023904306452969856,5.0,0.2935596433867644,0.2935596433867644,62586.905827698196,3.3582452337194693,1.6000000000000005,0.43964411385237795,3.2664034159574444,3.057353597336168,15.054353486886711,31229729.40617444,0.006037163366875782,0.6156683385888578,0.003716890339873928
Liberia,849.8309242360939,4294077.0,0.4970100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.4725120712732518,20.0,0.13960573670102042,1.38968530947189,1.7338649219139142,7445349.482297335,1.706596737668657e-06,7.328257799498013,0.0,0.8479589000000001,4249.154621180471,34.67729843827828,48.19053221184784,48.19053221184784,34.67729843827828,3.413193475337314e-05,0.02856592767622842,5.0,0.0,0.0,8992.690090922992,3.3438574912862205,0.0,0.6327566518796613,3.393739601658168,3.393739601658168,2.8767504016484855,12352987.734459523,0.0033850855736208625,0.6027164959880928,0.0020402469155526098
Lithuania,24469.622500843605,2957689.0,0.66508,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.35,0.3129644244946807,20.0,0.374249463653,1.2389663888872968,41.44794677320982,122590136.24370816,2.26124996111761e-07,0.6688074136247982,0.0,1.1529181000000002,122348.11250421804,828.9589354641964,1027.0522588079332,1027.0522588079332,828.9589354641965,4.52249992223522e-06,0.04041946257445768,5.0,0.0,0.0,390932.9717004224,3.3238300200811324,0.0,2.1850088100000002,1.5235872000000004,1.5235872000000004,58.899736739623,174207103.45767882,0.0024070553903147627,0.703703430058406,0.0016938531345050737
"Macedonia, FYR",11608.9689707937,2107158.0,0.57104,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2639321665831752,20.0,0.27604931554506407,1.1926473792656516,12.700042168614136,26760995.45593263,2.306955213473647e-07,0.4861119133712703,0.17747731366008468,0.4474543100000001,58044.8448539685,254.0008433722827,302.9334401792182,302.9334401792182,254.00084337228276,4.613910426947294e-06,0.033905451746363065,5.0,3.5495462732016927,3.549546273201694,219923.34471924376,3.3488278784904657,2.4000000000000004,1.6238234677594412,1.1186880000000001,1.0112939520000002,19.632658049433747,41369112.470128715,0.0016911629360735101,0.6468834804047552,0.0010939853660187568
Madagascar,1368.63241207592,22924851.0,0.35105,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.25,0.2940729838426214,20.0,0.10536618112691794,1.2211203247123867,14.989689053199392,343636388.08092713,6.669501455411481e-06,152.89732710959134,0.17076782306253988,0.08429570999999998,6843.162060379601,299.7937810639878,366.084279279611,366.0842792796111,299.7937810639878,0.00013339002910822966,0.1508345513706693,5.0,3.4153564612507976,3.4153564612507976,23270.284712865177,3.1686570360445545,1.6000000000000005,0.5056417908701176,2.469788850858763,2.3117223644038014,22.977149860460838,526747736.9557355,0.01678840107667,0.6523737340893486,0.01095231189977685
Malawi,754.9819752679712,16362567.0,0.16272000000000006,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.3333333333333333,0.25307656921941635,20.0,0.04933675703981355,1.1823924870751237,3.8744424684283265,63395824.47730388,4.293305622570729e-06,70.24950090079028,0.06962251518577556,0.46702703999999984,3774.9098763398565,77.48884936856653,91.62223332548902,91.62223332548902,77.48884936856653,8.586611245141459e-05,0.06615615303730948,5.000000000000001,1.3924503037155112,1.3924503037155112,14916.07811810909,3.3072392950713705,3.2000000000000006,0.23711056138909892,2.469788850858763,2.153655877948841,6.059959068784045,99156486.28023654,0.00802662747893172,0.639351260371755,0.005131834395189558
Malaysia,22589.371447496604,29716965.0,0.74705,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.7666666666666666,0.2505940745612133,20.0,0.10375812645276378,1.1800473637041682,31.48871944278657,935749173.576108,1.944220995334134e-07,5.7776347270609625,1.1888433550318724,1.9590879000000003,112946.85723748303,629.7743888557314,743.1636072976096,743.1636072976096,629.7743888557314,3.888441990668268e-06,0.03826592751478547,5.0,23.776867100637446,23.77686710063745,450716.3923777983,3.3469939228408,4.0,0.5739743083467219,1.2867681875253631,1.0808852775213054,44.9025279492959,1334366851.4807482,0.001987772349206825,0.7012683000463527,0.0013939617362074151
Mali,1589.1673480781,15301650.0,0.39916,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.3333333333333333,0.6438448659589122,20.0,0.05621788720452166,1.5515372351953896,1.8884576389812582,28896517.831517573,1.0325130576199478e-06,15.799153428130275,0.08494712940206867,0.25527268000000003,7945.836740390501,37.76915277962515,58.60024687937188,58.60024687937188,37.769152779625166,2.0650261152398955e-05,0.13054970599661364,5.0,1.6989425880413733,1.6989425880413733,12341.228703526813,3.2108135549142953,2.4000000000000004,0.26214750659915786,1.0492645999999999,0.9485351983999999,4.4506368889283765,68102087.9514709,0.002800609321800418,0.42431177517066787,0.0011883315128926556
Mauritania,2945.2295694967197,3889880.0,0.59859,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,20.0,0.09479036337979467,1.1682503015205559,9.434740423894828,36700008.08010002,2.2032434753668807e-06,8.570352729960119,0.49111472565735886,0.374159,14726.1478474836,188.69480847789652,220.44276689966617,220.44276689966622,188.69480847789654,4.406486950733761e-05,0.1322688711770519,5.000000000000001,9.82229451314718,9.82229451314718,61847.03304339011,3.2244801401827434,2.4000000000000004,0.4572109402054886,0.9864441500000001,0.8917455116000002,23.961378140009806,93206885.59926134,0.008135657195681463,0.3937478207124095,0.003203397290862809
Mauritius,17145.783120153603,1258653.0,0.39671,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.7416666666666667,0.29481279169257346,20.0,0.15384682005924524,1.2218191945662276,47.5297655986684,59823482.06006076,3.905657442125144e-07,0.49158674565031374,1.4137841047124868,1.3986304,68583.13248061441,950.5953119733679,1161.455598433732,1161.4555984337321,950.5953119733678,7.811314884250287e-06,0.06513146887974729,4.0,28.27568209424974,28.27568209424974,232632.8246710947,2.6253890023377138,2.400000000000001,0.6522007157258096,1.2000000000000002,1.056,59.65581618108055,75085972.00376558,0.003479328751741852,0.796733137543463,0.0027720965129204665
Mexico,16290.812821426902,122332399.0,0.79246,3.0,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.7666666666666666,0.3682630449767729,20.0,0.2773678298979638,1.2912050057341198,7.062870652664992,864017910.7672042,7.880196804066398e-08,9.640033796335757,0.14449845097945863,0.4018210500000001,81454.06410713449,141.25741305329984,182.39227883147296,182.39227883147294,141.25741305329984,1.57603936081328e-06,0.010661098077965916,5.0,2.8899690195891727,2.8899690195891727,221184.4637092814,3.3821228253283473,3.2000000000000006,1.5932806756900866,1.9884844,1.7339583967999996,11.147872275922602,1363745959.2592018,0.000684304239335442,0.6335622150891987,0.00043354930966829186
Moldova,4521.084844788112,3558566.0,0.44995,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.375,0.25670477375728673,20.0,0.3535010514256024,1.1858199213409946,23.422572347707536,83350769.58909224,1.4689495972157014e-06,5.2273540923654895,0.3928257979830777,0.22489096300000005,22605.424223940558,468.45144695415075,555.4990579792461,555.4990579792461,468.45144695415075,2.9378991944314027e-05,0.06779628079689201,5.0,7.856515959661554,7.8565159596615555,88060.00719454439,3.296053633998028,2.4000000000000004,1.8386286207556313,2.3612332645454366,2.1345548711490743,30.383543567394646,108121845.09844929,0.006720409948161153,0.7708966630489702,0.005180741603358536
Mongolia,9132.30570379131,2839073.0,0.7204,3.0,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.5666666666666667,0.20767487925071607,20.0,0.22547705134707596,1.139503144342944,20.02633676473039,56856231.997653425,5.340069625606499e-07,1.5160847492179519,0.9201211630076788,1.3354083000000003,45661.52851895655,400.52673529460776,456.4014742616197,456.4014742616197,400.52673529460776,1.0680139251212997e-05,0.07119370083443598,5.0,18.402423260153572,18.402423260153576,219870.2543307202,3.2923706585661647,2.4000000000000004,1.2044140125403597,0.9381249647231471,0.848064968109725,31.708795010895816,90023583.77796902,0.003472156543963678,0.6315704131250941,0.002192911342906139
Montenegro,14151.5411049103,621383.0,0.64026,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.3648966623915853,20.0,0.2839455441019487,1.288024905245277,12.510765491001136,7773976.99309476,1.660523823427837e-07,0.10318212749730596,0.0,0.18652423000000004,70757.70552455151,250.2153098200227,322.2835507218524,322.2835507218524,250.21530982002272,3.3210476468556743e-06,0.014634919249850902,5.0,0.0,0.0,193911.6270913395,3.3711879378779006,0.0,1.626422942481811,2.4639299046,2.4639299046,19.021580751442038,11819686.912073309,0.001344134932755976,0.6577142906513007,0.0008840567538372306
Morocco,6967.259245878558,33008150.0,0.60195,3.0,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.75,0.26925696721882303,20.0,0.1511730525495105,1.1976775268130286,8.090388451030627,267048755.54988658,3.1682153979575503e-07,10.45769290880925,0.7630808867950991,0.7416095300000002,34836.29622939279,161.8077690206125,193.79352861974098,193.793528619741,161.80776902061254,6.3364307959151e-06,0.028931449229703612,5.0,15.26161773590198,15.261617735901979,129379.36792952738,3.3598264091637593,3.200000000000001,0.8425945804288726,1.54261125,1.34515701,12.53646152587189,413805402.5152082,0.0017993390346839411,0.6453486443789771,0.0011612010068114587
Nepal,2172.7903916176197,27797457.0,0.18615,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.3333333333333333,0.2701993002713125,20.0,0.3575430426724108,1.1985677149378307,10.24484677439193,284780687.6827483,2.2168452457125074e-06,61.62266039334786,0.3168630056671567,0.5644895100000001,10863.9519580881,204.89693548783856,245.5828517654228,245.58285176542276,204.89693548783856,4.4336904914250145e-05,0.06389354584357995,5.0,6.337260113343134,6.337260113343134,40207.18020801455,3.3038322353150344,1.6000000000000005,1.6879188837680692,2.2950635000000004,2.1481794360000004,15.276819436944116,424656731.39521825,0.007030967872409765,0.6706138549766906,0.004715064469133973
Netherlands,45021.1574077338,16804432.0,0.90496,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.9166666666666669,0.25251989485705195,20.0,0.40159123370000005,1.1818666168369425,29.257155035529834,491649872.3080187,5.2521820260768113e-08,0.8825993570883,1.4985116198890611,2.997063700000001,225105.78703866896,585.1431007105965,691.5610968023111,691.5610968023111,585.1431007105966,1.0504364052153621e-06,0.015113369438378243,5.0,29.970232397781217,29.970232397781224,891437.8297444574,3.3805727881715524,4.0,2.0635005500000005,1.3390288000000004,1.1247841920000001,34.132359329756916,573574911.3564657,0.0007581404231934208,0.8571676734348442,0.0006498534626856127
Niger,886.809611289333,17831270.0,0.18732,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.23359231685535525,20.0,0.06337904468600265,1.1639864150082335,1.9572699266623015,34900608.52519571,1.8695506360970354e-06,33.33646217091799,0.10508273565342684,0.07447347300000001,4434.048056446665,39.14539853324603,45.564712102781606,45.56471210278162,39.14539853324603,3.7391012721940704e-05,0.08237361526116456,5.0,2.1016547130685366,2.1016547130685366,18981.994425751218,3.276177313483223,2.4000000000000004,0.3144955260908998,1.1159941999999998,1.0088587567999998,3.3593569712377516,59901601.18052258,0.003788137756370931,0.5826323142851793,0.002207091467825462
Nigeria,5422.6933427295,173615345.0,0.47776,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5916666666666667,0.8736444729486806,20.0,0.03994769830643513,1.7686206545724874,2.897414467290159,503035612.3465723,2.0809790288955e-07,36.12898920394572,0.05952592995358837,1.4320898400000004,27113.466713647504,57.948289345803175,102.48854143413033,102.4885414341303,57.948289345803175,4.161958057791002e-06,0.016279912247472522,5.0,1.1905185990717673,1.1905185990717673,31034.897550642654,3.3759684377561863,3.200000000000001,0.17876533586095714,3.393739601658168,2.9593409326459224,5.654065566106357,981632543.9121754,0.0010426673995288837,0.5124479780812745,0.0005343128006998368
Pakistan,4454.074828784341,182142594.0,0.38758000000000004,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.5416666666666667,0.3767173581299691,20.0,0.1323410469488273,1.2991914911412175,10.313555275748021,1878537711.2871299,7.376881964944952e-07,134.36444167268903,0.46366352601674465,0.07776295999999999,22270.374143921705,206.27110551496045,267.9856651533288,267.98566515332885,206.27110551496045,1.4753763929889903e-05,0.03585021400385471,5.0,9.273270520334895,9.273270520334895,59116.93120399919,3.346641031018894,2.4000000000000004,0.6243019703125059,2.7835762,2.5163528848000003,14.920406381102651,2717641521.7881894,0.003349832895639723,0.6912382285251017,0.0023155325566371144
Panama,18793.3933318045,3864170.0,0.66592,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.7166666666666667,0.5402427160644628,20.0,0.2073249687709104,1.453668012316749,12.788533600806131,49417067.88422703,1.3806478063308617e-07,0.5335057833789526,0.23673176017319728,0.6475884,93966.9666590225,255.77067201612266,371.8056443985961,371.8056443985961,255.77067201612266,2.7612956126617236e-06,0.011938645283621561,5.0,4.734635203463945,4.734635203463945,173934.72205150494,3.3823691866618084,2.4000000000000004,0.9852082957083064,3.4056850967093406,3.078739327425243,24.20352256178109,93526525.77755763,0.001287873995635525,0.5283748912234802,0.0006804802823534694
