country,hazard,rp,gdp_pc_pp,gdp_pc_pp_B,gdp_pc_pp_2015_1,gdp_pd_pp_2005,pop,urbanization_rate,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dk_event,fa,error_incl,error_excl,max_aid,need,aid,unif_aid
Mali,tsunami,100.0,1919.228421,1971.08448,1919.228421,2285.307216,17599694.0,0.39916,5,0.2,1.5,0.06,0.8,0.05,0.6,0.3333333333333333,0.6438448659589122,1.0,0.054710804231729984,1.8857589414101836,0.0,0.0,0.0,0.2,31.98714035,0.0,0.0,
Mali,tsunami,250.0,1919.228421,1971.08448,1919.228421,2285.307216,17599694.0,0.39916,5,0.2,1.5,0.06,0.8,0.05,0.6,0.3333333333333333,0.6438448659589122,1.0,0.054710804231729984,1.8857589414101836,0.0,0.0,0.0,0.2,31.98714035,0.0,0.0,
Mali,tsunami,500.0,1919.228421,1971.08448,1919.228421,2285.307216,17599694.0,0.39916,5,0.2,1.5,0.06,0.8,0.05,0.6,0.3333333333333333,0.6438448659589122,1.0,0.054710804231729984,1.8857589414101836,0.0,0.0,0.0,0.2,31.98714035,0.0,0.0,
Mali,tsunami,1000.0,1919.228421,1971.08448,1919.228421,2285.307216,17599694.0,0.39916,5,0.2,1.5,0.06,0.8,0.05,0.6,0.3333333333333333,0.6438448659589122,1.0,0.054710804231729984,1.8857589414101836,0.0,0.0,0.0,0.2,31.98714035,0.0,0.0,
Mali,tsunami,1500.0,1919.228421,1971.08448,1919.228421,2285.307216,17599694.0,0.39916,5,0.2,1.5,0.06,0.8,0.05,0.6,0.3333333333333333,0.6438448659589122,1.0,0.054710804231729984,1.8857589414101836,0.0,0.0,0.0,0.2,31.98714035,0.0,0.0,
Mali,tsunami,2000.0,1919.228421,1971.08448,1919.228421,2285.307216,17599694.0,0.39916,5,0.2,1.5,0.06,0.8,0.05,0.6,0.3333333333333333,0.6438448659589122,1.0,0.054710804231729984,1.8857589414101836,0.0,0.0,0.0,0.2,31.98714035,0.0,0.0,
Mali,wind,1.0,1919.228421,1971.08448,1919.228421,2285.307216,17599694.0,0.39916,5,0.2,1.5,0.06,0.8,0.05,0.6,0.3333333333333333,0.6438448659589122,1.0,0.054710804231729984,1.8857589414101836,0.0,0.0,0.0,0.2,31.98714035,0.0,0.0,
Mali,wind,20.0,1919.228421,1971.08448,1919.228421,2285.307216,17599694.0,0.39916,5,0.2,1.5,0.06,0.8,0.05,0.6,0.3333333333333333,0.6438448659589122,1.0,0.054710804231729984,1.8857589414101836,0.0,0.0,0.0,0.2,31.98714035,0.0,0.0,
Mali,wind,50.0,1919.228421,1971.08448,1919.228421,2285.307216,17599694.0,0.39916,5,0.2,1.5,0.06,0.8,0.05,0.6,0.3333333333333333,0.6438448659589122,1.0,0.054710804231729984,1.8857589414101836,0.0,0.0,0.0,0.2,31.98714035,0.0,0.0,
Mali,wind,100.0,1919.228421,1971.08448,1919.228421,2285.307216,17599694.0,0.39916,5,0.2,1.5,0.06,0.8,0.05,0.6,0.3333333333333333,0.6438448659589122,1.0,0.054710804231729984,1.8857589414101836,0.0,0.0,0.0,0.2,31.98714035,0.0,0.0,
Mali,wind,250.0,1919.228421,1971.08448,1919.228421,2285.307216,17599694.0,0.39916,5,0.2,1.5,0.06,0.8,0.05,0.6,0.3333333333333333,0.6438448659589122,1.0,0.054710804231729984,1.8857589414101836,0.0,0.0,0.0,0.2,31.98714035,0.0,0.0,
Mali,wind,500.0,1919.228421,1971.08448,1919.228421,2285.307216,17599694.0,0.39916,5,0.2,1.5,0.06,0.8,0.05,0.6,0.3333333333333333,0.6438448659589122,1.0,0.054710804231729984,1.8857589414101836,0.0,0.0,0.0,0.2,31.98714035,0.0,0.0,
Mali,wind,1000.0,1919.228421,1971.08448,1919.228421,2285.307216,17599694.0,0.39916,5,0.2,1.5,0.06,0.8,0.05,0.6,0.3333333333333333,0.6438448659589122,1.0,0.054710804231729984,1.8857589414101836,0.0,0.0,0.0,0.2,31.98714035,0.0,0.0,
Mali,wind,1500.0,1919.228421,1971.08448,1919.228421,2285.307216,17599694.0,0.39916,5,0.2,1.5,0.06,0.8,0.05,0.6,0.3333333333333333,0.6438448659589122,1.0,0.054710804231729984,1.8857589414101836,0.0,0.0,0.0,0.2,31.98714035,0.0,0.0,
Mali,wind,2000.0,1919.228421,1971.08448,1919.228421,2285.307216,17599694.0,0.39916,5,0.2,1.5,0.06,0.8,0.05,0.6,0.3333333333333333,0.6438448659589122,1.0,0.054710804231729984,1.8857589414101836,0.0,0.0,0.0,0.2,31.98714035,0.0,0.0,
Mauritania,earthquake,1.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,0.11274143875076004,5.6628855220399375e-05,9.438677038208696e-06,0.16666666666666663,60.02690583333333,0.13060736644101215,0.029023859209113812,512.5277404276145
Mauritania,earthquake,20.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,0.5704457931820323,0.0002865290046954755,4.7768521182742845e-05,0.16666666666666663,60.02690583333333,0.6608432850459545,0.14685406334354545,512.5277404276145
Mauritania,earthquake,50.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,2.738139807273755,0.0013753392225382827,0.00022953889760535525,0.16666666666666663,60.02690583333333,3.1720477682205814,0.7048995040490182,512.5277404276147
Mauritania,earthquake,100.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,5.387543602274748,0.0027061072665683795,0.0004522416922911507,0.16666666666666663,60.02690583333333,6.241297692100679,1.3869550426890398,512.5277404276145
Mauritania,earthquake,250.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,12.04274452273179,0.00604894565468226,0.0010142930124237852,0.16666666666666663,60.02690583333333,13.951136017636811,3.1002524483637357,512.5277404276145
Mauritania,earthquake,500.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,22.171326495008316,0.011136427315830812,0.0018769740038729703,0.16666666666666663,60.02690583333333,25.68477567878609,5.707727928619132,512.5277404276147
Mauritania,earthquake,1000.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,39.398789449105685,0.019789603257634174,0.003364856382432961,0.16666666666666663,60.02690583333333,45.64224288717391,10.142720641594202,512.5277404276146
Mauritania,earthquake,1500.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,53.355696522292746,0.02680001290585014,0.004589672088856667,0.16666666666666663,60.02690583333333,61.810875261298264,13.735750058066282,512.5277404276146
Mauritania,earthquake,2000.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,0.0,0.0,0.0,0.16666666666666663,60.02690583333333,0.0,0.0,
Mauritania,flood,1.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,8.29731105355626,0.004690622959146215,0.0007854547653467419,0.16666666666666663,60.02690583333333,9.520134570338438,2.1155854600752084,451.0244115763008
Mauritania,flood,20.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,130.86652032651594,0.07398125740555839,0.013315291581515202,0.16666666666666663,60.02690583333333,150.15308890057565,33.36735308901682,451.0244115763008
Mauritania,flood,50.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,335.78740811503803,0.18982681446196042,0.039050665925601975,0.16666666666666663,60.02690583333333,385.2743728234919,60.02690583333333,316.21931813728133
Mauritania,flood,100.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,400.05392798690553,0.2261578633607727,0.04870887154128733,0.16666666666666663,60.02690583333333,459.01222760540674,60.02690583333333,265.42037911623225
Mauritania,flood,250.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,463.50337446323346,0.2620270056004652,0.05917718931654317,0.16666666666666663,60.02690583333333,531.8125920812246,60.02690583333333,229.0867145383535
Mauritania,flood,500.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,511.2024102439583,0.2889921502018973,0.06774237215617221,0.16666666666666663,60.02690583333333,586.541315227413,60.02690583333333,207.7111983539934
Mauritania,flood,1000.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,581.8722391504907,0.3289431077890351,0.08169776949543221,0.16666666666666663,60.02690583333333,667.6261723468316,60.02690583333333,182.48415732677725
Mauritania,flood,1500.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,581.9255091564056,0.3289732223057943,0.08170891566012163,0.16666666666666663,60.02690583333333,667.6872930667371,60.02690583333333,182.46745255617134
Mauritania,flood,2000.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,0.0,0.0,0.0,0.16666666666666663,60.02690583333333,0.0,0.0,
Mauritania,surge,1.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,0.0,0.0,0.0,0.16666666666666663,60.02690583333333,0.0,0.0,
Mauritania,surge,20.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,0.0,0.0,0.0,0.16666666666666663,60.02690583333333,0.0,0.0,
Mauritania,surge,50.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,0.0,0.0,0.0,0.16666666666666663,60.02690583333333,0.0,0.0,
Mauritania,surge,100.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,0.0,0.0,0.0,0.16666666666666663,60.02690583333333,0.0,0.0,
Mauritania,surge,250.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,0.0,0.0,0.0,0.16666666666666663,60.02690583333333,0.0,0.0,
Mauritania,surge,500.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,0.0,0.0,0.0,0.16666666666666663,60.02690583333333,0.0,0.0,
Mauritania,surge,1000.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,0.0,0.0,0.0,0.16666666666666663,60.02690583333333,0.0,0.0,
Mauritania,surge,1500.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,0.0,0.0,0.0,0.16666666666666663,60.02690583333333,0.0,0.0,
Mauritania,surge,2000.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,0.0,0.0,0.0,0.16666666666666663,60.02690583333333,0.0,0.0,
Mauritania,tsunami,1.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,0.0,0.0,0.0,0.16666666666666663,60.02690583333333,0.0,0.0,
Mauritania,tsunami,20.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,0.0,0.0,0.0,0.16666666666666663,60.02690583333333,0.0,0.0,
Mauritania,tsunami,50.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,0.0,0.0,0.0,0.16666666666666663,60.02690583333333,0.0,0.0,
Mauritania,tsunami,100.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,0.0,0.0,0.0,0.16666666666666663,60.02690583333333,0.0,0.0,
Mauritania,tsunami,250.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,0.0,0.0,0.0,0.16666666666666663,60.02690583333333,0.0,0.0,
Mauritania,tsunami,500.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,0.0,0.0,0.0,0.16666666666666663,60.02690583333333,0.0,0.0,
Mauritania,tsunami,1000.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,0.0,0.0,0.0,0.16666666666666663,60.02690583333333,0.0,0.0,
Mauritania,tsunami,1500.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,0.0,0.0,0.0,0.16666666666666663,60.02690583333333,0.0,0.0,
Mauritania,tsunami,2000.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,0.0,0.0,0.0,0.16666666666666663,60.02690583333333,0.0,0.0,
Mauritania,wind,1.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,0.0,0.0,0.0,0.16666666666666663,60.02690583333333,0.0,0.0,
Mauritania,wind,20.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,0.0,0.0,0.0,0.16666666666666663,60.02690583333333,0.0,0.0,
Mauritania,wind,50.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,0.0,0.0,0.0,0.16666666666666663,60.02690583333333,0.0,0.0,
Mauritania,wind,100.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,0.0,0.0,0.0,0.16666666666666663,60.02690583333333,0.0,0.0,
Mauritania,wind,250.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,0.0,0.0,0.0,0.16666666666666663,60.02690583333333,0.0,0.0,
Mauritania,wind,500.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,0.0,0.0,0.0,0.16666666666666663,60.02690583333333,0.0,0.0,
Mauritania,wind,1000.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,0.0,0.0,0.0,0.16666666666666663,60.02690583333333,0.0,0.0,
Mauritania,wind,1500.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,0.0,0.0,0.0,0.16666666666666663,60.02690583333333,0.0,0.0,
Mauritania,wind,2000.0,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,0.0,0.0,0.0,0.16666666666666663,60.02690583333333,0.0,0.0,
Mauritius,earthquake,1.0,18864.10566,19567.48966,18864.10566,18333.4202,1262605.0,0.39671,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.7416666666666667,0.29481279169257346,1.0,0.3754691759356,1.3562376616219503,0.0,0.0,0.0,0.13333333333333336,699.5439182250001,0.0,0.0,
Mauritius,earthquake,20.0,18864.10566,19567.48966,18864.10566,18333.4202,1262605.0,0.39671,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.7416666666666667,0.29481279169257346,1.0,0.3754691759356,1.3562376616219503,0.0,0.0,0.0,0.13333333333333336,699.5439182250001,0.0,0.0,
Mauritius,earthquake,50.0,18864.10566,19567.48966,18864.10566,18333.4202,1262605.0,0.39671,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.7416666666666667,0.29481279169257346,1.0,0.3754691759356,1.3562376616219503,0.0,0.0,0.0,0.13333333333333336,699.5439182250001,0.0,0.0,
Mauritius,earthquake,100.0,18864.10566,19567.48966,18864.10566,18333.4202,1262605.0,0.39671,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.7416666666666667,0.29481279169257346,1.0,0.3754691759356,1.3562376616219503,0.0,0.0,0.0,0.13333333333333336,699.5439182250001,0.0,0.0,
Mauritius,earthquake,250.0,18864.10566,19567.48966,18864.10566,18333.4202,1262605.0,0.39671,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.7416666666666667,0.29481279169257346,1.0,0.3754691759356,1.3562376616219503,0.0,0.0,0.0,0.13333333333333336,699.5439182250001,0.0,0.0,
Mauritius,earthquake,500.0,18864.10566,19567.48966,18864.10566,18333.4202,1262605.0,0.39671,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.7416666666666667,0.29481279169257346,1.0,0.3754691759356,1.3562376616219503,0.0,0.0,0.0,0.13333333333333336,699.5439182250001,0.0,0.0,
Mauritius,earthquake,1000.0,18864.10566,19567.48966,18864.10566,18333.4202,1262605.0,0.39671,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.7416666666666667,0.29481279169257346,1.0,0.3754691759356,1.3562376616219503,0.0,0.0,0.0,0.13333333333333336,699.5439182250001,0.0,0.0,
Mauritius,earthquake,1500.0,18864.10566,19567.48966,18864.10566,18333.4202,1262605.0,0.39671,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.7416666666666667,0.29481279169257346,1.0,0.3754691759356,1.3562376616219503,0.0,0.0,0.0,0.13333333333333336,699.5439182250001,0.0,0.0,
Mauritius,earthquake,2000.0,18864.10566,19567.48966,18864.10566,18333.4202,1262605.0,0.39671,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.7416666666666667,0.29481279169257346,1.0,0.3754691759356,1.3562376616219503,0.0,0.0,0.0,0.13333333333333336,699.5439182250001,0.0,0.0,
Mauritius,flood,1.0,18864.10566,19567.48966,18864.10566,18333.4202,1262605.0,0.39671,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.7416666666666667,0.29481279169257346,1.0,0.3754691759356,1.3562376616219503,,,,0.13333333333333336,699.5439182250001,,,
Mauritius,flood,20.0,18864.10566,19567.48966,18864.10566,18333.4202,1262605.0,0.39671,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.7416666666666667,0.29481279169257346,1.0,0.3754691759356,1.3562376616219503,,,,0.13333333333333336,699.5439182250001,,,
Mauritius,flood,50.0,18864.10566,19567.48966,18864.10566,18333.4202,1262605.0,0.39671,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.7416666666666667,0.29481279169257346,1.0,0.3754691759356,1.3562376616219503,,,,0.13333333333333336,699.5439182250001,,,
Mauritius,flood,100.0,18864.10566,19567.48966,18864.10566,18333.4202,1262605.0,0.39671,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.7416666666666667,0.29481279169257346,1.0,0.3754691759356,1.3562376616219503,,,,0.13333333333333336,699.5439182250001,,,
Mauritius,flood,250.0,18864.10566,19567.48966,18864.10566,18333.4202,1262605.0,0.39671,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.7416666666666667,0.29481279169257346,1.0,0.3754691759356,1.3562376616219503,,,,0.13333333333333336,699.5439182250001,,,
Mauritius,flood,500.0,18864.10566,19567.48966,18864.10566,18333.4202,1262605.0,0.39671,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.7416666666666667,0.29481279169257346,1.0,0.3754691759356,1.3562376616219503,,,,0.13333333333333336,699.5439182250001,,,
Mauritius,flood,1000.0,18864.10566,19567.48966,18864.10566,18333.4202,1262605.0,0.39671,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.7416666666666667,0.29481279169257346,1.0,0.3754691759356,1.3562376616219503,,,,0.13333333333333336,699.5439182250001,,,
Mauritius,flood,1500.0,18864.10566,19567.48966,18864.10566,18333.4202,1262605.0,0.39671,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.7416666666666667,0.29481279169257346,1.0,0.3754691759356,1.3562376616219503,,,,0.13333333333333336,699.5439182250001,,,
Mauritius,flood,2000.0,18864.10566,19567.48966,18864.10566,18333.4202,1262605.0,0.39671,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.7416666666666667,0.29481279169257346,1.0,0.3754691759356,1.3562376616219503,,,,0.13333333333333336,699.5439182250001,,,
Mauritius,surge,1.0,18864.10566,19567.48966,18864.10566,18333.4202,1262605.0,0.39671,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.7416666666666667,0.29481279169257346,1.0,0.3754691759356,1.3562376616219503,29.092926133191483,0.0018305452203084276,0.00024452030151032183,0.13333333333333336,699.5439182250001,7.89233111039921,4.292551198378237,2344.9577485198574
Mauritius,surge,20.0,18864.10566,19567.48966,18864.10566,18333.4202,1262605.0,0.39671,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.7416666666666667,0.29481279169257346,1.0,0.3754691759356,1.3562376616219503,235.53149963252866,0.014819790175471925,0.0020056960175318587,0.13333333333333336,699.5439182250001,63.89500229432118,34.75178180341135,2344.957748519858
Mauritius,surge,50.0,18864.10566,19567.48966,18864.10566,18333.4202,1262605.0,0.39671,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.7416666666666667,0.29481279169257346,1.0,0.3754691759356,1.3562376616219503,353.1115462978544,0.02221800070408892,0.003029714288063916,0.13333333333333336,699.5439182250001,95.79212587723323,52.10027290767297,2344.9577485198574
Mauritius,surge,100.0,18864.10566,19567.48966,18864.10566,18333.4202,1262605.0,0.39671,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.7416666666666667,0.29481279169257346,1.0,0.3754691759356,1.3562376616219503,458.65084027328254,0.028858599496282424,0.003962155525627044,0.13333333333333336,699.5439182250001,124.42283319757885,67.67219650023873,2344.9577485198574
Mauritius,surge,250.0,18864.10566,19567.48966,18864.10566,18333.4202,1262605.0,0.39671,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.7416666666666667,0.29481279169257346,1.0,0.3754691759356,1.3562376616219503,593.4234044609988,0.03733857404655882,0.005171575805699686,0.13333333333333336,699.5439182250001,160.98394418027476,87.55737852916054,2344.957748519857
Mauritius,surge,500.0,18864.10566,19567.48966,18864.10566,18333.4202,1262605.0,0.39671,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.7416666666666667,0.29481279169257346,1.0,0.3754691759356,1.3562376616219503,636.889922629106,0.04007351472292142,0.00556619218069314,0.13333333333333336,699.5439182250001,172.7755443798677,93.97069885993915,2344.9577485198565
Mauritius,surge,1000.0,18864.10566,19567.48966,18864.10566,18333.4202,1262605.0,0.39671,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.7416666666666667,0.29481279169257346,1.0,0.3754691759356,1.3562376616219503,723.8109781168723,0.04554264223312279,0.006362099100956229,0.13333333333333336,699.5439182250001,196.35549461361822,106.79557179262902,2344.9577485198574
