country,gdp_pc_pp,pop,urbanization_rate,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Pakistan,4454.074828784341,182142594.0,0.38758000000000004,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.5416666666666667,0.3767173581299691,20.0,0.1323410469488273,1.2991914911412175,10.313555275748021,1878537711.2871299,6.492158528233658e-07,118.24985949917007,4.4127389784439615,0.07776295999999999,22270.374143921705,206.27110551496045,223.78097088038282,267.98566515332885,206.27110551496045,1.2984317056467314e-05,0.03585021400385471,5.000000000000001,44.050085295933144,88.25477956887924,59116.93120399919,3.346641031018894,2.4000000000000004,0.6243019703125059,2.7835762,2.5163528848000003,13.13097376264042,2391709622.873266,0.00294808108695926,0.7854372007879282,0.002315532556637114
Panama,18793.3933318045,3864170.0,0.66592,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.7166666666666667,0.5402427160644628,20.0,0.2073249687709104,1.453668012316749,12.788533600806131,49417067.88422703,1.2518781214173196e-07,0.48374698804371646,3.96406731675306,0.6475884,93966.9666590225,255.7706720161226,311.1065654546062,371.8056443985961,255.77067201612266,2.5037562428346395e-06,0.011938645283621561,5.0,18.582267391071277,79.28134633506119,173934.72205150497,3.3823691866618084,2.4000000000000004,0.9852082957083064,3.4056850967093406,3.078739327425243,21.94611849407675,84803532.70125656,0.001167757099881309,0.5827241662008593,0.0006804802823534693
Paraguay,7833.074001567578,6802295.0,0.5966600000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.6666666666666667,0.3682732130696673,20.0,0.1985925958691512,1.291214611165578,8.065656993607778,54864978.239333205,2.604303693288427e-07,1.7715241991337405,3.0887196911345085,0.6124261699999999,39165.3700078379,161.31313987215555,171.08665564446628,208.2898831759238,161.31313987215552,5.208607386576855e-06,0.023790371044120073,5.0,24.571166291232675,61.77439382269017,106348.67977875126,3.3663364054557077,3.2000000000000006,1.0146250505592818,2.1879479,1.9078905688,12.28462020702107,83563610.61111839,0.0015683013086002552,0.6565654336629785,0.0010296924287953432
Peru,11396.493020613105,30375603.0,0.78609,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.7666666666666666,0.27019867536419195,20.0,0.15777175943735086,1.1985671246105611,50.77364211669801,1542279995.8008986,1.2041480536217003e-06,36.57672323003548,23.379971915813456,0.53799744,56982.465103065515,1015.4728423339603,999.3536501428364,1217.1123647563284,1015.4728423339602,2.4082961072434005e-05,0.15260821691413,5.0,249.84072370277696,467.5994383162691,210890.9861466224,3.187573717090775,2.4000000000000004,0.8072026833597878,1.1566920000000003,1.0456495680000002,99.67835172483407,3027790039.687925,0.00874640571836823,0.5093748164783122,0.004455198807638677
Philippines,6326.2164238939795,98393574.0,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,20.0,0.2470249903665975,1.2018342573076888,35.3254755587991,3475799793.479891,1.2155209117400292e-06,119.59944677784,11.399607490512949,0.9228516000000003,31631.082119469887,706.5095111759822,683.3621016370471,849.1073336450047,706.509511175982,2.4310418234800582e-05,0.0344944533943571,5.000000000000001,62.24691780230128,227.99214981025898,115586.52019428698,3.358692403091116,2.4000000000000004,1.1936549988969143,4.950000000000001,4.4748,41.61638684182333,4094785038.33357,0.006578400745924398,0.8488357168791493,0.005583981513085067
Poland,22835.220460808807,38514479.0,0.60539,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.7916666666666667,0.4132026319993685,20.0,0.516368024197,1.3336578164419033,9.407869991923988,362339211.2386867,5.4304936768594224e-08,2.0915263467703498,5.314057761733902,0.9542203000000004,114176.10230404403,188.15739983847973,212.48611206332322,250.93758701597304,188.15739983847976,1.0860987353718843e-06,0.027703554340742814,5.0,67.82968028202816,106.28115523467802,276319.88148666616,3.3565875997423587,4.0,2.6425080299999997,0.9381249647231473,0.7880249703674438,12.75118315930236,491105176.0141044,0.0005583998271961821,0.7378036904019116,0.0004119894532251329
Romania,18184.1097333037,19981358.0,0.5456399999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.6916666666666667,0.2677480378213938,20.0,0.4337320243547999,1.1962520955101494,33.78771147622378,675124359.0071359,2.3153656892467756e-07,4.626415073775657,14.818056852787633,0.4879322800000001,90920.54866651852,675.7542295244756,663.8113195372123,808.3724131185004,675.7542295244757,4.630731378493551e-06,0.03199214935448233,5.0,151.80004347446442,296.3611370557527,339575.03258032724,3.349597171205834,3.200000000000001,2.250795228,2.0033452,1.7469170143999997,38.62744973261052,771828901.7342951,0.0021242420057477657,0.8747072796705788,0.0018580899462096023
Russian Federation,23564.207736364595,143499861.0,0.7400800000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.25,0.3491630039272151,20.0,0.274995287955646,1.2731618842701848,18.372265719581907,2636417577.015068,1.2958063066755004e-07,18.59480248908576,3.9098192507277827,0.6139418299999998,117821.03868182295,367.44531439163814,389.6374670403047,467.8173688371085,367.44531439163814,2.5916126133510005e-06,0.03369092358244596,5.0,0.016483217751802594,78.19638501455566,337438.4953635678,3.334882393772858,0.0,1.5812739602934311,1.177738723892307,1.177738723892307,31.89829352220892,4577400686.574181,0.0013536756202069571,0.5759639056174077,0.0007796682971534658
Rwanda,1426.3662876262308,11776522.0,0.28811,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.4833333333333333,0.7125778172498791,20.0,0.04142119441756557,1.6164667809225368,2.7305615007411466,32156517.585831128,1.0240552028108714e-06,12.059808625116691,0.867863485875086,0.8919174000000001,7131.831438131154,54.61123001482294,74.9479512544343,88.27723918428106,54.61123001482292,2.0481104056217428e-05,0.041449138101195424,5.000000000000001,4.027981787654976,17.35726971750172,10008.4948836265,3.3354033187047007,3.2000000000000006,0.21769916722712848,3.4299999999999993,2.990959999999999,3.753553294608348,44203802.952127695,0.0026315493622995245,0.7274604318695461,0.0019143480355844407
Senegal,2170.0772069901705,14133280.0,0.43721000000000004,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5083333333333333,0.2262101120163632,20.0,0.21593864883624156,1.1570127117457127,2.392209043170939,33809760.225666955,3.563424510811457e-07,5.036287637016134,0.7838049615290891,0.20920872000000004,10850.386034950852,47.84418086341878,44.01230560887784,55.35632544203649,47.844180863418785,7.126849021622911e-06,0.007886301985431337,5.000000000000001,4.3320793974231355,15.676099230581782,47965.96375924157,3.387167821240356,2.4000000000000004,1.005466848614573,3.4399999999999995,3.109759999999999,2.4510480792750466,34641348.79785643,0.001129475058020896,0.9759943362181983,0.0011023612595281154
Serbia,12892.4963006621,7164132.0,0.5555300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.5083333333333333,0.2201204533701086,20.0,0.30099355783628085,1.1512600303591554,90.17004346655152,645990093.8401127,1.0423711904376016e-06,7.467684801292116,30.579884669011197,0.18691455,64462.4815033105,1803.4008693310307,1681.4261291542587,2076.1833395757694,1803.4008693310307,2.0847423808752034e-05,0.0723762411513181,5.0,216.84048295871324,611.5976933802241,292850.93918520986,3.292825228987439,1.6000000000000003,1.545702563895116,2.4653948863000004,2.3076096135768003,103.82444995768049,743812064.3242174,0.008053091312684614,0.8684856361223721,0.006993994131448446
Sierra Leone,1494.6485483389602,6092075.0,0.39942,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.3333333333333333,0.4068659912801502,20.0,0.05835395913457328,1.3276718199786748,4.7643854271547195,29024993.35113359,1.5548676402396608e-06,9.472370279413035,1.4762932763524563,0.8963541500000003,7473.242741694801,95.28770854309441,104.63278132092091,126.51080542300767,95.28770854309441,3.1097352804793224e-05,0.04549254311350204,5.0,7.647841424962366,29.525865527049124,18367.82356318656,3.332970545414862,3.200000000000001,0.2719989099872375,3.3937396016581687,2.9593409326459224,6.113292381799179,37242635.68684924,0.004090120308612371,0.7793485293357638,0.003187629247323392
Slovak Republic,25758.862634894904,5413393.0,0.53598,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,20.0,0.4336790136506001,1.2322946629565266,41.807858687716994,226322369.56507638,1.6465660493419977e-07,0.8913509125545624,18.58358396852456,1.9661138000000002,128794.3131744745,836.1571737543401,842.1249571750601,1030.3920226102862,836.1571737543401,3.2931320986839952e-06,0.024785364793801945,5.0,183.4046139352651,371.6716793704913,421031.44521599024,3.3622859018029057,3.200000000000001,2.1848708020000007,2.4657329058,2.1501190938576,46.317765435712246,250736267.18532664,0.001798129292128244,0.9026311674241955,0.0016230475421333591
Slovenia,27368.172025911797,2059953.0,0.4965,3.0,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.6916666666666667,0.2213378830398852,20.0,0.39774827918599986,1.152410092358948,63.163128373275484,130113075.78191397,2.131789465223656e-07,0.43913861042558666,27.921548852901996,1.6097972000000005,136840.860129559,1263.2625674655096,1175.5327820005045,1455.7965320465298,1263.2625674655096,4.263578930447313e-06,0.029324099508109096,5.0,278.16722701201456,558.43097705804,618244.1896080673,3.360794784718653,4.0,2.12963492,2.0721163523809945,1.7405777360000352,65.66844214236393,135273904.396489,0.0023994456801934004,0.961849045182812,0.002307904536462045
South Africa,12454.190922007301,53157490.0,0.6480100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.7166666666666667,0.41221819094326817,20.0,0.1340021435282178,1.332727850401348,9.539914729727602,507117921.8463477,1.5518766009232684e-07,8.249386489481262,2.5267767293000927,1.2465751,62270.954610036504,190.798294594552,206.99276963799596,254.2822010152404,190.79829459455203,3.1037532018465364e-06,0.010581550616599652,5.0,3.2461032087574133,50.53553458600185,151063.0922607843,3.383929695568562,2.4000000000000004,1.2208765242064288,3.2664034159574444,2.9528286880255297,14.675130460142832,780093100.683738,0.0011783286888762078,0.650073589167585,0.0007660003599968909
Spain,31682.644741177108,46617825.0,0.7957899999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.7166666666666667,0.18299929671374224,20.0,0.4736918307142002,1.1161930094718842,10.20436411062754,475705260.3455153,2.593200175914732e-08,1.2088935199076216,3.547197205001607,1.9003431999999998,158413.22370588552,204.08728221255078,179.44267506742491,227.80079772776483,204.08728221255078,5.186400351829465e-07,0.014084557569217022,5.0,22.5858214396923,70.94394410003214,865649.3579518199,3.3797971460907026,3.2000000000000006,2.428941752000001,0.505,0.4403600000000001,9.952053980355085,463943110.8467468,0.0003141168946486548,1.02535256850199,0.0003220805647378672
Sri Lanka,9425.737382585941,20483000.0,0.18356,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5083333333333333,0.33796080258900235,20.0,0.11314581076131175,1.2625795677775449,7.580439613877287,155270144.61104846,1.401829753717334e-07,2.8713678845392154,2.5685404186135274,1.5202540999999998,47128.686912929705,151.60879227754572,156.13014754450396,191.41816342505928,151.60879227754572,2.8036595074346678e-06,0.009403643444800635,5.0,16.08279249171518,51.37080837227054,139450.15679893328,3.3849654944995624,3.2000000000000006,0.5609047852922571,3.3955623065752247,2.9609303313335964,8.728439038404893,178784616.82364744,0.0009260218786204136,0.8684759761193908,0.0008042277549427756
Sudan,3264.7729779456295,37964306.0,0.33805999999999997,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.9487533644538988,20.0,0.0644439405620941,1.8395733215816272,2.7371893803502525,103915495.21556738,3.7956823822085057e-07,14.410044743697265,0.838870865019088,0.20784920700000004,16323.86488972815,54.74378760700504,87.85185470571702,100.70521120417742,54.74378760700504,7.59136476441701e-06,0.028699572077519185,5.0,3.924060801921378,16.77741730038176,17205.59367831506,3.354326778931267,2.4000000000000004,0.2772002499495938,3.1,2.8023999999999996,4.817719903650015,182901392.64445966,0.0014756676608741056,0.5681503771683561,0.000838401138100769
Swaziland,6470.88419034393,1249514.0,0.21308000000000005,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.4166666666666667,0.19038060692098574,20.0,0.13246692026191906,1.1231658676079854,15.770500297017968,19705460.90812811,6.540552002398191e-07,0.8172511294724571,4.707250429311382,1.03116431,32354.42095171964,315.4100059403594,281.144818932979,354.2577529742436,315.4100059403594,1.3081104004796382e-05,0.03335348228741854,5.0,21.032074544963066,94.14500858622765,169945.99121720312,3.3480171880270833,2.4000000000000004,0.7022204248412098,1.7379999999999993,1.5711519999999994,23.165449695881282,28945553.711299405,0.003579951211373794,0.6807767819772519,0.002437147665314616
Sweden,43540.494391932596,9600379.0,0.85815,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.9166666666666669,0.357367643802592,20.0,0.4245526545240001,1.2809125123162275,2.2364926143865373,21471176.72881161,4.014614668364813e-09,0.03854182235526151,1.059813910232644,3.2727563,217702.47195966294,44.729852287730736,47.235807862996715,57.29502746941093,44.729852287730736,8.029229336729626e-08,0.00167421487860721,5.0,11.137058598238667,21.19627820465288,609183.4997796293,3.397469923370528,3.2000000000000006,2.1755693700000007,1.3434757500000003,1.171510854,2.481841746669032,23826621.386044696,5.700077092208857e-05,0.9011423139240097,5.13658066041833e-05
Syrian Arab Republic,4959.392523364486,22845550.0,0.5765600000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.270750756517352,20.0,0.12190363017660248,1.1990886558092937,9.150371645936783,209045272.95583105,4.835199215061182e-07,11.0462785427641,2.9380326636173653,0.26142410000000005,24796.962616822424,183.00743291873567,178.87288349447977,219.44213674163623,183.00743291873567,9.670398430122364e-06,0.020510780961189544,5.0,18.191400025190887,58.76065327234731,91585.94027874205,3.3681458528673653,2.4000000000000004,0.561261857341344,2.7000000000000006,2.4408000000000003,11.490278544290243,262501732.99750996,0.0023168721754040873,0.7963576871235895,0.0018450589669657981
Tajikistan,2431.6590685452597,8207834.0,0.26781999999999995,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.3333333333333333,0.3854263244630784,20.0,0.23553652654837773,1.3074185382436765,10.991238688857916,90214262.61252344,2.1004938123640214e-06,17.24050452991103,3.8277251471630014,0.01911630800000001,12158.295342726296,219.82477377715833,242.99553092886254,287.4029844014792,219.82477377715833,4.200987624728042e-05,0.25905044378716335,5.0,32.14704947064331,76.55450294326002,31545.05691759254,3.0488693466425203,2.4000000000000004,1.298608005545392,0.9381249647231472,0.8480649681097251,17.137598780152974,140662565.94609812,0.007047698010727114,0.6413523171978359,0.004520057450090414
Tanzania,2364.702756760789,49253126.0,0.31608,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.4132043671227497,20.0,0.07134070081938854,1.3336594555505232,2.2929125492940567,112933110.69736138,4.1955711289863444e-07,20.66449934579267,0.7412616948073251,0.7291935,11823.513783803946,45.85825098588114,50.91841867550315,61.15929004232949,45.858250985881135,8.39114225797269e-06,0.018974526232254575,5.0,4.584362529320155,14.8252338961465,28614.203344785947,3.3700750146530103,3.200000000000001,0.3426511145154076,2.4697888508587633,2.1536558779488413,3.2826915519647866,161682820.62805718,0.0013882047299938343,0.698485530241695,0.0009696409169137725
Thailand,13931.811471326702,67010502.0,0.50374,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.7416666666666667,0.24033636299972685,20.0,0.5432394218730241,1.1703572727161073,32.645048031678606,2187561056.416896,4.5648350603459535e-07,30.589188894098267,24.470700991391322,2.2463159000000004,69659.05735663351,652.9009606335723,662.854351690959,764.1273876408342,652.9009606335723,9.129670120691907e-06,0.07565686729545362,5.0,388.14098387795116,489.41401982782656,289839.85813546105,3.291135166216136,3.200000000000001,2.563113159720107,1.14685118,1.0000542289599998,51.07624714728401,3422644961.615569,0.0036661597992769927,0.6391434346682324,0.002343201966152495
Togo,1345.9142762919696,6816982.0,0.39964,3.0,0.2,1.5,0.06,0.8,0.05,0.2,0.25,0.3708920312086315,20.0,0.09891467727852081,1.2936885144232038,2.7244373323657904,18572440.254865613,1.1671146437895815e-06,7.956199518649989,0.6713071335411658,0.21567677000000005,6729.571381459847,54.488746647315814,57.6075118565875,70.49146570294833,54.4887466473158,2.3342292875791633e-05,0.022815199064099127,5.0,0.5421888244624903,13.426142670823314,18144.28678753246,3.3581783599527655,0.8000000000000003,0.49077688355050775,3.4895954398094897,3.377928385735586,3.9211454664518746,26730378.064184032,0.002913369399167633,0.6948064935808289,0.0020242279767413492
Turkey,18567.1347101229,74932641.0,0.7339699999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.6916666666666667,0.4121669094199699,20.0,0.21439649646307532,1.3326794065916554,13.040397030631146,977151389.1937499,1.2287242376385353e-07,9.207155218696705,7.399092390181957,0.24380451000000003,92835.67355061452,260.80794061262293,292.1781425424533,347.5733715300221,260.80794061262293,2.45744847527707e-06,0.024366434335714372,5.0,92.58661881607043,147.98184780363917,225238.05630408166,3.3656521960112826,3.2000000000000006,1.1316335426747597,1.58415415,1.3813824187999997,21.149176452398258,1584763646.5532122,0.0011390651698599255,0.6165912445802305,0.0007023376107419231
Uganda,1620.57693909325,37578876.0,0.16101,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5916666666666667,0.5735745521051661,20.0,0.16069034817609448,1.4851553983772257,1.1710135405265172,44005372.633766964,4.674302842507449e-07,17.565504690503495,0.3889689990481962,0.9525079999999999,8102.88469546625,23.420270810530347,29.46655867905239,34.7827416257157,23.420270810530347,9.348605685014898e-06,0.024344409070586603,5.0,2.463197034300614,7.779379980963925,14126.994765940326,3.364488014968511,2.4000000000000004,1.05202686081066,2.2280823879343776,2.014186478692677,2.074877514203819,77971564.82145356,0.0012803326174471916,0.5643771897426261,0.0007225905245706667
Ukraine,8508.01478731021,45489600.0,0.69695,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.05,0.2458541924399426,20.0,0.32798375695518234,1.175569767629012,18.666679278048225,849139773.6867028,4.0717223557830954e-07,18.52210212756307,4.047201211115087,0.3375880200000001,42540.07393655105,373.3335855609647,357.95271460341684,438.8796764260091,373.3335855609646,8.14344471156619e-06,0.02489082768148961,5.0,0.017062399709590524,80.94402422230173,173029.68688216596,3.351316486358697,0.0,1.7315175357105017,2.3612332645454366,2.3612332645454366,21.742242452289386,989045912.2576632,0.0025555012533262354,0.8585443437589247,0.0021940111465120825
United Kingdom,36931.47422571949,64106779.0,0.8259200000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.8916666666666666,0.3031281747480405,20.0,0.4789160524714002,1.2296744377094044,11.336062507445952,726718453.8950237,2.5752943127174685e-08,1.6509382336533562,3.914156333297423,2.3955073000000002,184657.37112859744,226.72125014891904,224.26601507213675,278.79332579364524,226.72125014891907,5.150588625434936e-07,0.007755616591287789,5.0,23.75581594443997,78.28312666594847,609172.57619515,3.3886171083161574,4.0,2.580613522,1.3465376,1.1310915840000002,12.430969461011522,796909411.9928148,0.0003365955386734726,0.9119210326274525,0.0003069485512049068
United States,51340.48762791171,316128839.0,0.8161700000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.9166666666666669,0.3187368533465751,20.0,0.17613583013,1.2444193947026463,68.4006302178375,21623411817.633286,1.1405286420014056e-07,36.0553995442151,19.833940453678917,2.8199179000000005,256702.43813955854,1368.0126043567498,1370.0172403060599,1702.3814170592175,1368.0126043567498,2.281057284002812e-06,0.016176145362921612,5.0,64.31463232042076,396.6788090735783,805374.199576589,3.386579249841085,3.200000000000001,1.2719917900000004,3.0418359876936707,2.652480981268881,90.2721329898578,28537624596.137344,0.0017583029916681304,0.7577158969482023,0.001332294128438525
Uruguay,18965.8165353822,3407062.0,0.95311,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.6333333333333333,0.29188665397069,20.0,0.22060273026681634,1.2190549775575228,6.621871919586548,22561128.186090376,5.082439079081539e-08,0.17316185053653707,2.472687823360406,0.3518235900000001,94829.08267691103,132.43743839173095,131.4656810386398,161.44851848640735,132.43743839173092,1.0164878158163078e-06,0.005642949607130713,5.0,19.470919019440547,49.45375646720812,324883.2428166904,3.3912769150194606,2.4000000000000004,1.1129874499052308,2.3002296499999995,2.0794076035999995,9.032861382275007,30775518.76681665,0.0004762706296047683,0.7330868524762826,0.000349147736783857
Uzbekistan,5002.149120074171,30243200.0,0.36365,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.730183656731034,20.0,0.2447220811116502,1.6330983839336926,3.7860816441592036,114503224.38063562,3.3178181689107717e-07,10.034143844600225,0.790703217289194,0.043341896,25010.74560037085,75.72163288318407,107.85014543198969,123.66087629034826,75.72163288318406,6.635636337821544e-06,0.07784486423529201,5.0,0.003333487425333694,15.814064345783883,34252.67789797117,3.260486626466725,0.0,1.3743181794265147,0.9381249647231472,0.9381249647231472,7.98659718274072,241540255.91706413,0.0015966331652708299,0.4740544136044624,0.0007568909989038999
"Venezuela, RB",17614.5982099448,30405207.0,0.8898999999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.05,0.3131698078545005,20.0,0.12283373305356188,1.239160407156592,35.34331567206109,1074620829.0753617,3.1316808095290525e-07,9.52194032716584,8.452408060846393,0.7923334099999999,88072.99104972405,706.8663134412219,706.9082216502401,875.9207487691036,706.8663134412219,6.263361619058104e-06,0.018649611388360184,5.0,0.03563409806427464,169.04816121692784,281230.7854741954,3.362899244613554,0.0,0.6315365329307383,3.4056850967093397,3.4056850967093397,49.81927420289076,1514765344.7286537,0.0028282946683827245,0.7094305615156933,0.0020064786747225976
Vietnam,5124.603519802271,89708900.0,0.3359300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.5916666666666667,0.2697045509948559,20.0,0.2571587439018341,1.1981003430999304,29.30633735214949,2629039286.890243,1.335728242180035e-06,119.82671130490456,10.164210824432764,0.4507979200000001,25623.01759901135,586.1267470429898,568.6019846648754,702.2386567322523,586.1267470429898,2.671456484360071e-05,0.16304085812288743,5.0,69.6475444212787,203.28421648865535,95004.02386424715,3.166053542599636,3.2000000000000006,1.2795413726614702,1.1689873,1.0193569256,33.34119558681033,2991001980.7776093,0.006506102463922277,0.8789827969979273,0.00571875214129351
"Yemen, Rep.",3832.2847399189595,24407381.0,0.34606000000000003,3.0,0.2,1.5,0.06,0.8,0.05,0.33333333333333337,0.16666666666666666,0.2191314756601725,20.0,0.08234295611188559,1.1503257787049728,9.553555252055846,233177262.94147804,6.46838695134358e-07,15.787638477687125,2.3624447600445513,0.06751696000000003,19161.4236995948,191.0711050411169,175.7942569441177,219.79401769444246,191.0711050411169,1.2936773902687163e-05,0.03762218676552872,5.0,3.249134450566297,47.24889520089102,87442.58962281709,3.3344314435909244,0.8000000000000003,0.429766663372969,1.5000000000000002,1.452,10.441227621419042,254843020.66369832,0.002724543798287765,0.9149839078747566,0.002492913731733272
Zambia,3799.5404355804794,14538640.0,0.40922,3.0,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.5416666666666667,0.425750249346411,20.0,0.1253130060653878,1.3455110990232466,3.3878329552192143,49254483.716068275,4.4429184148900453e-07,6.459399138345702,1.1469203310223839,0.7345260500000002,18997.7021779024,67.75665910438428,75.90450994641544,91.16733685768358,67.75665910438428,8.885836829780091e-06,0.0215142824125193,5.0,7.675579709179541,22.938406620447676,44621.70534736422,3.372703203936178,3.200000000000001,0.6455436051217527,2.4697888508587633,2.1536558779488413,7.080119499570547,102935308.56123634,0.0018634146996487678,0.47849940321271517,0.0008916428217197363
