country,gdp_pc_pp,pop,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
"Congo, Rep.",5301.39727121,5125821.0,0.65798,1528.24483012,1.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.372753423902,1.0,0.153842015674,1.10234974661,-18.124093506,-92900859.0993,-8.40510781368e-07,-4.30830781386,0.0,0.116462276,26506.986356,-18.124093506,-19.9790898839,-19.9790898839,-18.124093506,-8.40510781368e-07,0.0056917214795,1.0,0.0,-2.35901928056,0.0,71111.3155677,3.38930574372,0.0,0.157562149159,-1.10062085765,-1.10062085765,-22.0750782433,-113152899.636,-0.0041640113189,0.821020578332,-0.00341873898123
Costa Rica,15401.4925047,4857274.0,0.77675,11824.638102,1.0,0.2,1.5,0.06,0.8,0.05,0.933333333333,0.75,0.481896754917,1.0,0.196189451166,1.13806731649,-36.9053983789,-179259632.006,-3.12643501143e-07,-1.51859514937,-2.85962975039,0.26912722,77007.4625234,-36.9053983789,-42.0008276971,-42.0008276971,-36.9053983789,-3.12643501143e-07,0.00462196318273,1.0,-2.85962975039,-4.0851853577,-2.85962975039,159800.749305,3.39360403347,0.0,0.208642311336,-1.1905012016,-1.1905012016,-40.658999574,-197491901.497,-0.00263993892551,0.907680925886,-0.00239622220819
Cote d'Ivoire,3448.14401279,23695919.0,0.54869,1526.19717484,1.0,0.2,1.5,0.06,0.8,0.05,0.4,0.45,0.575976439362,1.0,0.109442382129,1.16885525078,-4.31793303981,-102317391.559,-3.71053184456e-07,-8.79244620356,-0.148022375941,0.108415684,17240.7200639,-4.31793303981,-5.0470387061,-5.0470387061,-4.31793303981,-3.71053184456e-07,0.00172546173919,1.0,-0.148022375941,-0.822346533007,-0.148022375941,29933.0300438,3.39698628672,0.0,0.110739710361,-2.03624376099,-2.03624376099,-5.11196250555,-121132649.463,-0.0014825258129,0.84467228293,-0.00125224846288
Croatia,21408.5515146,4170600.0,0.59284,12090.6665636,1.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.558333333333,0.230522471532,1.0,0.319203080089,1.05580412689,-79.8974212135,-333220184.913,-3.89059176747e-07,-1.62261020254,-3.06013649178,0.28301458,107042.757573,-79.8974212135,-84.356027045,-84.356027045,-79.8974212135,-3.89059176747e-07,0.00272760929662,1.0,-3.06013649178,-8.22126221672,-3.06013649178,464348.472673,3.3957341281,0.0,0.354580657999,-1.47884987784,-1.47884987784,-82.9231785813,-345839408.591,-0.003873367076,0.963511319518,-0.00373203302237
Cyprus,31195.5062212,1170125.0,0.6684,23324.2017354,1.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.201747782914,1.0,0.37022945668,1.04638750068,-34.1294183546,-39935685.6522,-1.35155789806e-07,-0.158149168546,0.0,0.24233096,155977.531106,-34.1294183546,-35.7125967717,-35.7125967717,-34.1294183546,-1.35155789806e-07,0.0030148343471,1.0,0.0,-31.3875693395,0.0,773131.326913,3.39408891145,0.0,0.387005966,-0.518940457143,-0.518940457143,-50.6606379198,-59279278.9458,-0.00162397229782,0.673687102178,-0.00109404919134
Czech Republic,31071.7483717,10561633.0,0.7298,18266.5496886,1.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.9,0.239799831571,1.0,0.486997761933,1.05884017822,-35.1033028114,-370748201.381,-9.81662678776e-08,-1.0367960943,-8.4779491177,0.40017238,155358.741858,-35.1033028114,-37.1687874049,-37.1687874049,-35.1033028114,-9.81662678776e-08,0.000962282232317,1.0,-8.4779491177,-14.1299151962,-8.4779491177,647868.436106,3.39850296432,0.0,0.481270902399,-1.4124,-1.4124,-36.58267004,-386372735.123,-0.00117736117075,0.959560982644,-0.00112974984193
Denmark,45686.4845315,5731118.0,0.87847,53417.6642756,1.0,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.916666666667,0.230106064028,1.0,0.451262143978,1.05566785595,-1.61389101247,-9249399.8316,-2.5676014851e-09,-0.0147152270881,-0.249829986767,0.67076972,228432.422658,-1.61389101247,-1.70373286487,-1.70373286487,-1.61389101247,-2.5676014851e-09,5.45469306854e-05,1.0,-0.249829986767,-0.371647914199,-0.249829986767,992726.652479,3.39991714751,0.0,0.485247662401,-0.78,-0.78,-1.70552346483,-9774556.22871,-3.73310286909e-05,0.946273121273,-3.53253490396e-05
Djibouti,3139.27353523,942333.0,0.7743,1862.16727373,1.0,0.2,1.5,0.06,0.8,0.05,0.6,0.25,0.260598620673,1.0,0.0997042200049,1.065646661,-4.43701952097,-4181149.91626,-4.11079166199e-07,-0.387373463922,-0.0836771458756,0.038536148,15696.3676762,-4.43701952097,-4.72829503732,-4.72829503732,-4.43701952097,-4.11079166199e-07,0.00166256776913,1.0,-0.0836771458756,-0.557847639171,-0.0836771458756,60231.9675968,3.39739881262,0.0,0.129549084745,-1.07414408216,-1.07414408216,-4.9197097598,-4636004.85709,-0.00156714912052,0.901886439974,-0.00141339054121
Dominica,10174.0385414,73543.0,0.6982,7144.45467278,1.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,1.47170826203,1.0,0.145975100282,1.46198689402,-136.023549221,-10003579.8804,-3.36834200085e-06,-0.247717975768,0.0,0.44,40696.1541656,-136.023549221,-198.86464624,-198.86464624,-136.023549221,-3.36834200085e-06,0.051552163808,1.0,0.0,-9.90414129806,0.0,27652.3243197,2.63312594781,0.0,0.226732475891,-1.54641623656,-1.54641623656,-235.188585734,-17296474.1607,-0.0231165416543,0.578359484567,-0.0133696711161
Dominican Republic,14098.8758698,10648791.0,0.79841,6722.22353581,1.0,0.2,1.5,0.06,0.8,0.05,0.6,0.508333333333,0.377150399089,1.0,0.156371125704,1.10378867345,-107.540953562,-1145181138.43,-1.09627071844e-06,-11.6739577601,-5.74938745972,0.30391702,70494.379349,-107.540953562,-118.702486474,-118.702486474,-107.540953562,-1.09627071844e-06,0.0153700466953,1.0,-5.74938745972,-18.8504506876,-5.74938745972,186913.177129,3.3770069872,0.0,0.168358933691,-0.929398421532,-0.929398421532,-124.865058146,-1329661907.4,-0.00885638396271,0.86125738585,-0.00762762609981
