country,gdp_pc_pp,pop,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Burkina Faso,1594.57677663,18646433.0,0.30688,649.730483656,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.416666666667,0.405665091881,20.0,0.0372065918619,1.32653737353,1.46260164822,27272303.6393,4.63536257106e-07,8.6432977612,0.0,0.024540308,398.644194157,1.46260164822,1.94019574896,1.94019574896,1.46260164822,4.63536257106e-07,0.000642015876306,0.25,0.0,0.0,982.692871868,0.169007016055,0.0,0.00905091981653,0.135749584066,0.135749584066,2.00828459745,37447344.1912,0.00125944678668,0.728284054006,0.00091723501161
Burundi,721.176561507,10524117.0,0.12359,285.727442065,3.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.25,0.462979312718,20.0,0.10226863015,1.3806800555,1.09818249447,11557401.0592,1.18302994956e-06,12.4503456037,0.0,0.0116650575,180.294140377,1.09818249447,1.51623866742,1.51623866742,1.09818249447,1.18302994956e-06,0.00168977480583,0.25,0.0,0.0,389.421590607,0.16745670637,0.0,0.0258167974252,0.0987915540344,0.0987915540344,1.55894612194,16406531.384,0.00216167053278,0.704439030325,0.00152276509399
Cameroon,3045.91916487,23439189.0,0.54938,1032.64872204,3.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.566666666667,0.419737574603,20.0,0.018028650423,1.33983114156,4.42831842536,103796192.524,6.60497746005e-07,15.4815315027,0.0,0.0249507305,761.479791217,4.42831842536,5.93319893104,5.93319893104,4.42831842536,6.60497746005e-07,0.00217474649777,0.25,0.0,0.0,1814.18066261,0.166876899063,0.0,0.00403548532136,0.0733747238432,0.0733747238432,7.55477574742,177077816.596,0.00248029423583,0.586161465729,0.00145385290471
Canada,43087.7573653,36286425.0,0.82006,42157.927991,3.0,0.2,1.5,0.06,0.8,0.05,0.866666666667,0.833333333333,0.335483893856,20.0,0.24114664264,1.26023972123,16.5464191482,600410397.44,3.82220093786e-08,1.38694007667,0.0,0.16576132,10771.9393413,16.5464191482,20.8524546547,20.8524546547,16.5464191482,3.82220093786e-08,0.000542432809711,0.25,0.0,0.0,32108.6631537,0.169240758664,0.0,0.0761261319999,0.0602670582448,0.0602670582448,23.2617063777,844084163.846,0.00053986811568,0.711315794274,0.000384016717508
Central African Republic,647.880444823,4594621.0,0.40332,382.213174318,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.314743833051,20.0,0.00945003463381,1.24064733212,1.62799688683,7480028.68415,2.67626448836e-06,12.2964210198,0.0,0.0077632873,161.970111206,1.62799688683,2.01976999434,2.01976999434,1.62799688683,2.67626448836e-06,0.00159583495161,0.25,0.0,0.0,514.609324147,0.166913365007,0.0,0.00230502615631,0.129571288847,0.129571288847,3.00292467478,13797300.7721,0.0046349981679,0.542137104038,0.00251280448397
Chad,1845.91467919,14452543.0,0.22618,664.295651899,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.753200994464,20.0,0.0357168332084,1.65484203461,1.55395308708,22458573.811,5.61261324891e-07,8.11165343223,0.0,0.013221527,461.478669797,1.55395308708,2.57154688831,2.57154688831,1.55395308708,5.61261324891e-07,0.00116115088277,0.25,0.0,0.0,612.689936935,0.167719693645,0.0,0.00864422296221,0.135749584066,0.135749584066,3.02870461027,43772483.6142,0.00164076088912,0.513075154906,0.00084183364735
Chile,22706.720537,17909754.0,0.89697,13792.9260544,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.166982123967,1.27149087555,45.785024904,819998532.915,3.87524894526e-07,6.94047552984,0.0,0.041400705,5676.68013425,45.785024904,58.2152414023,58.2152414023,45.785024904,3.87524894526e-07,0.00696947110075,0.25,0.0,0.0,16340.7494287,0.161285470347,0.0,0.0465367137835,0.030953936,0.030953936,90.2174706945,1615772706.64,0.0039731616262,0.507496214997,0.00201636448687
China,14400.8860587,1378665000.0,0.56778,8123.18087255,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.19586191952,1.15985262412,15.6588152093,21588260470.5,1.90041304417e-07,262.003294954,0.0,0.11206054,3600.22151467,15.6588152093,18.161917911,18.161917911,15.6588152093,1.90041304417e-07,0.000554754797398,0.25,0.0,0.0,15706.6503196,0.169342763394,0.0,0.0556498705159,0.1135929262,0.1135929262,22.3464738317,30808301345.2,0.00155174297892,0.700728684409,0.00108735081616
Colombia,13124.3248436,48653419.0,0.76708,5805.60533452,3.0,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.716666666667,0.27977925648,20.0,0.104940216041,1.20761755483,50.9244274404,2477647505.59,7.90239505834e-07,38.4478537877,0.0,0.0363297245,3281.0812109,50.9244274404,61.4972325469,61.4972325469,50.9244274404,7.90239505834e-07,0.00491486411521,0.25,0.0,0.0,11727.392703,0.163265456118,0.0,0.0272332003555,0.0567168,0.0567168,80.8478497049,3933524306.94,0.00616015304927,0.629879800468,0.00388015597353
Comoros,1411.15233854,795601.0,0.28412,775.080084705,3.0,0.2,1.5,0.06,0.8,0.05,0.266666666667,0.166666666667,0.197958724461,20.0,0.0416231060007,1.13032464255,1.67713350055,1334329.09017,5.79987571911e-07,0.4614386922,0.0,0.0250209188,282.230467708,1.67713350055,1.89570532451,1.89570532451,1.67713350055,5.79987571911e-07,0.000557177925754,0.2,0.0,0.0,1425.70360805,0.134981095638,0.0,0.0082763605344,0.0790332432275,0.0790332432275,2.09195170048,1664358.86485,0.00148244214558,0.801707563402,0.00118848508041
"Congo, Dem. Rep.",742.307904932,78736153.0,0.43015,444.505316816,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.375,0.237056001858,20.0,0.0834408819573,1.16725843359,3.03809771935,239208126.86,3.02153953447e-06,237.904399081,0.0,0.0141920835,185.576976233,3.03809771935,3.54624518499,3.54624518499,3.03809771935,3.02153953447e-06,0.0020784282493,0.25,0.0,0.0,782.840235128,0.166791731355,0.0,0.0197872054656,0.124,0.124,4.15793039201,327379443.509,0.00560135540035,0.730675464214,0.00409277295738
"Congo, Rep.",5301.39727121,5125821.0,0.65798,1528.24483012,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.372753423902,20.0,0.153842015674,1.29544690512,14.4570628343,74104316.2745,8.31364308951e-07,4.26142463347,0.0,0.029115569,1325.3493178,14.4570628343,18.7283573058,18.7283573058,14.4570628343,8.31364308951e-07,0.00340511881604,0.25,0.0,0.0,3555.56577838,0.16391121008,0.0,0.0393905372897,0.0733747238432,0.0733747238432,21.8348563464,111921565.192,0.00411869837883,0.662109363348,0.00272702876143
Costa Rica,15401.4925047,4857274.0,0.77675,11824.638102,3.0,0.2,1.5,0.06,0.8,0.05,0.933333333333,0.75,0.481896754917,20.0,0.196189451166,1.3985506824,16.8231142274,81714475.3356,2.01104597207e-07,0.976820131296,0.0,0.067281805,3850.37312617,16.8231142274,23.5279778828,23.5279778828,16.8231142274,2.01104597207e-07,0.00158017156012,0.25,0.0,0.0,7990.03746525,0.167868364418,0.0,0.052160577834,0.079366746773,0.079366746773,26.1534677749,127034559.033,0.00169811255416,0.643246026574,0.00109230415314
Cote d'Ivoire,3448.14401279,23695919.0,0.54869,1526.19717484,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.45,0.575976439362,20.0,0.109442382129,1.48742437484,3.62112567355,85805900.6492,4.38086861604e-07,10.3808707875,0.0,0.027103921,862.036003197,3.62112567355,5.38615059118,5.38615059118,3.62112567355,4.38086861604e-07,0.00108527594739,0.25,0.0,0.0,1496.65150219,0.168120511227,0.0,0.0276849275902,0.135749584066,0.135749584066,6.03547875212,143016215.637,0.00175035576523,0.599973228681,0.0010501665998
