country,gdp_pc_pp,gdp_pc_pp_B,gdp_pc_pp_2015_1,gdp_pd_pp_2005,pop,urbanization_rate,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Mauritania,3601.61435,3572.28055,3601.61435,3693.542041,4067564.0,0.59859,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10097044750216043,1.2702069768943092,19.547999678564683,79512739.76454128,3.747277537359378e-06,15.242291208971661,4.246278888319763,0.12945436200000002,18008.07175,19.547999678564686,24.83000557604058,24.830005576040577,19.547999678564683,3.747277537359378e-06,0.011034948432810453,1.0,4.246278888319763,22.43170087678123,4.246278888319763,75630.49210865461,3.3842895869540577,2.4000000000000004,0.0969044442410977,0.9864441499999999,0.8917455116000002,55.110581176930445,224165816.01435992,0.01530163305155935,0.3547050178223773,0.005427566024264837
Mauritius,18864.10566,19567.48966,18864.10566,18333.4202,1262605.0,0.39671,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.7416666666666667,0.29481279169257346,1.0,0.3754691759356,1.3562376616219503,111.30636484281979,140535972.78236845,8.904350496933212e-07,1.124267745918036,16.278453885594004,0.39581502,75456.42264000005,111.30636484281979,150.95788397806552,150.95788397806552,111.30636484281979,8.904350496933212e-07,0.006941896456713984,0.9999999999999999,16.278453885594004,29.9297415669757,16.278453885594004,255946.90856794597,2.709635883970684,2.4000000000000004,0.38187151760000004,1.2,1.0559999999999998,156.98426142088357,198209113.3913147,0.008321850197953331,0.7090288149612732,0.005900431584140087
Mexico,16671.911980000004,16832.463040000002,16671.91198,16501.9411,127017224.0,0.79246,5,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.7666666666666666,0.3682630449767729,1.0,0.2953851745642,1.4676700341383524,23.523037766369455,2987830957.1314087,2.963891315124025e-07,37.646524708476285,2.6034215475832116,0.170548856,83359.55990000002,23.523037766369455,34.52405764160521,34.52405764160521,23.523037766369455,2.963891315124025e-07,0.0016774112102293146,1.0000000000000002,2.6034215475832116,6.367063567458941,2.6034215475832116,226358.74285256525,3.397180639181511,3.2,0.3316961704,1.9884844,1.7339583967999996,43.41577434496409,5514551135.107758,0.00260412689300703,0.5418085504928454,0.0014109382171995759
Moldova,4746.784911,4944.399693,4746.784911,4741.824603,3554150.0,0.44995,5,0.2,1.5,0.06,0.8,0.05,0.6,0.375,0.25670477375728673,1.0,0.3775248965392,1.2984234722821826,41.76871846976096,148452290.74930093,2.6707943150694026e-06,9.492403614903917,4.271825897318132,0.079483202,23733.924554999998,41.768718469760955,54.23348446828394,54.23348446828395,41.76871846976096,2.6707943150694026e-06,0.005744342323224491,0.9999999999999998,4.271825897318132,19.776152667417264,4.271825897318132,92456.10904548399,3.3908567362861195,2.4000000000000004,0.3902512666,2.3612332645454366,2.1345548711490743,59.43074401961461,211225778.85731325,0.012520210022976246,0.7028133192472831,0.008799370363921038
Mongolia,11411.94211,11361.00642,11411.94211,11470.90486,2959134.0,0.7204,5,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.5666666666666667,0.20767487925071607,1.0,0.2703870218770001,1.2240395563008963,43.6211028068965,129080688.43338287,8.585961472073797e-07,2.540701051470361,9.019719300199418,0.37234157999999995,57059.71055,43.6211028068965,53.393955325109374,53.393955325109374,43.6211028068965,8.585961472073797e-07,0.00621750626457075,0.9999999999999998,9.019719300199418,29.887888020834595,9.019719300199418,274754.99567337905,3.3902048694428912,2.4000000000000004,0.29502440960000004,0.9381249647231471,0.848064968109725,71.22441128430464,210762577.0613695,0.006241217366664738,0.6124459580687199,0.003822408349642119
Montenegro,15289.717399999994,15737.02113,15289.7174,15010.48497,622388.0,0.64026,5,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.3648966623915853,1.0,0.3403914264288,1.4625628495951775,35.379145678268415,22019555.720406123,5.117762891832989e-07,0.318523421072215,0.0,0.06189889400000002,76448.58699999997,35.37914567826842,51.74422411945116,51.74422411945116,35.379145678268415,5.117762891832989e-07,0.0018594900493212711,0.9999999999999998,0.0,15.70453639011022,0.0,209507.49864069716,3.396280232644476,0.0,0.33883157780000006,2.463929904599999,2.463929904599999,65.84303685939037,40979916.024842255,0.004306360617194298,0.5373255452026242,0.0023139175664730356
Morocco,7296.9344009999995,7285.908320999999,7296.934401,7360.856456999999,34377511.0,0.60195,5,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.75,0.26925696721882303,1.0,0.15119878825208657,1.3174665747244823,21.061252426915253,724033436.9800558,9.064084172810338e-07,31.160065335571332,8.986661151837911,0.14832190600000003,36484.67200499999,21.061252426915253,27.747496094295727,27.747496094295727,21.061252426915253,9.064084172810338e-07,0.0035909250357324986,0.9999999999999997,8.986661151837911,13.8256325412891,8.986661151837914,135501.3108178894,3.394947766424377,3.2000000000000006,0.16851891608577443,1.5426112499999998,1.34515701,38.44328869720154,1321584580.0642216,0.00526841637659962,0.5478525157617018,0.0028863151660002513
Namibia,9964.222994000002,9852.035111,9964.222994,9800.779947,2458830.0,0.4666,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6083333333333334,0.2751726819797061,1.0,0.17055031662223677,1.3264413855857173,60.13981414775014,147873579.22091243,1.5988476824507077e-06,3.931294647040273,3.346636019088514,0.30774609999999997,49821.11497000001,60.13981414775014,79.77193840700922,79.77193840700922,60.13981414775014,1.5988476824507077e-06,0.00328991330979779,0.9999999999999998,3.3466360190885145,7.501799295590692,3.346636019088514,181054.0007516963,3.395288306963685,3.2000000000000006,0.19501674069552763,3.266403415957444,2.8483037787148904,108.20602339630608,266060216.50753927,0.010859454215493048,0.5557898928369932,0.006035574894697115
Nepal,2314.2748809999994,2297.652539,2314.274881,2313.392778,28513700.0,0.18615,5,0.2,1.5,0.06,0.8,0.05,0.6,0.3333333333333333,0.2701993002713125,1.0,0.3663941295809999,1.3188962009414704,23.515386186973156,670510667.1194965,5.2298288331574145e-06,149.12177040000054,3.117466200838865,0.19528356400000002,11571.374404999997,23.515386186973153,31.014353505670428,31.014353505670428,23.515386186973156,5.2298288331574145e-06,0.006903481239782151,0.9999999999999998,3.1174662008388654,15.835965321283135,3.1174662008388654,42825.33075911356,3.3893499013812325,1.6000000000000003,0.34572823299999994,2.2950635000000004,2.148179435999999,39.617259756640635,1129634659.5229242,0.017118649163889294,0.5935641771142819,0.01016101690427204
Netherlands,46494.36426000003,47269.63295,46494.36426,46374.36827,16936520.0,0.90496,5,0.2,1.5,0.06,0.8,0.05,0.8,0.9166666666666669,0.25251989485705195,1.0,0.40602184990249995,1.2920745359110222,37.90608859008846,641997227.527805,7.384309798908948e-08,1.2506451059541739,8.734381544951228,0.6307940400000001,232471.82130000016,37.906088590088466,48.97749182324065,48.97749182324065,37.90608859008846,7.384309798908948e-08,0.0009271868368764063,1.0000000000000002,8.734381544951228,13.207297983779535,8.73438154495123,920607.9443031582,3.3987734782546695,3.9999999999999996,0.4158382400000001,1.3390288,1.1247841920000001,50.38784069508279,853394671.6890836,0.001083740825303259,0.7522864259945874,0.0008152835121718132
Nicaragua,4960.912412,5136.841574,4960.912412,4884.150761,6082032.0,0.5877899999999999,5,0.2,1.5,0.06,0.8,0.05,0.6,0.4833333333333333,0.29951711867347164,1.0,0.14418291925440005,1.363374659700719,47.24020179314629,287316418.99237305,4.007181285010812e-06,24.37180480523688,4.799723984651892,0.09783852600000005,24804.562060000007,47.24020179314629,64.4060940439241,64.4060940439241,47.24020179314629,4.007181285010812e-06,0.008854589454190303,0.9999999999999998,4.799723984651893,16.5507723608686,4.799723984651892,82815.17320230871,3.3858162250040214,2.4000000000000004,0.15605872920000002,1.984168669323803,1.793688477068718,95.26864879892688,579426970.5918348,0.019203856243960406,0.49586303982174684,0.00952248253343004
Niger,904.5797813,914.4670358,904.5797813,897.3953205,19899120.0,0.18732,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.23359231685535525,1.0,0.06380540225169998,1.2633592513692866,5.131212379796938,102106610.89106482,5.459516030223262e-06,108.63956462733631,1.814930105427049,0.020549618000000002,4522.8989065,5.131212379796938,6.482564630757075,6.482564630757075,5.131212379796938,5.459516030223262e-06,0.010592494771638414,0.9999999999999998,1.8149301054270492,9.0496643944323,1.814930105427049,19362.361602418045,3.383005426257429,2.4000000000000004,0.0634645978,1.1159941999999994,1.0088587567999996,10.106428192118614,201109027.36635134,0.011172511702167771,0.507717690390207,0.005672481837282181
Nigeria,5670.639443,5434.734795,5670.639443,5638.887379,182201962.0,0.47776,5,0.2,1.5,0.06,0.8,0.05,0.8,0.5916666666666667,0.8736444729486806,1.0,0.042636368820599985,2.2343910327268146,6.532110492269634,1190163347.6923132,5.742453269048169e-07,104.62862523138901,0.691307015387586,0.2973971799999999,28353.197215,6.532110492269634,14.595289108708005,14.595289108708009,6.532110492269634,5.742453269048169e-07,0.0017565652360818356,0.9999999999999998,0.6913070153875861,1.460507778987858,0.6913070153875861,32453.93073832851,3.3973825654848953,3.2000000000000006,0.03940890859999999,3.393739601658168,2.9593409326459215,16.68497445334053,3040035081.318522,0.0029423444429952147,0.3914965833802537,0.0011519177965605024
Norway,64008.28682999998,64139.54705,64008.28683,64450.53861,5195921.0,0.8047300000000001,5,0.2,1.5,0.06,0.8,0.05,0.8,1.0,0.3359516873480029,1.0,0.39554614268599997,1.4186500365371417,0.9863137274918137,5124808.209262992,1.4090568996119097e-09,0.007321348334888414,0.6975879170284088,0.79710486,256033.1473199999,0.9863137274918137,1.3992340055433456,1.3992340055433459,0.9863137274918137,1.4090568996119097e-09,3.464520254720705e-05,0.9999999999999999,0.6975879170284088,0.8719848962855109,0.6975879170284089,762112.9970833645,2.719951500861731,2.4000000000000004,0.40962803839999995,0.7504999717785178,0.6604399751650956,1.55154721956871,8061716.780648671,2.42397866965175e-05,0.6356968805409502,1.54091567879542e-05
Pakistan,4695.699879000001,4854.632259,14982.40754,4744.8486170000015,188924874.0,0.38758,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.5416666666666667,0.3767173581299691,1.0,0.13460937206950008,1.4804961869497266,27.648151198988614,5223423481.601872,2.144665519274868e-06,405.180663001149,5.874032849219986,0.038437394000000014,23478.499395000006,27.648151198988614,40.932982426312165,40.932982426312165,27.648151198988614,2.144665519274868e-06,0.004567459384881578,1.0,5.874032849219985,14.787775005029333,5.874032849219986,62323.91178242394,3.393108903194446,2.4000000000000004,0.12750143500000008,2.7835762000000006,2.5163528848000003,46.955346783863135,8871032974.767649,0.009999648187452468,0.5888179534964119,0.005887972381419867
Panama,20674.299730000002,21334.93968,3866.513529,20885.33945,3929141.0,0.66592,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,1.0,0.5402427160644628,1.0,0.14073540175779997,1.7285827188058993,44.22901134998931,173782021.88470834,4.797405646003291e-07,1.884968321734302,3.9586329131816496,0.2219576,103371.49865000001,44.2290113499893,76.45350468946152,76.45350468946151,44.22901134998931,4.797405646003291e-07,0.0018285669465414134,0.9999999999999998,3.9586329131816496,5.937949369772472,3.95863291318165,191342.69759902795,3.3972308454553484,2.4000000000000004,0.1525219702,3.405685096709339,3.0787393274252426,97.03837538596693,381277459.3023935,0.004693671691581251,0.45578886882709935,0.0021393233109515963
Paraguay,8639.286850000004,8871.37954,11767.52174,8643.687633,6639123.0,0.5966600000000001,5,0.2,1.5,0.06,0.8,0.05,0.8,0.6666666666666667,0.3682732130696673,1.0,0.1653393905716,1.4676854602895846,16.041739503297528,106503081.69635122,5.811125295219332e-07,3.8580775603372466,2.3694387535072963,0.12248523399999997,43196.43425000001,16.041739503297528,23.544227826742844,23.544227826742848,16.041739503297528,5.811125295219332e-07,0.002149000645084016,0.9999999999999998,2.3694387535072967,4.442697662826179,2.3694387535072967,117294.53220326515,3.396903251912042,3.200000000000001,0.18015980720000002,2.1879478999999997,1.9078905687999999,31.749340912474885,210787779.486853,0.0036749955712461232,0.5052621264649447,0.0018568360770770706
Peru,11767.521740000002,12071.59238,6874.582566,11672.14235,31376670.0,0.78609,5,0.2,1.5,0.06,0.8,0.05,0.6,1.0,0.27019867536419195,1.0,0.2163777525257,1.3188952528864273,245.97482816507454,7717871011.642251,6.168596363171763e-06,193.5500124504406,94.25223002720541,0.145671992,58837.60869999999,245.9748281650746,324.41503319647165,324.41503319647165,245.97482816507454,6.168596363171763e-06,0.03477360981737252,0.9999999999999998,94.25223002720541,160.408160568573,94.25223002720541,217756.83622687907,3.3460789681758567,2.4000000000000004,0.20988348980000002,1.156692,1.0456495679999998,535.7934095000838,16811412998.058996,0.045531541928562756,0.459085206730293,0.020902857339023237
Philippines,6874.582566,7236.467070999999,25299.97435,6925.5213239999985,100699395.0,0.44373,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,1.0,0.27365718828027585,1.0,0.2465639449424,1.3241422096004725,298.0934164238163,30017826687.361362,1.0985374342370303e-05,1106.2205501252122,69.27056155868263,0.182782594,34372.91283000001,298.0934164238163,394.7180750907859,394.7180750907859,298.0934164238163,1.0985374342370303e-05,0.056937216362693735,0.9999999999999998,69.27056155868263,96.67783612274735,69.27056155868264,125605.73703912993,3.3157729602037582,2.4000000000000004,0.23855222739999998,1.1922743481144848,1.0778069912519854,426.05690488136673,42903672557.126175,0.06197567645612982,0.6996563440435705,0.04336167520892298
Poland,25299.97435000001,26035.8379,26607.83312,24835.89804,37999494.0,0.60539,5,0.2,1.5,0.06,0.8,0.05,0.6,0.7916666666666667,0.4132026319993685,1.0,0.5235285793282002,1.5358484893229638,20.77213452426268,789330601.2219126,1.3451563625733606e-07,5.111526112866825,7.605255431657123,0.245507388,126499.87175000005,20.77213452426268,31.90285142910222,31.90285142910222,20.77213452426268,1.3451563625733606e-07,0.002718477724532934,1.0,7.605255431657123,16.011064066646576,7.605255431657122,306144.883777491,3.3956432747425183,3.9999999999999996,0.5339679388,0.9381249647231473,0.788024970367444,36.8382225189446,1399833815.5793002,0.0014560577022460334,0.563874505985741,0.0008210338175407152
Portugal,26607.83312,27102.6637,40919.62815,26690.06482,10348648.0,0.63468,5,0.2,1.5,0.06,0.8,0.05,0.8,0.6666666666666667,0.19024226740462852,1.0,0.4919059257900001,1.1975923051300832,11.70125177416557,121092135.77021499,4.937174090737068e-08,0.5109307677975798,1.3799539092410618,0.27893372000000005,133039.1656,11.70125177416557,14.013329085130419,14.013329085130419,11.70125177416557,4.937174090737068e-08,0.000994683409874392,0.9999999999999998,1.3799539092410618,2.5874135798269906,1.379953909241062,699314.4447602564,3.3985691662910145,3.2000000000000006,0.504970974,0.505,0.4403600000000001,14.580364193643756,150887056.75182307,0.0005479726262520905,0.8025349448586941,0.0004397671813932953
Romania,20545.07714,21614.68624,24516.54995,19925.53855,19832389.0,0.54564,5,0.2,1.5,0.06,0.8,0.05,0.6,0.6916666666666667,0.2677480378213938,1.0,0.44066097750030003,1.3151773575305714,82.76912447592048,1641509473.795876,6.062238073115147e-07,12.022866367663003,18.58279160792841,0.15855516599999997,102725.38569999997,82.76912447592048,108.85607841336002,108.85607841336002,82.76912447592048,6.062238073115147e-07,0.003442014714194199,0.9999999999999998,18.58279160792841,44.77781110344195,18.58279160792841,383664.3828871861,3.3945029215976463,3.2000000000000006,0.4562559166,2.0033451999999996,1.7469170143999997,121.47672136646322,2409173592.58431,0.005912692395296755,0.6813579058182503,0.004028659708206891
Russian Federation,24516.549950000004,24416.623880000006,1715.8870739999998,23895.341,144096812.0,0.7400800000000001,5,0.2,1.5,0.06,0.8,0.05,0.0,0.25,0.3491630039272151,1.0,0.2779024846190668,1.4386931035745099,45.17237282067142,6509194913.9342,3.848005621273051e-07,55.44853425835261,0.0,0.16870056000000003,122582.74975000002,45.17237282067143,64.9891812491966,64.9891812491966,45.17237282067142,3.848005621273051e-07,0.004021522331718066,0.9999999999999998,0.0,24.232972402345332,0.0,351075.9970880336,3.3920026563144754,0.0,0.3208460114586862,1.1777387238923065,1.1777387238923065,100.52132646220932,14484802681.215601,0.004100141605047055,0.449380986209467,0.0018425256780745124
Rwanda,1715.8870740000007,1773.750484,5558.791879,1655.175355,11609666.0,0.28811,5,0.2,1.5,0.06,0.8,0.05,0.8,0.4833333333333333,0.7125778172498791,1.0,0.11412914495250003,1.9900346312811454,6.004231862466697,69707126.50979629,2.5167668318952455e-06,29.218822318181942,0.45274385276935897,0.325945766,8579.435370000003,6.004231862466698,11.948629340550418,11.948629340550418,6.004231862466697,2.5167668318952455e-06,0.003771127234968648,0.9999999999999998,0.45274385276935897,1.1708892744035144,0.452743852769359,12039.997825236062,3.394075003412651,3.2000000000000006,0.10892255200000003,3.4299999999999997,2.9909599999999994,12.171612839326533,141308359.7458927,0.007093481280765525,0.493297966483702,0.0034991998910918394
Senegal,2293.853539000001,2379.4512640000007,13277.80012,2287.668448,15129273.0,0.43721,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5083333333333333,0.2262101120163632,1.0,0.22143172803590006,1.2521596085793836,3.8443801399809034,58162676.6535493,7.008028288725731e-07,10.602637317185442,0.3487333743977505,0.08662865900000001,11469.26769500001,3.8443801399809034,4.813777531308843,4.813777531308844,3.8443801399809034,7.008028288725731e-07,0.0006006995169040157,1.0,0.3487333743977505,1.0290493015015587,0.3487333743977505,50701.83464729624,3.3990187079550367,2.4000000000000004,0.20557206130000005,3.4399999999999995,3.109759999999999,5.238616306022175,79256456.23606104,0.002283762331358756,0.733854116317224,0.001675948387557843
Serbia,13277.80012,13720.89089,25524.955,12863.07931,7098247.0,0.55553,5,0.2,1.5,0.06,0.8,0.05,0.6,1.0,0.2201204533701086,1.0,0.38148143787770006,1.242920905097429,179.3316085005978,1272940052.044543,2.345005820340033e-06,16.645430529211172,44.11141915031316,0.10037339999999997,66389.0006,179.33160850059784,222.89500515014086,222.89500515014086,179.3316085005978,2.345005820340033e-06,0.006976470528151398,0.9999999999999998,44.11141915031316,79.11764392208659,44.11141915031317,301603.0522541862,3.389228393683552,1.6000000000000003,0.39189931520000004,2.4653948863,2.3076096135767994,244.12777019567767,1732879212.4081585,0.0183861609595971,0.7345809465136093,0.013506123520452407
Sierra Leone,1315.9735329999999,1368.8290980000004,80892.06483999999,1496.944168,6453184.0,0.39942,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.3333333333333333,0.4068659912801502,1.0,0.0448222050699,1.526235085998207,7.0218762216751145,45313459.2836943,3.7765942652162444e-06,24.371057686785228,0.5654845513254538,0.13412029400000003,6579.867665000002,7.0218762216751145,10.71703385905708,10.71703385905708,7.0218762216751145,3.7765942652162444e-06,0.003813119053097172,0.9999999999999998,0.5654845513254538,2.3133458917859477,0.5654845513254538,16172.075833365456,3.394277815285143,3.2000000000000006,0.0425775018,3.393739601658168,2.959340932645922,12.267185382862007,79162404.43771897,0.009321756916263154,0.5724113561930103,0.005335879518539766
Slovak Republic,28308.879770000003,29212.3782,29037.741680000006,27394.19738,5424050.0,0.53598,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.44263943128440003,1.3730610766156455,90.19213020717513,489206623.8502283,4.0626244477388764e-07,2.203587813575805,19.8526232534818,0.47587735999999997,141544.39884999997,90.19213020717513,123.83930340452235,123.83930340452238,90.19213020717513,4.0626244477388764e-07,0.0024122312202078233,0.9999999999999997,19.8526232534818,43.482570581284136,19.852623253481802,462711.75598656,3.3962630659076734,3.200000000000001,0.44523962040000004,2.4657329058,2.1501190938575996,131.67638682247622,714219305.9444522,0.004651416371552035,0.6849529546157016,0.0031860013868424126
Slovenia,29037.741680000006,29930.03704,20544.62565,28941.86586,2063768.0,0.4965,5,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.6916666666666667,0.2213378830398852,1.0,0.400364832148,1.2447678841126022,155.14475138449066,320182773.2752675,6.142219912241284e-07,1.267611690384637,37.04650707304882,0.35709152,145188.70840000003,155.14475138449063,193.1192039120481,193.1192039120481,155.14475138449066,6.142219912241284e-07,0.0033631291557053144,0.9999999999999997,37.04650707304882,66.49947097117294,37.046507073048815,655959.5962785862,3.3952979072572633,3.9999999999999996,0.42944019200000005,2.0721163523809945,1.740577736000035,206.7421472944506,426667827.8375737,0.007119773623334009,0.7504263325829116,0.005342865608979088
South Africa,12362.583810000004,12236.83195,5331.426266,12389.95681,54956920.37,0.6480100000000001,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.7166666666666667,0.41221819094326817,1.0,0.20886821760660002,1.534354980484276,28.838848047639544,1584894275.7166564,6.2131954293999e-07,34.14580864567782,0.5306111260115737,0.36869794,61812.91905000001,28.838848047639544,44.24903013332497,44.249030133324965,28.838848047639544,6.2131954293999e-07,0.0016243382087942795,0.9999999999999998,0.5306111260115737,1.0096194786689563,0.5306111260115737,149951.94391726167,3.397522815232543,2.4000000000000004,0.3068213836,3.266403415957444,2.9528286880255292,58.10766196786514,3193418151.654842,0.004700284573267142,0.49630026524880805,0.002332752480457363
Spain,32291.1552,33320.035110000004,11196.39687,32814.45207,46418269.0,0.79579,5,0.2,1.5,0.06,0.8,0.05,0.8,0.7166666666666667,0.18299929671374224,1.0,0.4894578403392,1.186603896349118,18.6363807487969,865068534.7840757,5.833339747606843e-08,2.7077353357280662,2.194851731353425,0.5245646000000002,161455.776,18.6363807487969,22.114002010368093,22.114002010368093,18.6363807487969,5.833339747606843e-08,0.0012516811407719554,0.9999999999999998,2.1948517313534253,3.8282297639885314,2.194851731353425,882275.3906675293,3.39818144473412,3.2000000000000006,0.5002379464,0.505,0.4403600000000001,23.0346573552369,1069228921.4382149,0.0007133426231600688,0.8090583012106296,0.0005771357708750196
Sri Lanka,11196.396869999999,11639.30965,24169.85979,11047.66697,20966000.0,0.18356,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5083333333333333,0.33796080258900235,1.0,0.1263663388599,1.4216980924382856,20.04039308104439,420166881.3371767,3.891760989214939e-07,8.159466089988038,2.0449727194195177,0.35907539999999993,55981.984349999984,20.040393081044396,28.491388615034225,28.491388615034232,20.04039308104439,3.891760989214939e-07,0.00104576826621931,0.9999999999999998,2.0449727194195177,6.034345729434642,2.044972719419518,165646.38242405964,3.3983182057454453,3.2000000000000006,0.12173225439999999,3.395562306575224,2.9609303313335964,31.37092060290573,657722721.3605216,0.0028018764399966945,0.6388206879458981,0.0017898966349380921
Sudan,4290.372248999999,4386.3525770000015,14766.799180000002,3927.488294,40234882.0,0.33806,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.9487533644538988,1.0,0.06932073774189287,2.3483397477178896,7.085426147538788,285081284.9659378,9.432444122481244e-07,37.95132762396264,0.5083924107410713,0.087520052,21451.861245,7.085426147538788,16.638987851784975,16.638987851784975,7.085426147538788,9.432444122481244e-07,0.0028252378627752375,1.0000000000000002,0.5083924107410713,2.2877658483348204,0.5083924107410713,22610.577257185963,3.395431712771156,2.4000000000000004,0.060035071049918745,3.0999999999999988,2.8023999999999996,18.035898541671784,725672249.5881363,0.004203807384283636,0.3928512977142765,0.0016514711862566846
Swaziland,7758.495562999999,7723.641059,45679.278,7930.358126,1286970.0,0.21308,5,0.2,1.5,0.06,0.8,0.05,0.6,0.4166666666666667,0.19038060692098574,1.0,0.1324419134760058,1.1978021818810975,40.824138849577,52539441.97524011,1.5676767027018433e-06,2.0175528860761913,2.6779373484280686,0.20623286199999996,38792.47781499999,40.824138849577,48.8992425874402,48.899242587440206,40.824138849577,1.5676767027018433e-06,0.0035154573480316994,0.9999999999999998,2.6779373484280686,10.711749393712275,2.6779373484280686,203762.75946583232,3.394411752571275,2.4000000000000004,0.14044408496824196,1.7379999999999993,1.5711519999999997,72.89441137912786,93812920.61259618,0.009395431213076776,0.5600448385164728,0.005261862756520211
Sweden,45679.278,46568.17715,57264.1574,45296.45618,9798871.0,0.85815,5,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.9166666666666669,0.357367643802592,1.0,0.4370509782750001,1.4511404736798026,3.899635307969569,38212023.32983908,8.759903835313617e-09,0.08583716765464339,0.8880178918295982,0.7809619200000001,228396.38999999998,3.899635307969569,5.658918627985445,5.658918627985444,3.899635307969569,8.759903835313617e-09,0.0001394574588466941,0.9999999999999998,0.8880178918295982,1.321018351482047,0.8880178918295981,639107.6359620428,3.399788799917719,3.2000000000000006,0.4477549400000001,1.34347575,1.171510854,5.818746260843626,57017143.99173904,0.00012738262327271517,0.6701848015287375,8.536989809623455e-05
Tajikistan,2640.5895200000004,2762.585453,2490.957101,2616.191272,8481855.0,0.26782,5,0.2,1.5,0.06,0.8,0.05,0.6,0.3333333333333333,0.3854263244630784,1.0,0.23709951065277785,1.4937086775439912,32.01083503501593,271511261.195925,6.864811781365584e-06,58.22633813183457,4.7538177970606785,0.018271357400000004,13202.947600000003,32.01083503501593,47.814862067232504,47.8148620672325,32.01083503501593,6.864811781365584e-06,0.03377472884981065,0.9999999999999998,4.7538177970606785,23.990852624154385,4.7538177970606785,34255.438100634376,3.3489248742222384,2.4000000000000004,0.2611664106890784,0.9381249647231473,0.848064968109725,63.38047885468467,537584031.4760014,0.024002397333866818,0.5050582705190448,0.012122609285753708
Tanzania,2490.9571010000004,2583.589673,15236.70646,2510.235057,53470420.0,0.31608,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.4132043671227497,1.0,0.0880662684776,1.5358511217021094,6.845571090193382,366035561.33249795,1.5131100094827916e-06,80.90662771324884,0.6274562056166925,0.105878854,12454.785505,6.845571090193382,10.51377803756504,10.51377803756504,6.845571090193382,1.5131100094827916e-06,0.002712109229741611,0.9999999999999998,0.6274562056166926,2.8235529252751164,0.6274562056166926,30141.95031801318,3.3956822545865677,3.200000000000001,0.09643316960000003,2.469788850858763,2.153655877948841,12.79947722553957,684393423.0300356,0.005138377220708133,0.5348320849021865,0.002748169001965233
Thailand,15236.706459999996,15683.03242,1920.150472,15345.35559,67959359.0,0.50374,5,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.7416666666666667,0.24033636299972685,1.0,0.317664023999,1.273590734973838,88.67250302285035,6026126466.35847,1.3629939307374755e-06,92.62819385380921,45.373573282693634,0.4379695,76183.53229999996,88.67250302285035,112.93247829684184,112.93247829684184,88.67250302285035,1.3629939307374755e-06,0.01049151889595427,0.9999999999999998,45.373573282693634,92.95166356659941,45.373573282693634,316987.12316823466,3.3841203700343847,3.2000000000000006,0.3201223472000001,1.14685118,1.0000542289599998,174.41054009312523,11852828507.572592,0.01144673493257842,0.5084125246989334,0.00581966340663167
Togo,1349.371568,1382.109747,5189.842453,1373.84087,7304578.0,0.39964,5,0.2,1.5,0.06,0.8,0.05,0.2,0.25,0.3708920312086315,1.0,0.10279672112581555,1.47165850470217,4.28879120748509,31327809.900789026,2.432084081982925e-06,17.765347879402675,0.04237447866581102,0.07841074000000003,6746.857840000001,4.288791207485089,6.311636055387323,6.311636055387323,4.28879120748509,2.432084081982925e-06,0.0017911971542134628,0.9999999999999997,0.04237447866581102,0.8474895733162202,0.04237447866581102,18190.894579249685,3.396685424799899,0.8000000000000002,0.10168291531010154,3.48959543980949,3.377928385735587,8.202566380858677,59916285.92915992,0.006078804812092111,0.5228596768803135,0.003178361919868976
