country,gdp_pc_pp,gdp_pc_pp_A,pop,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
"Macedonia, FYR",13054.890809999995,13054.77697,2081206,0.57204,5237.14767,4,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5833333333333333,0.2639321665831752,1.0,0.2842697487548581,1.2521001731199286,42.7426868350439,88956336.29721437,6.565251817057909e-07,1.3663641473171817,5.310805935992079,0.158569842,65274.454049999986,42.742686835043905,53.51812558576935,53.51812558576934,42.7426868350439,6.565251817057909e-07,0.004992606411152488,0.9999999999999998,5.310805935992079,13.656358121122492,5.310805935992079,247315.26624826714,3.392230230016941,2.4000000000000004,0.3316725915518883,1.1183879999999997,1.0110227519999997,66.63045777328557,138671708.50050858,0.0051038694036603435,0.6414887164737582,0.003274074632803759
Madagascar,1396.669615,1396.091734,24894551,0.35741,401.3188701,4,0.2,1.5,0.06,0.8,0.05,0.6,0.25,0.2940729838426214,1.0,0.09733548598600002,1.2893601374325394,48.94937259995016,1218572652.607462,2.3554968812390604e-05,586.3903724034672,2.6028054631783104,0.039344661999999996,6983.348074999999,48.94937259995016,63.113369782708325,63.11336978270832,48.94937259995016,2.3554968812390604e-05,0.024344817003880477,0.9999999999999998,2.6028054631783104,17.352036421188735,2.6028054631783104,23746.989552557017,3.361222446372733,1.6,0.09387020959999999,2.469788850858763,2.3117223644038014,83.65605249390295,2082579865.2681441,0.05989680851895883,0.5851264928322755,0.03504720950054474
Malawi,1083.8014210000001,1083.970196,18091575,0.16454000000000002,300.7948251,4,0.2,1.5,0.06,0.8,0.05,0.8,0.3333333333333333,0.25307656921941635,1.0,0.031749488007999996,1.2386805247114583,10.6669423031368,192981786.69787213,7.37593046797014e-06,133.44219925606686,0.9469728253423964,0.07857604799999998,5419.0071050000015,10.6669423031368,13.212933689116342,13.212933689116342,10.6669423031368,7.37593046797014e-06,0.006331345907739773,1.0,0.9469728253423961,3.5601527817349954,0.9469728253423964,21412.52001998551,3.3908537925042643,3.2000000000000006,0.030201574399999997,2.469788850858763,2.153655877948841,17.906681782171077,323960076.4632817,0.016522105835263593,0.5956962006080557,0.009842155672110709
Malaysia,25668.88436,25660.45985,31187265,0.7537,9502.568396,4,0.2,1.5,0.06,0.8,0.05,0.8,0.7666666666666666,0.2505940745612133,1.0,0.10045609527800002,1.2356116742030365,77.3093919004263,2411068492.187448,4.289640015531823e-07,13.378213991899512,13.79577880125923,0.36505271999999994,128344.42179999998,77.30939190042629,95.52438715770441,95.5243871577044,77.3093919004263,4.289640015531823e-07,0.004146057147226218,0.9999999999999998,13.795778801259232,22.493117610748744,13.79577880125923,512160.6407682595,3.394064069395964,3.9999999999999996,0.11211837560000001,1.2867681875253634,1.0808852775213051,120.02995449209497,3743405998.682906,0.004676087702476796,0.6440841557222935,0.0030117939999331662
Maldives,14231.534129999998,12235.54647,417492,0.4654,8601.632488,4,0.2,1.5,0.06,0.8,0.05,0.6,0.4958333333333334,0.326357971697339,1.0,0.072440863216,1.3292707173264156,0.23105596686293886,96464.01771754207,3.3725142864549105e-09,0.0014079977344806335,0.026369121522188562,0.5499999999999999,56926.13652,0.2310559668629389,0.30713593081444723,0.30713593081444723,0.23105596686293886,3.3725142864549105e-09,1.2503320753185407e-05,0.9999999999999999,0.026369121522188566,0.08863570259559181,0.026369121522188566,174428.51548542132,2.719979962935777,1.2000000000000002,0.07443209280000002,1.9823999999999988,1.863455999999999,0.3895973857581123,162653.79177492583,2.7375642161925683e-05,0.5930634426956695,1.6235492586556366e-05
Mali,1971.0844799999998,1962.690874,17994837,0.40683,780.5071109,4,0.2,1.5,0.06,0.8,0.05,0.6,0.3333333333333333,0.6438448659589122,1.0,0.05470128307199999,1.7217468153725115,4.976674251799273,89554441.96322487,2.2628181099193464e-06,40.71904304864672,1.5810333193079413,0.03568771579999999,9855.4224,4.976674251799273,8.568573044181775,8.568573044181774,4.976674251799273,2.2628181099193464e-06,0.01387235561152452,0.9999999999999998,1.5810333193079413,7.948540488633851,1.5810333193079413,15307.138289161936,3.3779619884794045,2.4000000000000004,0.05089281917999998,1.04684855,0.9463510891999996,13.473424598758507,242452079.48644975,0.006835538879976625,0.3693696591628117,0.002524840666291114
Mauritania,3572.28055,3572.28055,4301018,0.60446,1077.556136,4,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.2381059708580064,1.0,0.10060623869316652,1.2201739276313888,20.341349054190456,87488508.42635612,3.4087689278230775e-06,14.661176516407755,4.782711686095854,0.12945436200000002,17861.40275,20.341349054190456,24.8199837687726,24.8199837687726,20.341349054190456,3.4087689278230775e-06,0.011034948432810453,1.0,4.782711686095854,26.41347297229205,4.782711686095855,75014.51007564855,3.3842895869540577,2.4000000000000004,0.09690444424109768,0.9845951,0.8900739703999999,49.52091247927013,212990335.94976544,0.013862548527794137,0.4107628077876294,0.0056942193563689885
Mauritius,19567.489659999996,19548.63852,1263473,0.39548,9627.595785,4,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.7416666666666667,0.29481279169257346,1.0,0.37545899733200006,1.290274685098919,115.4557436952216,145875214.85383272,8.287893290423379e-07,1.0471529399331099,16.839553113489927,0.39581502,78269.95864,115.4557436952216,148.96962333921357,148.96962333921354,115.4557436952216,8.287893290423379e-07,0.006941896456713984,0.9999999999999999,16.839553113489924,30.961384682616817,16.839553113489927,265490.3750635719,2.709635883970684,2.4000000000000004,0.38187151760000004,1.2,1.0559999999999998,154.3645704484581,195035466.9182247,0.007888828517641241,0.7479419879820931,0.0059003860843344184
Mexico,16832.463040000002,16831.12473,127540423,0.7951699999999999,8201.306253,4,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.7541666666666667,0.3682630449767729,1.0,0.295960778197,1.381073610442053,23.75060938252355,3029162767.154822,2.7370241070865633e-07,34.90812123790177,2.7155956143468205,0.170548856,84162.31520000001,23.75060938252355,32.8013398501207,32.80133985012069,23.75060938252355,2.7370241070865633e-07,0.0016774112102293144,0.9999999999999998,2.7155956143468205,6.7514808091495535,2.7155956143468196,228538.58498158096,3.397180639181511,3.2,0.33169617039999993,1.9861537999999996,1.7319261135999997,40.66796683859819,5186809693.144786,0.002416043732991211,0.5840127065310213,0.0014110002396015094
Moldova,4944.399693,4944.335661,3552000,0.45089,1900.201479,4,0.2,1.5,0.06,0.8,0.05,0.6,0.375,0.25670477375728673,1.0,0.378181136616,1.2431656974403937,43.56758836799328,154752073.88311216,2.48725858826963e-06,8.834742505533727,4.672462065561945,0.079483202,24721.99846500001,43.56758836799328,54.16173137929236,54.161731379292355,43.56758836799328,2.48725858826963e-06,0.005744342323224491,0.9999999999999998,4.672462065561946,21.88539839137356,4.6724620655619455,96305.17618801488,3.3908567362861195,2.4000000000000004,0.3902512666,2.3612332645454366,2.1345548711490743,58.83974708499105,208998781.6458882,0.01190028127545858,0.740444861278246,0.008811502118179037
Mongolia,11361.00642,11328.47574,3027398,0.72823,3686.451698,4,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.5416666666666667,0.20767487925071607,1.0,0.27128474045800016,1.1825551272677035,43.780581115720864,132541243.70857112,8.2483715911796e-07,2.497110365839393,9.090601714386459,0.37234157999999995,56805.03209999999,43.780581115720864,51.772950673155286,51.772950673155286,43.780581115720864,8.2483715911796e-07,0.00621750626457075,0.9999999999999997,9.090601714386459,31.54514224906258,9.090601714386459,273528.66319195967,3.3902048694428912,2.4000000000000004,0.2950244096000001,0.9381249647231471,0.848064968109725,67.96078160345743,205744334.30474383,0.005981933210056001,0.6442036139486303,0.0038535829923174074
Montenegro,15737.021130000001,15658.11321,622781,0.64223,6701.00008,4,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.3648966623915853,1.0,0.34022429979,1.3769121010208918,36.80001253782151,22918348.608317018,4.6019445777882833e-07,0.28660036460995647,0.0,0.06189889400000002,78685.10565000001,36.80001253782151,50.67038258104697,50.67038258104697,36.80001253782151,4.6019445777882833e-07,0.0018594900493212711,0.9999999999999998,0.0,19.2937194886539,0.0,215636.68227132162,3.396280232644476,0.0,0.3388315777999999,2.4638958433,2.4638958433,61.81126121594688,38494879.07132861,0.003927761213849681,0.5953609716723812,0.0023384357327746377
Morocco,7285.908320999999,7265.847079000001,35276786,0.60685,2832.429777,4,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.7625,0.26925696721882303,1.0,0.15114731684693442,1.25868267152892,20.889438769241757,736912261.1226449,8.508045456497757e-07,30.01364988471437,9.066247153878788,0.14832190600000003,36429.54160499999,20.889438769241757,26.293174596809017,26.293174596809017,20.889438769241757,8.508045456497757e-07,0.0035909250357324986,1.0,9.066247153878788,13.719415617471052,9.066247153878788,135296.56068432942,3.394947766424377,3.2000000000000006,0.16851891608577446,1.5366087499999996,1.33992283,36.001907683486365,1270031592.9421043,0.004941306711164472,0.5802314408695483,0.0028671015127973306
Myanmar,5305.047136999999,5351.554803,52885223,0.3465,1275.017608,4,0.2,1.5,0.06,0.8,0.05,0.4666666666666667,0.25,0.7219105979677607,1.0,0.09321720564685222,1.8182513780607026,68.92523538139402,3645126443.4725122,5.623349421829841e-06,297.3920881803921,2.97596103965593,0.14794113,26525.235685000003,68.92523538139402,125.32340421537798,125.32340421537799,68.92523538139402,5.623349421829841e-06,0.03377843899533523,0.9999999999999998,2.9759610396559304,25.508237482765107,2.97596103965593,36743.10331455276,3.3499950726605467,1.6000000000000003,0.08570072695480224,1.564,1.463904,147.8418818489607,7818650890.3219385,0.027868156122089652,0.4662091318061679,0.01299238887071816
Namibia,9852.035111000003,9812.408629,2479713,0.47625,4140.461932,4,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.5833333333333333,0.2751726819797061,1.0,0.1705941894687519,1.2659956557448675,59.4711852957645,147471471.30331606,1.5261030046261881e-06,3.784297459910619,3.202266716004566,0.30774609999999997,49260.175555000016,59.4711852957645,75.2902622264359,75.29026222643589,59.4711852957645,1.5261030046261881e-06,0.0032899133097977905,0.9999999999999998,3.202266716004566,7.485818297153531,3.2022667160045653,179015.5011049859,3.395288306963685,3.2000000000000006,0.19501674069552763,3.266403415957444,2.8483037787148904,101.54328023880468,251798192.07080707,0.010306832963417832,0.5856732730703891,0.006036436596674699
Nepal,2297.652539000001,2287.723265,28982771,0.18995,729.5325011,4,0.2,1.5,0.06,0.8,0.05,0.6,0.3333333333333333,0.2701993002713125,1.0,0.30540940954000007,1.2598475800847868,23.087931581686604,669152233.8956907,4.982209939186554e-06,144.39824974136783,2.82910179309588,0.19528356400000002,11488.262695000005,23.087931581686604,29.087274732351,29.087274732350995,23.087931581686604,4.982209939186554e-06,0.006903481239782151,1.0,2.82910179309588,14.31357837577415,2.8291017930958797,42517.7366612882,3.3893499013812325,1.6000000000000003,0.2924627020000001,2.2931254999999995,2.1463654679999995,37.33548341975132,1082085766.1289494,0.016249403591720054,0.618391124660584,0.010048486962147498
Netherlands,47269.63295,47128.31079,17018408,0.91032,45294.78,4,0.2,1.5,0.06,0.8,0.05,0.8,0.9166666666666669,0.25251989485705195,1.0,0.4059601116,1.2379923659698782,38.51543668712589,655471415.8396767,6.990523783929563e-08,1.1896758588861716,8.817618762041347,0.6307940400000001,236348.16475,38.5154366871259,47.68181659065803,47.68181659065803,38.51543668712589,6.990523783929563e-08,0.0009271868368764063,0.9999999999999998,8.817618762041349,13.320051038745042,8.817618762041347,935958.5900500771,3.3987734782546695,3.9999999999999996,0.4158382400000001,1.3385196,1.124356464,48.885901100046226,831960210.3682355,0.0010341925259236908,0.787863899824677,0.0008148029566437724
Nicaragua,5136.841573999999,5136.841574,6149928,0.59107,2151.382047,4,0.2,1.5,0.06,0.8,0.05,0.6,0.4958333333333334,0.29951711867347164,1.0,0.14446125854999997,1.296090156322354,49.105680909581025,301996401.98489785,3.6511310208908846e-06,22.454192897045445,5.495787923067068,0.09783852600000005,25684.207869999995,49.10568090958101,63.64538964641449,63.6453896464145,49.105680909581025,3.6511310208908846e-06,0.008854589454190303,1.0,5.495787923067068,18.47395629854996,5.495787923067068,85752.05311720588,3.3858162250040214,2.4000000000000004,0.15605872920000002,1.984168669323803,1.793688477068718,91.46053511230106,562475705.7821234,0.01780481912761849,0.5369056812239941,0.009559508542784007
Niger,914.4670358,906.9925206,20672987,0.1901,363.2269739,4,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.23359231685535525,1.0,0.06384019078199997,1.214594165622595,5.049892550659931,104396363.05118959,5.345926353281444e-06,110.5162660043447,1.6402488067576493,0.020549618000000002,4572.335179,5.049892550659932,6.133570029052556,6.133570029052557,5.049892550659931,5.345926353281444e-06,0.010592494771638414,0.9999999999999998,1.6402488067576493,7.991184005152078,1.6402488067576493,19573.996441977477,3.383005426257429,2.4000000000000004,0.0634645978,1.1151185,1.0080671239999999,10.058830726668543,207946076.84761932,0.01099966464933185,0.5020357423126098,0.005522224807417088
Nigeria,5434.734794999999,5438.922711,185989640,0.48597,2177.98517,4,0.2,1.5,0.06,0.8,0.05,0.8,0.5791666666666667,0.8736444729486806,1.0,0.042629750652000004,2.0058242205001817,6.260367306798531,1164363461.6592283,5.208716637361493e-07,96.8767332244875,0.6521717196690182,0.2973971799999999,27173.673975,6.260367306798529,12.557196373203983,12.557196373203984,6.260367306798531,5.208716637361493e-07,0.0017565652360818358,0.9999999999999998,0.6521717196690182,1.4075648625950028,0.6521717196690183,31103.812610734887,3.3973825654848953,3.2000000000000006,0.039408908599999994,3.393739601658168,2.9593409326459215,14.199312555370433,2640925030.420827,0.0026126964959603764,0.4408922813964503,0.0011519177187004819
Norway,64139.54705000001,63810.78642999999,5232929,0.80734,70812.47742000001,4,0.2,1.5,0.06,0.8,0.05,0.8,1.0,0.3359516873480029,1.0,0.395282929682,1.3411304323332158,0.9849406370090645,5154124.422683206,1.3182548649748392e-09,0.00689833411231792,0.6837111322776018,0.79710486,256558.18819999998,0.9849406370090646,1.3209338623345197,1.3209338623345195,0.9849406370090645,1.3182548649748392e-09,3.464520254720705e-05,0.9999999999999999,0.6837111322776017,0.8546389153470021,0.6837111322776019,763675.843468048,2.719951500861731,2.4000000000000004,0.40962803839999995,0.7504999717785178,0.6604399751650956,1.4569060413938721,7623885.874285194,2.2714629404198014e-05,0.6760495248319088,1.5356214415440972e-05
Pakistan,4854.632259,4866.163456,193203476,0.39224,1468.192946,4,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.5541666666666667,0.3767173581299691,1.0,0.13487566366000003,1.3915248003903615,28.498858824782634,5506078586.98128,1.9719488836154445e-06,380.9873788088233,5.9620783033424365,0.038437394000000014,24273.161294999998,28.498858824782637,39.65686883750874,39.65686883750874,28.498858824782634,1.9719488836154445e-06,0.004567459384881578,0.9999999999999998,5.962078303342437,14.670869372544612,5.962078303342437,64433.34975455433,3.393108903194446,2.4000000000000004,0.12750143500000002,2.7807335999999987,2.5137831743999994,45.38349008582253,8768248037.592451,0.00934849184542992,0.627956527161966,0.005870446473458131
Panama,21334.939679999992,21334.93968,4034119,0.66895,13680.23601,4,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,1.0,0.5402427160644628,1.0,0.14082050333499999,1.593674229465202,45.66036748488518,184199356.0177575,4.2611469594431037e-07,1.7189973910881653,4.230624486283735,0.2219576,106674.69839999996,45.66036748488518,72.76775096857237,72.76775096857237,45.66036748488518,4.2611469594431037e-07,0.0018285669465414134,0.9999999999999998,4.230624486283735,6.3459367294256,4.230624486283735,197456.98595827312,3.3972308454553484,2.4000000000000004,0.1525219702,3.405685096709339,3.0787393274252426,90.35075263050322,364485687.851013,0.004234872654231158,0.5053678708313253,0.002140168576510603
Papua New Guinea,3878.2877289999997,2620.882403,8084991,0.13039,2182.716565,4,0.2,1.5,0.06,0.8,0.05,0.4,0.4,0.32518120719724364,1.0,0.015918621089000003,1.3278160055015675,37.68886584261411,304714141.1377424,4.1063522519040415e-06,33.1998209994739,1.5818595294571496,0.14380000000000004,19391.438644999995,37.68886584261411,50.04387929502432,50.04387929502433,37.68886584261411,4.1063522519040415e-06,0.006229996828144377,0.9999999999999998,1.5818595294571494,9.886622059107182,1.5818595294571494,59632.71620809815,3.3892058426876854,2.4000000000000004,0.01637547580000001,2.854399999999999,2.5803775999999994,67.48172403403407,545589131.4796492,0.01739987560217301,0.5585047860307469,0.009717913800153253
Paraguay,8871.379540000002,8877.606645,6725308,0.59924,4080.204644,4,0.2,1.5,0.06,0.8,0.05,0.8,0.6541666666666667,0.3682732130696673,1.0,0.165188738306,1.3810861802000365,16.456644679127248,110676004.11369191,5.386496212430062e-07,3.6225846069425596,2.2973399267474544,0.12248523399999997,44356.8977,16.456644679127244,22.728044538805104,22.728044538805097,16.456644679127248,5.386496212430062e-07,0.002149000645084016,1.0,2.297339926747454,4.389821516077937,2.297339926747454,120445.62603473656,3.396903251912042,3.200000000000001,0.18015980720000002,2.1887605999999997,1.9085992431999996,30.625706773302124,205967310.76814297,0.003452192146127266,0.5373474251857359,0.0018550265609679059
Peru,12071.592380000002,12071.59238,31773839,0.7892399999999999,6045.650077,4,0.2,1.5,0.06,0.8,0.05,0.6,1.0,0.27019867536419195,1.0,0.21630684535400002,1.2598468075769678,252.90141812174085,8035648942.271877,5.678784430770152e-06,180.43678221899742,99.85865967439527,0.145671992,60357.9619,252.90141812174082,318.61704425236314,318.6170442523632,252.90141812174085,5.678784430770152e-06,0.03477360981737252,0.9999999999999997,99.85865967439527,170.0703063234427,99.85865967439526,223383.63361199122,3.3460789681758567,2.4000000000000004,0.20988348980000007,1.1529120000000002,1.042232448,512.4731278696289,16283238656.756002,0.0424528191258914,0.49349205717978234,0.020950129043517354
Philippines,7236.467070999997,7236.467070999999,103320222,0.44289,2951.071929,4,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,1.0,0.27365718828027585,1.0,0.24603283413399993,1.2641222081647736,314.4997248615637,32494181391.63568,1.0104393495999294e-05,1043.988179182003,81.20644661593283,0.182782594,36182.33535499999,314.49972486156366,397.5660866592136,397.5660866592136,314.4997248615637,1.0104393495999294e-05,0.056937216362693735,0.9999999999999997,81.2064466159328,113.40693235748466,81.20644661593282,132217.74140989323,3.3157729602037582,2.4000000000000004,0.23841690379999997,1.1922743481144848,1.0778069912519854,423.23421487525377,43728653038.90692,0.05848630425907094,0.743086720798934,0.043460396043521754
Poland,26035.83790000001,26003.01339,37948016,0.60531,12372.41706,4,0.2,1.5,0.06,0.8,0.05,0.6,0.7791666666666667,0.4132026319993685,1.0,0.5235024155200001,1.4366277579713675,21.365788886033577,810789298.4998243,1.2343437475568878e-07,4.6840896281788735,7.673621432452537,0.245507388,130179.18950000004,21.365788886033577,30.694685384631974,30.694685384631978,21.365788886033577,1.2343437475568878e-07,0.002718477724532934,0.9999999999999998,7.673621432452537,16.414163491877083,7.673621432452538,315049.2746624106,3.3956432747425183,3.9999999999999996,0.5339679388,0.9381249647231472,0.7880249703674438,35.28397360548589,1338956794.9245563,0.0013552079153744416,0.6055380588628392,0.0008206299704313942
Portugal,27102.663699999994,27006.87428,10324611,0.64017,19813.30825,4,0.2,1.5,0.06,0.8,0.05,0.8,0.6916666666666667,0.19024226740462852,1.0,0.4919541363000001,1.1610049984284714,11.919616195991475,123065400.49291176,4.714594192842347e-08,0.48676351063956225,1.4697846066725504,0.27893372000000005,135513.31849999996,11.919616195991475,13.838733982895066,13.838733982895064,11.919616195991475,4.714594192842347e-08,0.000994683409874392,0.9999999999999998,1.4697846066725502,2.6562372409744883,1.4697846066725504,712319.7192124244,3.3985691662910145,3.2000000000000006,0.504970974,0.5049999999999999,0.4403599999999999,14.312534310810852,147771349.18327513,0.000528085891085711,0.8328096154842468,0.00043979500789774684
Romania,21614.68624,21647.808930000007,19705301,0.5474899999999999,9474.130604,4,0.2,1.5,0.06,0.8,0.05,0.6,0.6916666666666667,0.2677480378213938,1.0,0.4406469153370001,1.2568173387141357,86.90383957252521,1712466316.8323207,5.617653294391326e-07,11.069754907962263,19.527779356824546,0.15855516599999997,108073.43119999998,86.90383957252523,109.22225237558136,109.22225237558135,86.90383957252521,5.617653294391326e-07,0.003442014714194199,0.9999999999999998,19.52777935682455,47.054890016444695,19.527779356824546,403638.55540966603,3.3945029215976463,3.2000000000000006,0.4562559166000001,2.0004407,1.7443842903999998,121.45780740910904,2393362653.7965236,0.0056192260234775,0.7155064085736792,0.004020592231022143
Russian Federation,24416.623880000003,24026.00492,144342396,0.7410100000000001,8748.364504000001,4,0.2,1.5,0.06,0.8,0.05,0.0,0.2625,0.3491630039272151,1.0,0.23262767545400004,1.3574622119272073,48.48681468110726,6998703005.478997,4.2350374992964714e-07,61.12954597983011,0.0,0.16870056000000003,122083.11940000005,48.48681468110727,65.81901870632048,65.81901870632048,48.48681468110726,4.2350374992964714e-07,0.004021522331718065,0.9999999999999998,0.0,42.11648240615001,0.0,349645.0598341424,3.3920026563144754,0.0,0.24254190820000004,1.176881380109499,1.176881380109499,109.93033604456292,15867608097.757376,0.004502274212226712,0.4410685569218306,0.0019858115896532074
Rwanda,1773.7504839999997,1773.750484,11917508,0.29775,702.8356016,4,0.2,1.5,0.06,0.8,0.05,0.8,0.4958333333333334,0.7125778172498791,1.0,0.11410463509999999,1.8067142298310306,6.2045712653424925,73943027.69128929,2.225064186375208e-06,26.517220241640032,0.48666553453106154,0.325945766,8868.752419999997,6.204571265342494,11.209887195095007,11.209887195095007,6.2045712653424925,2.225064186375208e-06,0.003771127234968648,0.9999999999999998,0.48666553453106143,1.2268879021791466,0.48666553453106154,12446.012498997006,3.394075003412651,3.2000000000000006,0.108922552,3.43,2.9909599999999994,11.309773078377507,134784311.13974857,0.0063761916799440375,0.5486026308701675,0.003497995530549772
Senegal,2379.4512640000003,2380.3869170000007,15411614,0.44065,958.0737379,4,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5333333333333333,0.2262101120163632,1.0,0.22138621966650007,1.2054683119179141,3.987361108626918,61451670.28477012,6.566539481948408e-07,10.120097181154883,0.38202261472059634,0.08662865900000001,11897.256320000004,3.987361108626919,4.806637464623632,4.806637464623632,3.987361108626918,6.566539481948408e-07,0.0006006995169040157,0.9999999999999998,0.38202261472059634,1.074438603901677,0.38202261472059634,52593.83063803706,3.3990187079550367,2.4000000000000004,0.2055720613000001,3.4400000000000004,3.109759999999999,5.185891481783134,79922957.7631297,0.00217944849732511,0.7688863376014746,0.001675748173099341
Serbia,13720.890889999999,13720.08723,7057412,0.5566800000000001,5348.294064,4,0.2,1.5,0.06,0.8,0.05,0.6,1.0,0.2201204533701086,1.0,0.38168746640600004,1.1979402989286738,185.5707439024481,1309649194.866064,2.2117808392205032e-06,15.609448636084851,46.67116688231165,0.10037339999999997,68604.45444999998,185.5707439024481,222.30267242291504,222.30267242291504,185.5707439024481,2.2117808392205032e-06,0.006976470528151398,0.9999999999999998,46.67116688231165,84.03424497991355,46.67116688231165,311667.78643077327,3.389228393683552,1.6000000000000003,0.39189931520000004,2.4653750028,2.3075910026208,241.88866836665034,1707107990.7948184,0.017629224684159728,0.7671741928032917,0.013524686216818104
Seychelles,26319.15863,26319.15863,94677,0.54214,15075.71944,4,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,1.0,0.21854769867246696,1.0,0.24113705314697834,1.195996065519135,0.0,0.0,0.0,0.0,0.0,0.94,105276.63451999999,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,481710.10337553814,2.7200000000000006,2.4000000000000004,0.2696044715004172,1.2,1.0559999999999998,0.0,0.0,0.0,,
Sierra Leone,1368.829098,1365.865943,7396190,0.40318,496.0494634,4,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.3333333333333333,0.4068659912801502,1.0,0.044824061731000016,1.4287944266775412,7.303885580331765,54020925.49039399,3.4404223528982216e-06,25.4460174022823,0.5874537897613269,0.13412029400000003,6844.145489999999,7.303885580331764,10.435751010268483,10.435751010268483,7.303885580331765,3.4404223528982216e-06,0.003813119053097172,0.9999999999999998,0.587453789761327,2.40322004902361,0.5874537897613269,16821.620967792853,3.394277815285143,3.2000000000000006,0.042577501800000014,3.393739601658168,2.959340932645922,11.855164313129698,87683047.74112675,0.008660806765761564,0.6160931546298897,0.005335863761957934
Slovak Republic,29212.3782,29156.093910000003,5428704,0.53468,16495.987680000002,4,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6375,0.305901886041796,1.0,0.4425891640079999,1.3039829815978043,93.02066259560532,504981643.11541283,3.7864764760294045e-07,2.0555659991326727,20.371580073556288,0.47587735999999997,146061.89099999997,93.02066259560532,121.29736096162077,121.29736096162077,93.02066259560532,3.7864764760294045e-07,0.0024122312202078233,1.0,20.371580073556284,43.71867869446961,20.371580073556284,477479.53727896686,3.3962630659076734,3.200000000000001,0.4452396203999999,2.4657553827999994,2.1501386938016,128.60312252257296,698148285.6507819,0.004402350320199981,0.7233157389259964,0.0031842892748665465
Slovenia,29930.03704,29803.44962,2064845,0.49627,21304.57016,4,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.7541666666666667,0.2213378830398852,1.0,0.40028230983999996,1.1994452808824985,159.88517294071173,330138099.92076397,5.771800950994238e-07,1.1917874334655703,41.510956255500986,0.35709152,149650.18520000004,159.88517294071173,191.77351616681887,191.77351616681887,159.88517294071173,5.771800950994238e-07,0.0033631291557053144,0.9999999999999998,41.51095625550099,68.31554362510545,41.510956255500986,676116.456634913,3.3952979072572633,3.9999999999999996,0.42944019199999994,2.0721429759020777,1.7406000997577453,203.31545257844604,419814895.67934144,0.006793023754254801,0.7863896763037358,0.005341963751232021
Solomon Islands,2072.710578,2072.710578,599419,0.22779,2005.483643,4,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.375,0.2968860005415652,1.0,0.09246077489999999,1.2928375780377894,72.6629358427409,43555544.33991991,1.993712600960548e-05,11.950692135551705,5.844126989462085,0.26,8290.842311999999,72.66293584274091,93.94137398804445,93.94137398804445,72.6629358427409,1.993712600960548e-05,0.02955351408691341,0.9999999999999999,5.844126989462085,36.34809201920383,5.844126989462085,27926.01300457496,2.6784402407361885,1.8000000000000003,0.09115028000000003,1.7570611999999999,1.5989256919999997,128.01008421159628,76731676.66803083,0.06175974859698732,0.5676344663802545,0.03505696193862957
South Africa,12236.83195,12260.16535,55908865,0.65295,5273.5938799999985,4,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6791666666666667,0.41221819094326817,1.0,0.20903584995000002,1.4354107956606765,28.545932112098576,1595970664.754484,5.808743283078425e-07,32.476024403328836,0.5038821443094401,0.36869794,61184.15974999999,28.545932112098576,40.97513912590307,40.97513912590308,28.545932112098576,5.808743283078425e-07,0.0016243382087942795,1.0,0.5038821443094401,1.011698672344665,0.5038821443094401,148426.63689827433,3.397522815232543,2.4000000000000004,0.3068213836,3.266403415957444,2.9528286880255292,53.5029227633968,2991287685.8841786,0.004372285488761395,0.5335396766702964,0.002332787785983984
