country,gdp_pc_pp,pop,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Burkina Faso,1594.57677663,18646433.0,0.30688,649.730483656,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.416666666667,0.405665091881,20.0,0.0372065918619,1.32653737353,1.82825206028,34090379.5491,5.91627268674e-07,11.0317382263,0.0,0.024540308,398.644194157,1.82825206028,2.4252446862,2.4252446862,1.82825206028,5.91627268674e-07,0.000642015876306,0.25,0.0,0.0,982.692871868,0.169007016055,0.0,0.00905091981653,0.169686980083,0.169686980083,2.5632427084,47795333.425,0.0016074752536,0.713257489931,0.00114654376451
Burundi,721.176561507,10524117.0,0.12359,285.727442065,3.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.25,0.462979312718,20.0,0.10226863015,1.3806800555,1.37272811809,14446751.3239,1.49581924656e-06,15.7421767617,0.0,0.0116650575,180.294140377,1.37272811809,1.89529833427,1.89529833427,1.37272811809,1.49581924656e-06,0.00168977480583,0.25,0.0,0.0,389.421590607,0.16745670637,0.0,0.0258167974252,0.123489442543,0.123489442543,1.97112644056,20744365.2823,0.00273320923858,0.696418093655,0.00190345636749
Cameroon,3045.91916487,23439189.0,0.54938,1032.64872204,3.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.566666666667,0.419737574603,20.0,0.018028650423,1.33983114156,5.5353980317,129745240.655,8.34218755719e-07,19.5534110826,0.0,0.0249507305,761.479791217,5.5353980317,7.4164986638,7.4164986638,5.5353980317,8.34218755719e-07,0.00217474649777,0.25,0.0,0.0,1814.18066261,0.166876899063,0.0,0.00403548532136,0.091718404804,0.091718404804,9.54179732158,223651990.82,0.0031326495567,0.580121107706,0.00181731613089
Canada,43087.7573653,36286425.0,0.82006,42157.927991,3.0,0.2,1.5,0.06,0.8,0.05,0.866666666667,0.833333333333,0.335483893856,20.0,0.24114664264,1.26023972123,20.6830239352,750512996.797,4.80215089015e-08,1.74252888114,0.0,0.16576132,10771.9393413,20.6830239352,26.0655683183,26.0655683183,20.6830239352,4.80215089015e-08,0.000542432809711,0.25,0.0,0.0,32108.6631537,0.169240758664,0.0,0.0761261319999,0.0753338228058,0.0753338228058,29.2256283236,1060493570.24,0.000678281491325,0.707701600328,0.000480020896883
Central African Republic,647.880444823,4594621.0,0.40332,382.213174318,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.314743833051,20.0,0.00945003463381,1.24064733212,2.03499610853,9350035.85519,3.43451268672e-06,15.7802841152,0.0,0.0077632873,161.970111206,2.03499610853,2.52471249293,2.52471249293,2.03499610853,3.43451268672e-06,0.00159583495161,0.25,0.0,0.0,514.609324147,0.166913365007,0.0,0.00230502615631,0.161964111059,0.161964111059,3.85372332878,17706398.1346,0.00594820133803,0.528059732087,0.00314100560496
Chad,1845.91467919,14452543.0,0.22618,664.295651899,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.753200994464,20.0,0.0357168332084,1.65484203461,1.94244135885,28073217.2637,7.1091849884e-07,10.274580174,0.0,0.013221527,461.478669797,1.94244135885,3.21443361039,3.21443361039,1.94244135885,7.1091849884e-07,0.00116115088277,0.25,0.0,0.0,612.689936935,0.167719693645,0.0,0.00864422296221,0.169686980083,0.169686980083,3.83629165145,55444170.0531,0.00207826054731,0.506333077704,0.00105229205919
Chile,22706.720537,17909754.0,0.89697,13792.9260544,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.925,0.347394111819,20.0,0.166982123967,1.27149087555,57.23128113,1024998166.14,4.86843185664e-07,8.71924169182,0.0,0.041400705,5676.68013425,57.23128113,72.7690517528,72.7690517528,57.23128113,4.86843185664e-07,0.00696947110075,0.25,0.0,0.0,16340.7494287,0.161285470347,0.0,0.0465367137835,0.03869242,0.03869242,113.339198219,2029877158.66,0.00499143846132,0.504955761373,0.00252045560858
China,14400.8860587,1378665000.0,0.56778,8123.18087255,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.841666666667,0.229216379139,20.0,0.19586191952,1.15985262412,19.5735190116,26985325588.2,2.42301583174e-07,334.052712166,0.0,0.11206054,3600.22151467,19.5735190116,22.7023973888,22.7023973888,19.5735190116,2.42301583174e-07,0.000554754797398,0.25,0.0,0.0,15706.6503196,0.169342763394,0.0,0.0556498705159,0.14199115775,0.14199115775,28.491627146,39280409139.3,0.00197846347995,0.686991968247,0.0013591885202
Colombia,13124.3248436,48653419.0,0.76708,5805.60533452,3.0,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.716666666667,0.27977925648,20.0,0.104940216041,1.20761755483,63.6555343005,3097059381.99,9.97388548507e-07,48.5263629563,0.0,0.0363297245,3281.0812109,63.6555343005,76.8715406836,76.8715406836,63.6555343005,9.97388548507e-07,0.00491486411521,0.25,0.0,0.0,11727.392703,0.163265456118,0.0,0.0272332003555,0.070896,0.070896,102.040860868,4964636758.92,0.00777494172719,0.623823963844,0.00485019496691
Comoros,1411.15233854,795601.0,0.28412,775.080084705,3.0,0.2,1.5,0.06,0.8,0.05,0.266666666667,0.166666666667,0.197958724461,20.0,0.0416231060007,1.13032464255,2.09641687568,1667911.36271,7.44498288567e-07,0.592323582882,0.0,0.0250209188,282.230467708,2.09641687568,2.36963165564,2.36963165564,2.09641687568,7.44498288567e-07,0.000557177925754,0.2,0.0,0.0,1425.70360805,0.134981095638,0.0,0.0082763605344,0.0987915540344,0.0987915540344,2.6853238521,2136446.34205,0.00190292981045,0.7806942444,0.00148560635052
