country,gdp_pc_pp,pop,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Germany,44072.3921575,82667685.0,0.7551,41936.0585755,1.5,0.2,1.5,0.06,0.8,0.05,0.8,0.916666666667,0.273017446397,1,0.465117085747,1.10354954392,11.1405022386,920959529.799,2.1212390345e-08,1.75357920314,0.0,2.98283,220361.960788,11.1405022386,12.2940961644,12.2940961644,11.1405022386,2.1212390345e-08,0.000569873639373,5.0,0.0,0.0,807135.088603,3.39915206093,0.0,2.475352752,0.631377625,0.631377625,13.3517977992,1103762214.65,0.000302951511038,0.834382186287,0.000252777344119
Ghana,3980.20210606,28206728.0,0.54682,1513.46103433,1.5,0.2,1.5,0.06,0.8,0.05,0.8,0.541666666667,0.407935016576,1,0.195803901997,1.16913409155,1.60396666336,45242651.3945,1.28251318793e-07,3.61755006482,0.0,1.0458919,19901.0105303,1.60396666336,1.87525210785,1.87525210785,1.60396666336,1.28251318793e-07,0.00048611302969,5.0,0.0,0.0,48784.7566932,3.39929082295,0.0,1.31982056717,1.7447977199,1.7447977199,2.19125380904,61808100.1705,0.000550538327112,0.73198579587,0.000402986235528
Greece,24263.8781263,10746740.0,0.78329,18103.9693224,1.5,0.2,1.5,0.06,0.8,0.05,0.8,0.466666666667,0.236791750316,1,0.505664739767,1.0859399332,176.702339905,1898974104.35,9.23810972742e-07,9.9279563332,0.0,0.7183493,121319.390632,176.702339905,191.888127193,191.888127193,176.702339905,9.23810972742e-07,0.0185123733998,5.0,0.0,0.0,512346.356956,3.37277820144,0.0,2.442517692,0.505194435,0.505194435,237.537810597,2552757090.65,0.00978977100693,0.743891422847,0.00728252668369
Guatemala,7366.76847955,16582469.0,0.5203,4146.74412863,1.5,0.2,1.5,0.06,0.8,0.05,0.466666666667,0.583333333333,0.647562772801,1,0.0595393265553,1.28561912735,20.2530212425,335845096.911,1.57081042268e-06,26.047915139,0.0,0.88905044,36833.8423977,20.2530212425,26.037671496,26.037671496,20.2530212425,1.57081042268e-06,0.0297563916423,5.0,0.0,0.0,56880.7287028,3.3501570164,0.0,0.345415847743,0.491404527991,0.491404527991,67.5770285549,1120593981.12,0.00917322551164,0.299702749228,0.00274924090512
Guinea,1215.0253768,12395924.0,0.37651,508.145078427,1.5,0.2,1.5,0.06,0.8,0.05,0.6,0.333333333333,0.351069489284,1,0.0772786986508,1.14149128804,1.42050431152,17608463.4872,6.70122709579e-07,8.30679017861,0.0,0.182970329,6075.126884,1.42050431152,1.62149329622,1.62149329622,1.42050431152,6.70122709579e-07,0.00123272801469,5.0,0.0,0.0,17304.627914,3.39804955262,0.0,0.347822124946,1.72,1.72,1.93110789514,23937866.704,0.00158935601841,0.735590339146,0.00116911493261
Guinea-Bissau,1466.26769456,1815698.0,0.50094,620.214764744,1.5,0.2,1.5,0.06,0.8,0.05,0.2,0.166666666667,0.423188762937,1,0.0902700065654,1.17654906392,0.322636723676,585810.853904,1.21252400292e-07,0.220157740705,0.0,0.001,7331.3384728,0.322636723676,0.379597935227,0.379597935227,0.322636723676,1.21252400292e-07,0.000276653045112,5.0,0.0,0.0,17324.0386203,3.3994787416,0.0,0.435393639491,1.701,1.701,0.463216694608,841061.625967,0.000315915501874,0.696513591654,0.000220039440869
Guyana,7248.23018348,773303.0,0.28661,4456.55369735,1.5,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.380848192174,1,0.195105207402,1.155966962,13.4266264404,10382850.5063,4.87770938236e-07,0.377194729851,0.0,3.4,36241.1509174,13.4266264404,15.5207365763,15.5207365763,13.4266264404,4.87770938236e-07,0.00520882982051,5.0,0.0,0.0,95159.0467334,3.38994496703,0.0,1.07180554995,0.741,0.741,20.4803749364,15837535.3795,0.00282556905865,0.655584992077,0.00185240066893
Haiti,1653.96184811,10847334.0,0.59794,739.595436254,1.5,0.2,1.5,0.06,0.8,0.05,0.533333333333,0.25,0.133366953773,1,0.0263975960001,1.03566428352,22.586287024,245000999.169,1.08211877048e-05,117.38103731,0.0,0.55390815,8269.80924055,22.586287024,23.391810768,23.391810768,22.586287024,1.08211877048e-05,0.0137849160167,5.0,0.0,0.0,62007.9337991,3.37721608719,0.0,0.123041617825,0.875040841915,0.875040841915,49.5262211918,537227463.026,0.0299439925101,0.456047049026,0.0136558694203
Honduras,4392.26594677,9112867.0,0.55315,2361.15761951,1.5,0.2,1.5,0.06,0.8,0.05,0.333333333333,0.566666666667,0.363592694105,1,0.158582955394,1.14757892156,48.1072984507,438395412.51,3.07495925363e-06,28.0216947087,0.0,0.85213038,21961.3297338,48.1072984507,55.2069216753,55.2069216753,48.1072984507,3.07495925363e-06,0.0164554127007,5.0,0.0,0.0,60400.9103865,3.37057077405,0.0,0.883081609986,1.13275165794,1.13275165794,60.9041487766,555011407.549,0.0138662252047,0.789885408745,0.0109527289635
Hungary,25381.2879152,9817958.0,0.71672,12664.8474351,1.5,0.2,1.5,0.06,0.8,0.05,0.866666666667,0.666666666667,0.221269411701,1,0.57746376048,1.07839439592,75.707247518,743290576.427,3.17561437518e-07,3.11780485597,0.0,1.0640988,126906.439576,75.707247518,81.6422714538,81.6422714538,75.707247518,3.17561437518e-07,0.0025880475454,5.0,0.0,0.0,573538.107235,3.39635761985,0.0,3.12156688,1.22021,1.22021,87.365276217,857748612.557,0.00344211359601,0.866559928568,0.00298279771188
India,6092.64809657,1324171354.0,0.33136,1709.3879212,1.5,0.2,1.5,0.06,0.8,0.05,0.866666666667,0.775,0.452530164236,1,0.136881502906,1.19081216196,6.90387377606,9141911885.89,2.52720979142e-07,334.645881135,0.0,0.82814552,30463.2404829,6.90387377606,8.22121685719,8.22121685719,6.90387377606,2.52720979142e-07,0.00173874287109,5.0,0.0,0.0,67317.5909374,3.39750809797,0.0,0.730358303207,1.39443348,1.39443348,8.17756938851,10828503129.6,0.00134220280884,0.844245208822,0.00113314829063
Indonesia,10764.5479973,261115456.0,0.54466,3570.29488812,1.5,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.608333333333,0.309976818667,1,0.15882024994,1.12151580071,11.8119213835,3084275238.3,2.07010307716e-07,54.0535908959,0.0,1.5426926,53822.7399865,11.8119213835,13.2472564684,13.2472564684,11.8119213835,2.07010307716e-07,0.00333704381578,5.0,0.0,0.0,173634.726035,3.39470041424,0.0,0.853816103678,0.5437913,0.5437913,15.7308958861,4107580052.59,0.00146136148866,0.750874042333,0.0010972984083
"Iran, Islamic Rep.",16010.1114418,80277428.0,0.73879,4957.58127646,1.5,0.2,1.5,0.06,0.8,0.05,0.6,0.416666666667,0.317995177479,1,0.163546229435,1.1254135913,47.313981753,3798244763.57,4.16147240133e-07,33.4072301072,0.0,1.1928694,80050.557209,47.313981753,53.2477981234,53.2477981234,47.313981753,4.16147240133e-07,0.00511282310607,5.0,0.0,0.0,251735.129582,3.3916966563,0.0,0.909724720415,0.893663336348,0.893663336348,57.3664081908,4605227703.16,0.00358313609492,0.824768069767,0.00295525624072
Iraq,16086.9180587,37202572.0,0.69592,4609.60069352,1.5,0.2,1.5,0.06,0.8,0.05,0.2,0.25,0.584092471451,1,0.117598630105,1.25476568849,28.3126090978,1053301878.47,2.50925401343e-07,9.3350703101,0.0,0.17920084,80434.5902936,28.3126090978,35.5256904476,35.5256904476,28.3126090978,2.50925401343e-07,0.00318084687123,5.0,0.0,0.0,137708.657833,3.39406114015,0.0,0.597367985478,1.55,1.55,34.8356209614,1295974696.98,0.00216546269672,0.812748798971,0.00175997720598
Ireland,62828.3391657,4773095.0,0.63535,61606.4829394,1.5,0.2,1.5,0.06,0.8,0.05,0.0,0.35,0.311250549275,1,0.561752771729,1.1221349717,9.37469895473,44746328.7073,1.05685143363e-08,0.0504445229358,0.0,2.6272101,314141.695828,9.37469895473,10.5196775463,10.5196775463,9.37469895473,1.05685143363e-08,0.000353252975565,5.0,0.0,0.0,1009288.80788,3.39928660365,0.0,2.983011622,0.682527875,0.682527875,11.318991017,54026619.4284,0.00018015741252,0.828227440116,0.000149211312589
Israel,32612.6885765,8547100.0,0.92205,37292.6122173,1.5,0.2,1.5,0.06,0.8,0.05,0.0,0.4,0.358478281362,1,0.238526081715,1.14509276319,12.5311261551,107104788.36,3.83589943126e-08,0.32785816029,0.0,2.8596203,163063.442882,12.5311261551,14.3493018749,14.3493018749,12.5311261551,3.83589943126e-08,0.000430827874674,5.0,0.0,0.0,454876.770394,3.39912154106,0.0,1.41707200976,1.45,1.45,15.3763731636,131423399.066,0.000471484377239,0.814959810211,0.000384240818592
Italy,34620.1293634,60600590.0,0.69116,30527.268203,1.5,0.2,1.5,0.06,0.8,0.05,0.866666666667,0.716666666667,0.204611968718,1,0.45754809499,1.070297075,72.7786843868,4410431213.27,1.97272831487e-07,11.9548499791,0.0,1.964389,173100.646817,72.7786843868,77.8948130219,77.8948130219,72.7786843868,1.97272831487e-07,0.0028071671353,5.0,0.0,0.0,845994.727979,3.39593953936,0.0,2.28405287,0.764,0.764,86.4659708395,5239888847.8,0.00249756348198,0.841703200464,0.00210220717615
Jamaica,8190.00090509,2881355.0,0.5503,4868.24826261,1.5,0.2,1.5,0.06,0.8,0.05,0.6,0.408333333333,0.381009113473,1,0.188224212856,1.15604518718,29.1694924555,84047662.934,7.06130943738e-07,2.03461392539,0.0,1.623088,40950.0045255,29.1694924555,33.7212513656,33.7212513656,29.1694924555,7.06130943738e-07,0.00565360752197,5.0,0.0,0.0,107477.755984,3.39082840502,0.0,1.0185532883,1.13275165794,1.13275165794,35.6097761054,102604406.43,0.00434795752993,0.819142821037,0.00356159819681
Japan,38239.7712871,126994511.0,0.93928,38894.4677292,1.5,0.2,1.5,0.06,0.8,0.05,0.8,0.816666666667,0.210442533555,1,0.273212431609,1.07313136083,104.694918905,13295680030.5,2.49863987073e-07,31.7313548548,0.0,3.0736423,191198.856436,104.694918905,112.351400797,112.351400797,104.694918905,2.49863987073e-07,0.00555883548748,5.0,0.0,0.0,908556.142172,3.39174627208,0.0,1.61159129831,0.559554,0.559554,127.15111402,16147493548.0,0.00332510132095,0.823389710049,0.00273785421254
Jordan,8389.54333612,9455802.0,0.83905,4087.93751672,1.5,0.2,1.5,0.06,0.8,0.05,0.466666666667,0.425,0.175722722221,1,0.211033532479,1.05625377315,5.14645291577,48663839.7738,1.05450224341e-07,0.997116442219,0.0,0.22048036,41947.7166806,5.14645291577,5.43596031064,5.43596031064,5.14645291577,1.05450224341e-07,0.000346343151457,5.0,0.0,0.0,238715.381542,3.39940375748,0.0,1.07978619411,1.45,1.45,5.51350311773,52134593.8077,0.000657187512698,0.933427043728,0.000613436597152
Kazakhstan,23419.9055774,17797032.0,0.53229,7510.07720866,1.5,0.2,1.5,0.06,0.8,0.05,0.6,0.775,0.330570755356,1,0.0596152879132,1.1315266838,22.8196709209,406122413.609,1.29407781535e-07,2.30307442903,0.0,0.48731996,117099.527887,22.8196709209,25.8210665625,25.8210665625,22.8196709209,1.29407781535e-07,0.00372859212297,5.0,0.0,0.0,354234.383985,3.39400211329,0.0,0.302873702387,0.469062482362,0.469062482362,31.5624606932,561718122.955,0.00134767668421,0.723000375121,0.000974370748229
Kenya,2925.60091711,48461567.0,0.26055,1455.35976536,1.5,0.2,1.5,0.06,0.8,0.05,0.8,0.508333333333,0.462960273152,1,0.111351257914,1.19588232424,2.01152044644,97481432.8873,2.47597375075e-07,11.9989567812,0.0,1.7991379,14628.0045856,2.01152044644,2.40554174675,2.40554174675,2.01152044644,2.47597375075e-07,0.00107316793893,5.0,0.0,0.0,31596.6734812,3.39854384696,0.0,0.522120244839,1.55,1.55,2.66590029556,129193705.789,0.000911231699432,0.754537013179,0.000687558044804
Kiribati,1897.81234732,114395.0,0.44447,1449.05823117,1.5,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.283949579832,1,0.0879932419562,1.10886374448,0.0381004068189,4358.49603805,7.57518367843e-09,0.000866563136894,0.0,0.0,7591.24938928,0.0381004068189,0.0422481597713,0.0422481597713,0.0381004068189,7.57518367843e-09,2.1576075539e-05,4.0,0.0,0.0,26734.4977012,2.71995598576,0.0,0.353658710513,0.9912,0.9912,0.0426133319903,4874.75211303,2.24539228288e-05,0.894095932878,2.00759610784e-05
"Korea, Rep.",34985.8493334,51245707.0,0.82592,27538.8061282,1.5,0.2,1.5,0.06,0.8,0.05,0.866666666667,0.95,0.236793622197,1,0.237857560103,1.08594084314,89.2456478724,4573456321.9,2.54224404855e-07,13.0279093634,0.0,2.9251341,174929.246667,89.2456478724,96.9154940972,96.9154940972,89.2456478724,2.54224404855e-07,0.00573884170886,5.0,0.0,0.0,738741.377592,3.3918301243,0.0,1.3513228603,0.568056,0.568056,113.190799305,5800542536.29,0.00323533089697,0.788453199555,0.00255090699734
Kyrgyz Republic,3291.96824336,6082700.0,0.3585,1077.03617433,1.5,0.2,1.5,0.06,0.8,0.05,0.6,0.483333333333,0.520225666641,1,0.280394665936,1.22371950602,10.20584425,62079088.8195,1.04477547248e-06,6.35505576645,0.0,0.26176369,16459.8412168,10.20584425,12.4890906842,12.4890906842,10.20584425,1.04477547248e-06,0.0127080493667,5.0,0.0,0.0,31639.8099369,3.3794250417,0.0,1.44404225503,0.649108830172,0.649108830172,13.4270765304,81672878.4114,0.00407873817054,0.760094293565,0.00310022560837
Lao PDR,5734.58657173,6758353.0,0.39654,2353.15287465,1.5,0.2,1.5,0.06,0.8,0.05,0.4,0.166666666667,0.247298886073,1,0.149212275347,1.09104753887,75.4999659142,510255421.136,2.9095898612e-06,19.6640353672,0.0,1.0866188,28672.9328587,75.4999659142,82.3740519952,82.3740519952,75.4999659142,2.9095898612e-06,0.0197773630455,5.0,0.0,0.0,115944.448089,3.36505133732,0.0,0.679849485005,0.8,0.8,85.9733478641,581038233.457,0.0149920742827,0.878178735503,0.0131657208362
Latvia,23712.0907802,1960424.0,0.67361,14118.0639068,1.5,0.2,1.5,0.06,0.8,0.05,0.0,0.35,0.239369908081,1,0.284858859261,1.08719319703,36.8327459107,72207799.0693,1.85408646997e-07,0.363479561381,0.0,1.3786706,118560.453901,36.8327459107,40.0443107822,40.0443107822,36.8327459107,1.85408646997e-07,0.00440468839471,5.0,0.0,0.0,495302.249358,3.39088724033,0.0,1.67534806,0.469062482362,0.469062482362,46.0693138498,90315388.5347,0.00194286173568,0.799507152002,0.00155333185302
Lebanon,12974.1654544,6006668.0,0.87914,7914.00467748,1.5,0.2,1.5,0.06,0.8,0.05,0.533333333333,0.4,0.167657612417,1,0.117877983874,1.05233325652,12.4528175928,74799940.9448,1.32823696211e-07,0.797827845675,0.0,1.05538103,64870.8272721,12.4528175928,13.1045140903,13.1045140903,12.4528175928,1.32823696211e-07,0.000557911897329,5.0,0.0,0.0,386924.436874,3.39906485791,0.0,0.59006354558,1.35,1.35,13.3553192401,80220968.7092,0.00102937790388,0.93242380575,0.000959816462692
Lesotho,2808.23632967,2203821.0,0.2784,998.134371558,1.5,0.2,1.5,0.06,0.8,0.05,0.4,0.166666666667,0.199212095658,1,0.0929757718344,1.06767215201,8.74838531849,19279875.281,1.06559240985e-06,2.34837493028,0.0,0.48346454,14041.1816484,8.74838531849,9.34040737963,9.34040737963,8.74838531849,1.06559240985e-06,0.00176729911574,5.0,0.0,0.0,70483.5798348,3.39685361574,0.0,0.439644113853,1.63320170798,1.63320170798,10.7898499898,23778897.9943,0.00384221579777,0.810797678076,0.0031152596475
Liberia,753.557379047,4613823.0,0.501,455.370741357,1.5,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.472512071273,1,0.143438884307,1.20052553237,0.439878999118,2029523.84335,3.99539448359e-07,1.84340429625,0.0,0.8479589,3767.78689523,0.439878999118,0.528085969595,0.528085969595,0.439878999118,3.99539448359e-07,0.000798764873925,5.0,0.0,0.0,7973.94844344,3.39837225534,0.0,0.655066582882,1.69686980083,1.69686980083,0.562350111572,2594583.87882,0.000746260506775,0.782215545203,0.000583736569171
Lithuania,27904.0962509,2872298.0,0.66512,14879.680299,1.5,0.2,1.5,0.06,0.8,0.05,0.0,0.35,0.312964424495,1,0.3793593294,1.12296810063,15.3579652088,44112652.7533,6.06503158681e-08,0.174205780967,0.0,1.6090054,139520.481254,15.3579652088,17.2465050201,17.2465050201,15.3579652088,6.06503158681e-08,0.00114994857916,5.0,0.0,0.0,445803.006139,3.39768124622,0.0,2.23061754,0.7617904,0.7617904,19.2355450664,55250217.6232,0.000689344850788,0.798415909492,0.000550383895995
Luxembourg,97018.6636397,582972.0,0.90432,102831.321483,1.5,0.2,1.5,0.06,0.8,0.05,0.0,0.5,0.247230660386,1,0.452519623488,1.0910143738,10.9955051251,6410071.6138,6.38653030653e-09,0.00372316834586,0.0,3.1555912,485093.318198,10.9955051251,11.9962541386,11.9962541386,10.9955051251,6.38653030653e-09,0.000214108836482,5.0,0.0,0.0,1962108.2492,3.39956439546,0.0,2.299059212,0.6695448,0.6695448,13.1335047985,7656465.55938,0.00013537091015,0.837210272035,0.000113333916513
"Macedonia, FYR",13054.7769673,2081206.0,0.57204,5237.14767046,1.5,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.333333333333,0.263932166583,1,0.284269748755,1.0991331142,15.498490178,32255550.7494,1.99265376122e-07,0.414712296377,0.0,0.79284921,65273.8848364,15.498490178,17.0349037748,17.0349037748,15.498490178,1.99265376122e-07,0.00302367488914,5.0,0.0,0.0,247313.109582,3.39521952508,0.0,1.65836295776,0.559194,0.559194,20.2233571527,42088972.2463,0.00154911548496,0.766365844255,0.00118718919648
Madagascar,1396.0917342,24894551.0,0.35741,401.318870069,1.5,0.2,1.5,0.06,0.8,0.05,0.6,0.25,0.294072983843,1,0.0973354859307,1.11378481496,19.3701011195,482209970.193,6.13282678987e-06,152.673969295,0.0,0.19672331,6980.45867101,19.3701011195,21.5741244911,21.5741244911,19.3701011195,6.13282678987e-06,0.0153641110148,5.0,0.0,0.0,23737.1640869,3.37508204325,0.0,0.469351047809,1.23489442543,1.23489442543,21.7673246922,541887774.684,0.0155916149054,0.889870546489,0.0138745188765
Malawi,1083.97019632,18091575.0,0.16454,300.794825113,1.5,0.2,1.5,0.06,0.8,0.05,0.8,0.333333333333,0.253076569219,1,0.0317494880412,1.09385611847,3.10679883264,56206884.0907,1.43182152825e-06,25.9039065649,0.0,0.39288024,5419.85098159,3.10679883264,3.39839091194,3.39839091194,3.10679883264,1.43182152825e-06,0.00274522168757,5.0,0.0,0.0,21415.8544915,3.39590569872,0.0,0.15100787239,1.23489442543,1.23489442543,3.47686533061,62901969.8936,0.00320752853023,0.893563177525,0.00286612938547
Malaysia,25660.4598532,31187265.0,0.7537,9502.56839625,1.5,0.2,1.5,0.06,0.8,0.05,0.8,0.766666666667,0.250594074561,1,0.100456095357,1.09264935727,27.7743608261,866206351.288,1.39204138075e-07,4.34139634324,0.0,1.8252636,128302.299266,27.7743608261,30.3476375051,30.3476375051,27.7743608261,1.39204138075e-07,0.00221547590435,5.0,0.0,0.0,511992.550066,3.39673844883,0.0,0.560591878347,0.643384093764,0.643384093764,38.9391120722,1214404407.06,0.00151747522433,0.713276686293,0.00108237969954
Maldives,12235.5464664,417492.0,0.4654,8601.63248838,1.5,0.2,1.5,0.06,0.8,0.05,0.6,0.333333333333,0.326357971697,1,0.0724408634475,1.12947881479,0.101080436105,42200.2734304,1.2475975245e-09,0.000520861985699,0.0,2.2,48942.1858655,0.101080436105,0.114168211171,0.114168211171,0.101080436105,1.2475975245e-09,1.01918873333e-05,4.0,0.0,0.0,149964.732318,2.71998336699,0.0,0.297728371799,0.9912,0.9912,0.114889678897,47965.521822,9.38982817094e-06,0.879804322509,8.26121141242e-06
Mali,1962.69087403,17994837.0,0.40683,780.507110878,1.5,0.2,1.5,0.06,0.8,0.05,0.6,0.333333333333,0.643844865959,1,0.0547012832503,1.28381182206,1.56953023261,28243440.7024,5.36091822028e-07,9.64688495442,0.0,0.178438579,9813.45437015,1.56953023261,2.0149814677,2.0149814677,1.56953023261,5.36091822028e-07,0.00773297643811,5.0,0.0,0.0,15241.9548388,3.38675666732,0.0,0.2544640965,0.523424275,0.523424275,3.17169647198,57074161.0268,0.00161599389591,0.494855118223,0.000799682850406
Mauritania,3572.28055033,4301018.0,0.60446,1077.55613626,1.5,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.333333333333,0.238105970858,1,0.100606238693,1.08657878669,4.75605149361,20455863.083,7.22993520299e-07,3.10960814469,0.0,0.64727181,17861.4027516,4.75605149361,5.16782466135,5.16782466135,4.75605149361,7.22993520299e-07,0.00454622167289,5.0,0.0,0.0,75014.5100825,3.39291052391,0.0,0.484522221206,0.49229755,0.49229755,10.5032930069,45174852.282,0.00294022064027,0.452815273313,0.00133137681283
Mauritius,19548.6385168,1263473.0,0.39548,9627.59578522,1.5,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.741666666667,0.294812791693,1,0.375458997085,1.11414444168,38.3150452936,48410025.2222,2.50809136684e-07,0.316890572354,0.0,1.58326008,78194.5540673,38.3150452936,42.6884947465,42.6884947465,38.3150452936,2.50809136684e-07,0.00387928999999,4.0,0.0,0.0,265234.604029,2.71407023082,0.0,1.52748606942,0.6,0.6,46.636826363,58924370.9153,0.00238568155643,0.821562020437,0.00195998535962
Mexico,16831.1247258,127540423.0,0.79517,8201.30625288,1.5,0.2,1.5,0.06,0.8,0.05,0.533333333333,0.766666666667,0.368263044977,1,0.295960778467,1.14984921778,9.47118626169,1207959102.13,8.01219538564e-08,10.2187878864,0.0,0.85274428,84155.623629,9.47118626169,10.8904361144,10.8904361144,9.47118626169,8.01219538564e-08,0.000987499424117,5.0,0.0,0.0,228520.414353,3.39833828843,0.0,1.65848085307,0.9930769,0.9930769,11.9029259948,1518104216.31,0.000707197301945,0.795702356365,0.000562718559573
Moldova,4944.33566121,3552000.0,0.45089,1900.20147935,1.5,0.2,1.5,0.06,0.8,0.05,0.6,0.375,0.256704773757,1,0.378181136261,1.09561981873,10.718949433,38073708.3862,5.33814103241e-07,1.89610769471,0.0,0.39741601,24721.678306,10.718949433,11.7438934348,11.7438934348,10.718949433,5.33814103241e-07,0.00244769620689,5.0,0.0,0.0,96303.9290007,3.39590197071,0.0,1.95125633153,1.18061663227,1.18061663227,12.627491643,44852850.3158,0.00255393090361,0.848858168837,0.00216792511017
Mongolia,11328.4757358,3027398.0,0.72823,3686.45169811,1.5,0.2,1.5,0.06,0.8,0.05,0.533333333333,0.566666666667,0.207674879251,1,0.271284740898,1.07178598117,11.2862221596,34167886.3936,1.77262385453e-07,0.536643791195,0.0,1.8617079,56642.3786791,11.2862221596,12.096414691,12.096414691,11.2862221596,1.77262385453e-07,0.00248560038629,5.0,0.0,0.0,272745.451368,3.39588163663,0.0,1.47512204978,0.469062482362,0.469062482362,14.5426507528,44026391.8036,0.0012837252859,0.776077370729,0.000996270144618
Montenegro,15658.1132131,622781.0,0.64223,6701.00008024,1.5,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.364896662392,1,0.340224299345,1.14821279134,11.4918859222,7156928.20654,1.00043763505e-07,0.0623053550792,0.0,0.30949447,78290.5660656,11.4918859222,13.1951304125,13.1951304125,11.4918859222,1.00043763505e-07,0.00104349127703,5.0,0.0,0.0,214555.445787,3.39789055399,0.0,1.69415788685,1.23194792165,1.23194792165,13.3379827129,8306642.21189,0.000851825665795,0.8615910044,0.000733925330966
Morocco,7265.84707894,35276786.0,0.60685,2832.42977714,1.5,0.2,1.5,0.06,0.8,0.05,0.866666666667,0.75,0.269256967219,1,0.151147316847,1.10172154387,7.22593078905,254907614.096,2.15312163942e-07,7.59552113059,0.0,0.74160953,36329.2353947,7.22593078905,7.96096362479,7.96096362479,7.22593078905,2.15312163942e-07,0.00177560540076,5.0,0.0,0.0,134924.03101,3.39747928769,0.0,0.84259458043,0.768304375,0.768304375,9.07345168241,320082213.282,0.00124878098642,0.79638169045,0.000994506312966
Myanmar,5351.5548029,52885223.0,0.3465,1275.01760815,1.5,0.2,1.5,0.06,0.8,0.05,0.466666666667,0.25,0.721910597968,1,0.0932172056469,1.32176022057,21.8501009229,1155547459.88,1.19307785259e-06,63.0961882908,0.0,0.73970565,26757.7740145,21.8501009229,28.8805942152,28.8805942152,21.8501009229,1.19307785259e-06,0.0189843662652,5.0,0.0,0.0,37065.2184493,3.36816324851,0.0,0.428503634774,0.782,0.782,31.7805936734,1680723783.49,0.00593857203073,0.687529665033,0.00408294443907
Namibia,9812.40862857,2479713.0,0.47625,4140.46193249,1.5,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.608333333333,0.27517268198,1,0.170594189469,1.10459722178,18.9875429654,47083657.1294,3.99224905488e-07,0.989963188063,0.0,1.5387305,49062.0431429,18.9875429654,20.973587208,20.973587208,18.9875429654,3.99224905488e-07,0.00166296612255,5.0,0.0,0.0,178295.471737,3.39757497704,0.0,0.975083703478,1.63320170798,1.63320170798,26.4035411645,65473204.2716,0.0026908317992,0.719128651992,0.00193505424449
Nepal,2287.72326468,28982771.0,0.18995,729.532501133,1.5,0.2,1.5,0.06,0.8,0.05,0.6,0.333333333333,0.270199300271,1,0.305409409324,1.10217961976,6.70636144811,194368938.094,1.03337808219e-06,29.9501603124,0.0,0.97641782,11438.6163234,6.70636144811,7.39161491088,7.39161491088,6.70636144811,1.03337808219e-06,0.00343605326483,5.0,0.0,0.0,42333.9968383,3.39458645791,0.0,1.46231350923,1.14656275,1.14656275,7.69376692792,222986684.999,0.0033630671361,0.871661633493,0.0029314565934
Netherlands,47128.3107893,17018408.0,0.91032,45294.7799954,1.5,0.2,1.5,0.06,0.8,0.05,0.8,0.916666666667,0.252519894857,1,0.405960111599,1.09358551445,9.66310483086,164450660.558,1.65132558496e-08,0.281029325456,0.0,3.1539702,235641.553946,9.66310483086,10.5674314677,10.5674314677,9.66310483086,1.65132558496e-08,0.000397822850729,5.0,0.0,0.0,933160.3519,3.39941099242,0.0,2.0791912,0.6692598,0.6692598,11.4944502149,195617243.494,0.000243896927822,0.840675686976,0.000205038217348
Nicaragua,5136.84157371,6149928.0,0.59107,2151.38204656,1.5,0.2,1.5,0.06,0.8,0.05,0.6,0.483333333333,0.299517118673,1,0.144461258355,1.11643125396,17.7104758803,108918151.51,8.57725140544e-07,5.27494785814,0.0,0.48919263,25684.2078685,17.7104758803,19.7725287954,19.7725287954,17.7104758803,8.57725140544e-07,0.00499226657421,5.0,0.0,0.0,85752.0531125,3.39190065395,0.0,0.780293644972,0.99208433466,0.99208433466,21.4865425706,132140689.778,0.00418283146604,0.824258990117,0.00344773644003
Niger,906.992520616,20672987.0,0.1901,363.22697389,1.5,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.333333333333,0.233592316855,1,0.0638401905509,1.08438466212,1.91392933281,39566636.2162,1.8361057786e-06,37.9577908916,0.0,0.10274809,4534.96260308,1.91392933281,2.07543561288,2.07543561288,1.91392933281,1.8361057786e-06,0.00712392004037,5.0,0.0,0.0,19414.0058378,3.3881135939,0.0,0.317322987791,0.55755925,0.55755925,3.41252841866,70547155.636,0.00376246588708,0.560853741862,0.0021101930714
