country,gdp_pc_pp,gdp_pc_pp_A,pop,share1,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Benin,2009.961384,2009.961384,10872298,0.032,0.44395,789.4404107,1,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.25,0.3302533219458435,1.0,0.08277983833600004,1.0884414267194695,4.921951817996697,53512926.90690186,1.611995831789205e-06,17.526099057970104,0.13547148001287865,0.08237205599999999,10049.806919999999,4.921951817996697,5.357256259024812,5.357256259024812,4.921951817996697,1.611995831789205e-06,0.0015740789657771451,0.9999999999999998,0.13547148001287865,0.8128288800772718,0.13547148001287865,30430.60054865402,3.3978551023466275,1.6000000000000003,0.07731285760000003,3.393739601658168,3.176540267152044,9.883711576769395,107458657.60868675,0.0049173639132807315,0.49798618461967437,0.0024487792935611427
Bhutan,8253.293783000005,8105.796967,797765,0.067,0.39377,2804.000223,1,0.2,1.5,0.06,0.8,0.05,0.6,0.4166666666666667,0.185575394278482,1.0,0.04401946709800002,1.0410950250338622,190.06650699281434,151628406.95112255,4.621476862172704e-06,3.6868524889512058,12.5532083845141,0.24155477999999997,41266.468915000005,190.06650699281434,197.8772948557828,197.8772948557828,190.06650699281434,4.621476862172704e-06,0.006964584497811662,0.9999999999999998,12.5532083845141,51.773340364170615,12.5532083845141,222370.36906452087,3.389045776115463,2.4000000000000004,0.043738370800000016,3.395562306575224,3.069588325144003,235.77775671914313,188095242.08904722,0.0285677164679142,0.8061256907250173,0.023029170170133787
Bolivia,6707.9561840000015,6707.9561840000015,10887882,0.039,0.68911,3104.956089,1,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.45,0.4218342004210295,1.0,0.17059334626300007,1.1184116172586664,32.69287779982929,355956195.7249609,1.3195990246319303e-06,14.367638467507554,1.490088276168291,0.27343408,33539.780920000005,32.6928777998293,36.56409433294703,36.56409433294703,32.69287779982929,1.3195990246319303e-06,0.0055170758939250015,0.9999999999999998,1.490088276168291,6.208701150701211,1.4900882761682905,79509.39228380298,3.3909223012307446,2.4000000000000004,0.21263727540000002,2.2554168467144113,2.0388968294298278,49.32928554148854,537091440.1200333,0.007353847310325325,0.6627478472667693,0.00487374647404663
Bosnia and Herzegovina,11327.487410000002,11179.34991,3516816,0.077,0.3994,4708.718261,1,0.2,1.5,0.06,0.8,0.05,0.0,0.125,0.32393223235700314,1.0,0.14356445648199992,1.0863728261278711,68.5847068351284,241199794.35308892,1.135856735465002e-06,3.9945991409910877,0.0,0.09976816199999997,56637.43705000001,68.58470683512837,74.50856179362992,74.50856179362992,68.5847068351284,1.135856735465002e-06,0.004271980751463786,0.9999999999999997,0.0,28.88967834842168,0.0,174843.47463015144,3.3914554137363293,0.0,0.1547600721999999,2.4680943740000005,2.4680943740000005,93.1774858030319,327688072.9118754,0.008225785863224533,0.7360652226666617,0.006054714903022645
Botswana,15723.23706,15513.44193,2250260,0.028,0.5771,6788.042745000002,1,0.2,1.5,0.06,0.8,0.05,0.6,0.7083333333333333,0.2811780767140953,1.0,0.08310013303600002,1.072381366204197,44.31097118241127,99711206.01293278,4.516398944793923e-07,1.0163071889511972,1.8733889543912146,0.30619332,78616.1853,44.310971182411265,47.518259814429,47.518259814429,44.31097118241127,4.516398944793923e-07,0.001384196503115524,0.9999999999999998,1.8733889543912143,4.4079740103322695,1.8733889543912148,279595.7146400775,3.3977668533368477,3.2000000000000006,0.1121983254,3.266403415957444,2.8483037787148904,60.58996903434737,136343183.7192305,0.0038535302115674753,0.731325199345987,0.0028181837501603676
Brazil,14023.691619999994,14023.69162,207652865,0.036000000000000004,0.8593299999999999,8649.948492,1,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.5458333333333333,0.26557501018758395,1.0,0.21376261367200006,1.0672752033830792,26.00506387892411,5400026018.966604,2.8864506526611867e-07,59.937974770621544,2.0017870450691246,0.14558476199999998,70118.45809999997,26.00506387892411,27.754559840368696,27.7545598403687,26.00506387892411,2.8864506526611867e-07,0.0008000046519291993,0.9999999999999998,2.0017870450691246,4.2316108997350845,2.0017870450691246,264025.06037926197,3.3988596309176033,0.8000000000000002,0.2071562594,3.302651539985098,3.1969666907055743,32.61678104064294,6772968030.167188,0.002325834161536059,0.7972909358075482,0.0018543664951842487
Bulgaria,17794.52661,17709.07519,7127822,0.06,0.74266,7350.795801,1,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.7166666666666667,0.3230784715072762,1.0,0.4390931068799999,1.0860934296450326,39.92521249545215,284579807.97975874,2.942668721386222e-07,2.0974818851008585,4.655276664843287,0.17148750599999998,88972.63305,39.92521249545217,43.362510968492344,43.362510968492344,39.92521249545215,2.942668721386222e-07,0.0019272252620622793,1.0,4.655276664843287,9.743602321765017,4.655276664843286,275390.16337087075,3.39693356518817,3.2000000000000006,0.4733378346,2.2413224552,1.9544331809344002,47.52591628872083,338756271.6929027,0.002670816556705288,0.8400724407480276,0.002243679383581654
Burkina Faso,1642.185834,1594.576777,18646433,0.083,0.30688000000000004,649.7304837,1,0.2,1.5,0.06,0.8,0.05,0.8,0.4166666666666667,0.40566509188102295,1.0,0.037206592051000006,1.1131202150373583,3.7386263827390276,69712046.35777563,9.422552198324819e-07,17.569698825506645,0.41232189445061934,0.098161232,8210.929170000001,3.7386263827390276,4.161540603098807,4.161540603098806,3.7386263827390276,9.422552198324819e-07,0.0014897494203290403,1.0,0.4123218944506194,1.236965683351858,0.41232189445061934,20240.659929418267,3.3976795530543136,2.4000000000000004,0.03620367940000001,3.393739601658168,3.067940599898984,4.266515442583784,79555294.34360388,0.0025980710308476473,0.8762716162759113,0.002276615901400491
Burundi,721.1765615,721.1765615,10524117,0.069,0.12359,285.7274421,1,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.25,0.4629793127178333,1.0,0.10229098596046879,1.1318765116320695,2.5585621246109693,26926607.151174422,2.74371842082676e-06,28.875213675836058,0.1754423361321314,0.04666023,3605.8828074999997,2.5585621246109698,2.8959763723985996,2.8959763723986,2.5585621246109693,2.74371842082676e-06,0.003783157378447453,0.9999999999999998,0.1754423361321314,1.0668229740912907,0.17544233613213137,7788.431812065945,3.3941860648465294,2.4000000000000004,0.10326718970073563,2.469788850858763,2.2326891211763216,3.6155544442836653,38050517.99151128,0.005013410913914823,0.707654154857537,0.0035477610632399467
Cameroon,3346.8177930000006,3045.919165,23439189,0.045,0.54938,1032.648722,1,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5666666666666667,0.4197375746029477,1.0,0.018028650735000002,1.1177254884913566,8.572478026454084,200931932.66040424,1.2456292997209625e-06,29.196540580097295,1.2362878486640414,0.09980292199999999,16734.088965000003,8.572478026454082,9.581677189699809,9.581677189699809,8.572478026454084,1.2456292997209625e-06,0.004210478344019831,0.9999999999999998,1.2362878486640414,3.2725266582283448,1.2362878486640414,39867.97936979952,3.393883201652992,3.2000000000000006,0.0161419416,1.8343680960785826,1.599568979780524,16.41016717877753,384641010.0249633,0.00490321499219349,0.5223882202455836,0.0025613817532534203
Canada,43113.68397,43087.75737,36286425,0.066,0.82006,42157.92799,1,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.8333333333333333,0.3354838938558465,1.0,0.24114664264000005,1.0901531512560958,39.67989352202961,1439841480.2951136,7.537240515738991e-08,2.7349951268132418,4.767558086865026,0.6630452800000001,215568.41985,39.67989352202961,43.25716096454693,43.25716096454692,39.67989352202961,7.537240515738991e-08,0.0012939514413040283,0.9999999999999998,4.7675580868650265,6.601234274120807,4.767558086865026,642559.6691763307,3.398166034498495,3.2000000000000006,0.30450452800000005,1.5066764561178578,1.313821869734772,45.90224959849077,1665628537.3869154,0.0010646793632952162,0.8644433305363373,0.0009203549747602237
Central African Republic,647.8804448000001,647.8804448,4594621,0.033,0.40332,382.21317430000005,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.3147438330510679,1.0,0.0094500347288,1.0833658875339842,3.514452148703961,16147575.645930344,5.2001330171843925e-06,23.892640363548768,0.0,0.031053149199999998,3239.4022240000004,3.514452148703961,3.807437571276385,3.807437571276385,3.514452148703961,5.2001330171843925e-06,0.002776997682454785,0.9999999999999997,0.0,0.52729599062102,0.0,10292.186482568508,3.3945555888966172,0.0,0.009220104719999999,3.239282221184365,3.239282221184365,5.834852204382407,26808934.470151696,0.009006063157506813,0.6023206802160896,0.0054245380870985675
Chad,1845.9146790000002,1845.914679,14452543,0.049,0.22618,664.2956518999998,1,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.7532009944644721,1.0,0.035716833231,1.226852659987205,4.429912898853631,64023506.65693675,1.258228095255349e-06,18.184595650486024,0.0,0.052886108,9229.573395000001,4.4299128988536305,5.434850423470207,5.434850423470207,4.429912898853631,1.258228095255349e-06,0.002722649588433351,0.9999999999999998,0.0,0.9193169139284421,0.0,12253.798737430308,3.394574652934289,0.0,0.03457689180000001,3.393739601658168,3.393739601658168,6.789709292026023,98128565.50050566,0.0036782357111457926,0.6524451502004974,0.0023998470510313502
Chile,22706.72054,22706.72054,17909754,0.048,0.89697,13792.92605,1,0.2,1.5,0.06,0.8,0.05,0.8,0.9,0.3473941118185529,1.0,0.166982124336,1.0940508153498334,218.412003327822,3911705250.248473,1.2610252870602495e-06,22.584652679028455,64.65918895882108,0.16560281999999998,113533.60269999999,218.412003327822,238.9538303229942,238.95383032299415,218.412003327822,1.2610252870602495e-06,0.027696688979948272,0.9999999999999998,64.65918895882108,90.62360739235542,64.65918895882106,326814.988618171,3.360903550919198,3.2000000000000006,0.1861468554,0.7738483999999999,0.6747958047999998,293.57213817055117,5257804775.888581,0.012928865604057467,0.7439806947924167,0.009618826414984452
China,14399.447659999994,14400.88606,1378665000,0.052000000000000005,0.5677800000000001,8123.180873,1,0.2,1.5,0.06,0.8,0.05,0.8,0.8166666666666667,0.2292163791392399,1.0,0.195861919520056,1.0553767031895211,45.4855298712923,62709308040.00521,4.656152737690486e-07,641.9274814108055,5.407098925467949,0.44824216000000006,71997.23829999998,45.4855298712923,48.00436855839296,48.004368558392954,45.4855298712923,4.656152737690486e-07,0.0015317549939861076,1.0,5.407098925467948,9.625314332656918,5.407098925467949,314101.6299549191,3.3979114557550885,3.2,0.22259948206360686,2.8398231549999995,2.47632579116,54.743369623921126,75472767682.56322,0.0038017687147814633,0.8308865563769855,0.003158838515566528
Colombia,13124.324840000003,13124.32484,48653419,0.039,0.76708,5805.605335,1,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,1.0,0.2797792564799715,1.0,0.10501325128700002,1.0719235969662864,177.24093490599023,8623377469.932867,2.41685739131105e-06,117.58837532270348,43.49185099800208,0.145318898,65621.6242,177.24093490599023,189.9887404740965,189.9887404740965,177.24093490599023,2.41685739131105e-06,0.016674274589893328,0.9999999999999998,43.49185099800208,60.47025209022025,43.49185099800207,234547.85399609368,3.3757104516383802,3.2000000000000006,0.10893280159999999,1.41792,1.23642624,247.23584433653775,12028869126.324348,0.018837985751695072,0.7168901232004596,0.013504765926381184
Comoros,1411.152339,1411.152339,795601,0.045,0.28412,775.0800847,1,0.2,1.5,0.06,0.8,0.05,0.26666666666666666,0.16666666666666666,0.197958724460889,1.0,0.04162310617999998,1.0451475168995858,3.483138421345033,2771188.4111605296,1.5561078554119837e-06,1.2380409658736298,0.04278826791943563,0.125104594,5644.609355999999,3.483138421345033,3.6403934720863047,3.6403934720863047,3.483138421345033,1.5561078554119837e-06,0.001183902044641268,1.0000000000000002,0.04278826791943563,0.9627360281873019,0.04278826791943563,28514.07217020745,2.7178261356763698,1.8000000000000003,0.04138180279999999,1.9758310806870103,1.7980062834251793,5.612710740568882,4465478.277907343,0.003977395342409507,0.620580425812572,0.0024682936952174325
"Congo, Dem. Rep.",743.8943424,742.3079048999998,78736153,0.055,0.43015,444.50531680000006,1,0.2,1.5,0.06,0.8,0.05,0.4,0.375,0.2370560018580905,1.0,0.083440882175,1.0579422495191846,6.258033415400243,492733476.4740662,7.515337405231782e-06,591.7287557849526,0.27322295395593743,0.05676833400000001,3719.4717119999996,6.258033415400243,6.62063794905476,6.620637949054761,6.258033415400243,7.515337405231782e-06,0.003973334615014893,0.9999999999999998,0.27322295395593743,1.8214863597062498,0.27322295395593743,15690.265940731579,3.393758380321653,1.6000000000000005,0.079148822,3.0999999999999988,2.9016,10.37500597368256,816888057.719784,0.013946881139343049,0.6031835963540157,0.008412529923550932
