country,hazard,rp,gdp_pc_pp,pop,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dk_event,fa,error_incl,error_excl,max_aid,aid,need
Algeria,wind,1500,13974.6662247,40606052.0,0.71304,3843.75232202,1.5,0.2,1.5,0.06,0.8,0.05,0.8,0.5,0.288910450329,1,0.145444582109,1.11127526469,0.0,0.0,0.0,0.1,349.366655617,0,0.0
Angola,earthquake,1,6024.72613816,28813463.0,0.44819,3110.80818263,1.5,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.432397390525,1,0.127358535734,1.18102545401,0.0844004949446,1.78360849057e-05,8.91820151865e-06,0.5,52.7163537089,0,0.0
Angola,earthquake,20,6024.72613816,28813463.0,0.44819,3110.80818263,1.5,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.432397390525,1,0.127358535734,1.18102545401,0.435952969754,9.21285377358e-05,4.60685130926e-05,0.5,52.7163537089,0,0.0
Angola,earthquake,50,6024.72613816,28813463.0,0.44819,3110.80818263,1.5,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.432397390525,1,0.127358535734,1.18102545401,1.411811023,0.000298353478774,0.000149221260069,0.5,52.7163537089,0,0.0
Angola,earthquake,100,6024.72613816,28813463.0,0.44819,3110.80818263,1.5,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.432397390525,1,0.127358535734,1.18102545401,2.68941130853,0.000568344634434,0.000284333916873,0.5,52.7163537089,0,0.0
Angola,earthquake,250,6024.72613816,28813463.0,0.44819,3110.80818263,1.5,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.432397390525,1,0.127358535734,1.18102545401,6.60772172444,0.00139638856132,0.000699170594481,0.5,52.7163537089,0,0.0
Angola,earthquake,500,6024.72613816,28813463.0,0.44819,3110.80818263,1.5,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.432397390525,1,0.127358535734,1.18102545401,13.1790256816,0.00278508107311,0.0013964297065,0.5,52.7163537089,0,0.0
Angola,earthquake,1000,6024.72613816,28813463.0,0.44819,3110.80818263,1.5,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.432397390525,1,0.127358535734,1.18102545401,25.3314623348,0.00535321639151,0.0026910137748,0.5,52.7163537089,0,0.0
Angola,earthquake,1500,6024.72613816,28813463.0,0.44819,3110.80818263,1.5,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.432397390525,1,0.127358535734,1.18102545401,35.7157644209,0.00754769752358,0.00380254925337,0.5,52.7163537089,0,0.0
Angola,flood,1,6024.72613816,28813463.0,0.44819,3110.80818263,1.5,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.432397390525,1,0.127358535734,1.18102545401,2.0030650805,0.000708860554245,0.000354681696987,0.5,52.7163537089,0,0.0
Angola,flood,20,6024.72613816,28813463.0,0.44819,3110.80818263,1.5,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.432397390525,1,0.127358535734,1.18102545401,27.0694757553,0.00957956073114,0.00483610815736,0.5,52.7163537089,0,0.0
Angola,flood,50,6024.72613816,28813463.0,0.44819,3110.80818263,1.5,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.432397390525,1,0.127358535734,1.18102545401,47.7023610761,0.0168812897995,0.00858558057352,0.5,52.7163537089,0,0.0
Angola,flood,100,6024.72613816,28813463.0,0.44819,3110.80818263,1.5,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.432397390525,1,0.127358535734,1.18102545401,52.9306045658,0.0187315020637,0.00954453449951,0.5,52.7163537089,0,0.0
Angola,flood,250,6024.72613816,28813463.0,0.44819,3110.80818263,1.5,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.432397390525,1,0.127358535734,1.18102545401,58.6004844788,0.0207380041274,0.0105885882505,0.5,52.7163537089,0,0.0
