country,gdp_pc_pp,pop,urbanization_rate,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Mongolia,11470.904857388301,2959134.0,0.7204,3.0,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.5666666666666667,0.20767487925071607,1.0,0.2703870223196194,1.139503144342944,43.846482510434704,129747617.1770327,7.913589633240004e-07,2.3417372145768027,9.066322018764016,0.29936263032,46113.03752670098,43.84648251043471,49.963204689018234,49.963204689018234,43.846482510434704,7.913589633240004e-07,0.00621750626457075,0.8039999999999999,9.066322018764016,30.042311544687983,9.066322018764017,222044.369030454,2.723804869442891,1.8120000000000003,0.23719962560426217,0.7542524716374103,0.6862571741942766,66.15246278129504,195754001.79986474,0.005766978595301213,0.662809526160718,0.0038224083501305997
Montenegro,15010.484968259698,622388.0,0.64026,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.3648966623915853,1.0,0.340391425982309,1.288024905245277,34.73302484898872,21617417.86971239,4.5202952941065866e-07,0.281337754750841,0.0,0.04976671077599999,60342.149572403985,34.73302484898872,44.73700104000054,44.73700104000054,34.73302484898872,4.5202952941065866e-07,0.0018594900493212711,0.8039999999999999,0.0,15.417728216107404,0.0,165367.77611752556,2.7298802326444758,0.0,0.2724205882053571,1.9809996432983994,1.9809996432983994,56.56460183979725,35205129.409867726,0.0037683393947234535,0.6140417101734383,0.002313917566449929
Morocco,7360.85645686603,34377511.0,0.60195,3.0,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.75,0.26925696721882303,1.0,0.15119878825208655,1.1976775268130286,21.245751626203287,730376060.2330713,8.007105398603683e-07,27.526435391865753,9.0653854248858,0.11925081242400001,29590.642956601434,21.245751626203287,25.445559262955037,25.445559262955037,21.245751626203287,8.007105398603683e-07,0.0035909250357324986,0.8039999999999999,9.0653854248858,13.946746807516616,9.0653854248858,109897.40864366699,2.7285477664243767,2.4160000000000004,0.1354892085329627,1.2402594449999997,1.0911814938000002,34.40751575732821,1182844751.430224,0.004674390264088591,0.6174741523348225,0.0028863151660002495
Namibia,9800.779946612232,2458830.0,0.4666,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6083333333333334,0.2751726819797061,1.0,0.17055031662223674,1.2032658896704518,59.15334139422373,145448010.4203591,1.4345274252480731e-06,3.5272590690227204,3.291741182854232,0.24742786439999995,39399.13538538117,59.153341394223716,71.17719795970056,71.17719795970056,59.15334139422373,1.4345274252480731e-06,0.00328991330979779,0.8039999999999999,3.2917411828542313,7.378747358826423,3.291741182854231,143179.67576551382,2.7288883069636847,2.4160000000000004,0.1567934595192042,2.626188346429785,2.310523120311657,94.70845382687062,232871987.5231243,0.009663358869679329,0.6245835403707202,0.006035574894697116
Nepal,2313.3927780006898,28513700.0,0.18615,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.3333333333333333,0.2701993002713125,1.0,0.36639412996134285,1.1985677149378307,23.506423123919923,670255097.0285152,4.7081368428101424e-06,134.24640149483557,3.116277956002436,0.157007985456,9299.838967562773,23.506423123919916,28.174039849998472,28.174039849998472,23.506423123919923,4.7081368428101424e-06,0.006903481239782151,0.8039999999999997,3.116277956002436,15.829929328489497,3.1162779560024356,34418.44208413796,2.722949901381232,1.2080000000000002,0.2779654996331963,1.8452310540000003,1.7343335856799993,35.644927471214096,1016368768.4359574,0.015408074154195128,0.659460540154082,0.010161016904459669
Netherlands,46374.36826645941,16936520.0,0.90496,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.9166666666666669,0.25251989485705195,1.0,0.40602184990250006,1.1818666168369425,37.80825783502811,640340314.9881103,6.713585260702226e-08,1.1370477103958845,8.711839225938363,0.50715840816,186424.96043116684,37.80825783502811,44.6843177759835,44.6843177759835,37.80825783502811,6.713585260702226e-08,0.0009271868368764063,0.8039999999999999,8.711839225938363,13.173211640869496,8.711839225938363,738258.5064701514,2.732373478254669,3.0199999999999996,0.33433394496000013,1.0765791552,0.9148244761600001,45.60377085734329,772369177.2008119,0.0009833831179178896,0.8290599028159112,0.0008152835121718134
Niger,897.395320524357,19899120.0,0.18732,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.23359231685535525,1.0,0.06380540201964913,1.1639864150082335,5.0904586566214745,101295647.66314952,4.999362066075467e-06,99.48290567628365,1.800515352514341,0.016521892872000003,3607.529188507914,5.0904586566214745,5.925224722468459,5.925224722468459,5.0904586566214745,4.999362066075467e-06,0.010592494771638414,0.8039999999999999,1.8005153525143407,8.977789077815496,1.8005153525143407,15443.69796521075,2.716605426257429,1.8120000000000003,0.05102553643677671,0.8972593367999996,0.8163720771839997,9.144572032292228,181968936.21922693,0.01019012671800981,0.5566645042157836,0.005672481837376941
Nigeria,5638.88737884687,182201962.0,0.47776,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5916666666666667,0.8736444729486806,1.0,0.042636368789722656,1.7686206545724874,6.4955347244941075,1183499171.0419557,4.448805002684133e-07,81.05810000444644,0.6874361248720553,0.23910733271999995,22668.32726296442,6.495534724494109,11.488136876233094,11.488136876233094,6.4955347244941075,4.448805002684133e-07,0.0017565652360818356,0.8039999999999999,0.6874361248720552,1.4523298412789898,0.6874361248720553,25946.855917780176,2.730982565484895,2.4160000000000004,0.03168476248110105,2.7285666397331667,2.400595644628921,12.817475323757963,2335369151.875286,0.002273050419811556,0.5067717752851252,0.0011519177965605015
Norway,64450.53861161531,5195921.0,0.8047300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.8,1.0,0.3359516873480029,1.0,0.395546142686,1.2606816289074485,0.9931284545344762,5160216.99261323,1.2267031066658003e-09,0.006373852432690071,0.7024077538716988,0.6018141693,194640.62660707824,0.9931284545344761,1.2520187977768604,1.2520187977768602,0.9931284545344762,1.2267031066658003e-09,3.464520254720705e-05,0.7549999999999999,0.702407753871699,0.8780096923396233,0.702407753871699,579370.885568601,2.053551500861731,1.6160000000000003,0.309269168992,0.566627478692781,0.5059870809730767,1.3657798897587956,7096484.410575411,2.119113228811177e-05,0.7271511771269881,1.54091567879542e-05
Pakistan,4744.848616652222,188924874.0,0.38758000000000004,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.5416666666666667,0.3767173581299691,1.0,0.1346093716375132,1.2991914911412175,27.86910565175118,5265167273.74978,1.8415978458206589e-06,347.9236409803394,5.92105587314266,0.03090366477600001,19074.29143894193,27.86910565175118,36.207304928470755,36.207304928470755,27.86910565175118,1.8415978458206589e-06,0.004556009897983751,0.8039999999999999,5.9210558731426595,14.906154645673828,5.92105587314266,50632.89765469532,2.726726140602506,1.8120000000000003,0.10251115344636141,2.2379952648,2.036241661823999,40.9540990652753,7737248005.690654,0.008631276226926476,0.6804961234120079,0.005873550012521689
Panama,20885.339447247803,3929141.0,0.66592,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.7166666666666667,0.5402427160644628,1.0,0.14073540140208143,1.453668012316749,44.68049353637665,175555959.0540125,4.051174213819964e-07,1.591763470166279,2.8659800707096106,0.17845391039999997,83959.06457793614,44.68049353637665,64.95060422835599,64.95060422835597,44.68049353637665,4.051174213819964e-07,0.0018285669465414134,0.8039999999999997,2.8659800707096106,5.998562938694531,2.8659800707096106,155409.89648052558,2.730830845455348,1.8120000000000003,0.12262766381699546,2.7381708177543085,2.4913267619448156,83.19592649235089,326888525.8140821,0.003983460584994904,0.5370514569662809,0.002139323310939267
Paraguay,8643.687632756122,6639123.0,0.5966600000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.6666666666666667,0.3682732130696673,1.0,0.16533939035080097,1.291214611165578,16.049911035263612,106557333.50217246,4.986070366962173e-07,3.3103134452917002,2.3706457255799753,0.09847812813599997,34747.6242836796,16.049911035263612,20.723879636640024,20.72387963664002,16.049911035263612,4.986070366962173e-07,0.002149000645084016,0.8039999999999997,2.3706457255799753,4.444960735462454,2.3706457255799753,94352.8419947999,2.7305032519120416,2.416000000000001,0.14484848484974028,1.7591101115999996,1.547666826544,27.263114972007426,181003173.66229886,0.0031541069194461766,0.5887042273688446,0.001856836077051288
Peru,11672.142345101694,31376670.0,0.78609,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.7666666666666666,0.27019867536419195,1.0,0.2163777520954213,1.1985671246105611,243.9811262704674,7655315285.216784,5.8411269867279555e-06,183.27511389065742,71.67435305067977,0.117120281568,46922.01222730881,243.9811262704674,292.4277569732403,292.4277569732403,243.9811262704674,5.8411269867279555e-06,0.03477360981737252,0.8039999999999999,71.67435305067976,159.10800287509787,71.67435305067978,173657.4472989705,2.6796789681758564,1.8120000000000003,0.16874632548782775,0.929980368,0.8461433318399998,501.2117237468185,15726354856.135088,0.04294085086763493,0.48678256056458835,0.020902857338169458
Philippines,6925.521323550939,100699395.0,0.4437300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.6333333333333333,0.27365718828027585,1.0,0.2465639446750969,1.2018342573076888,83.69291926938946,8427826336.211361,2.9443136377645956e-06,296.490602013144,8.60556279753105,0.146957205576,27840.59572067477,83.69291926938946,100.58501747203904,100.58501747203903,83.69291926938946,2.9443136377645956e-06,0.0037076033885172013,0.8039999999999999,8.60556279753105,20.756600045268844,8.60556279753105,101735.29844266624,2.728472408574303,1.8120000000000003,0.1917959906522238,3.9798,3.6210240000000002,115.46005313159914,11626757497.019888,0.016671676793336192,0.7248647216020063,0.012084710357440269
Poland,24835.898044418398,37999494.0,0.60539,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.7916666666666667,0.4132026319993685,1.0,0.5235285793282001,1.3336578164419033,20.39111218346082,774851945.0687463,1.1624908854459838e-07,4.417406542655934,7.465752569128416,0.197387939952,99840.31013856197,20.39111218346082,27.194766149416246,27.194766149416242,20.39111218346082,1.1624908854459838e-07,0.002718477724532934,0.8039999999999999,7.465752569128416,15.717373829744034,7.465752569128416,241625.54254667606,2.729243274742518,3.0199999999999996,0.4293102227952,0.7542524716374105,0.6409269758988544,30.960340144980073,1176477259.5771294,0.0012465963618310987,0.6586204185087755,0.0008210338175407151
Portugal,26690.0648211574,10348648.0,0.63468,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.6666666666666667,0.19024226740462852,1.0,0.49190592579,1.1230351832450347,11.737414577604737,121466371.89370012,4.598639277260376e-08,0.47589699159342025,1.3842186668018874,0.22426271088000002,107294.06058105275,11.737414577604735,13.181529530983275,13.181529530983276,11.737414577604737,4.598639277260376e-08,0.000994683409874392,0.8039999999999997,1.3842186668018872,2.5954100002535383,1.3842186668018874,563986.4476217986,2.732169166291014,2.4160000000000004,0.4059966630959999,0.40602,0.35721680000000006,13.643234608353858,141189032.54327193,0.0005111727790761591,0.8603102500647337,0.00043976718139329533
Romania,19925.5385547787,19832389.0,0.5456399999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.6916666666666667,0.2677480378213938,1.0,0.4406609775003001,1.1962520955101494,80.27321433995994,1592009613.0704637,5.554791207964052e-07,11.0164780050123,18.022425913324923,0.127478353464,80100.66499021038,80.27321433995992,96.02700086751244,96.02700086751244,80.27321433995994,5.554791207964052e-07,0.0034420147141941988,0.8039999999999997,18.022425913324923,43.42753232126486,18.022425913324923,299164.33988451114,2.728102921597646,2.4160000000000004,0.36682975694639997,1.6106895407999997,1.4170862606719998,106.29511627069392,2108086094.6806312,0.005334616978029002,0.7551919331414443,0.004028659708206892
Russian Federation,23895.341000915607,144096812.0,0.7400800000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.25,0.3491630039272151,1.0,0.27790248461906675,1.2731618842701848,44.027779380533744,6344262648.174248,3.4379002301428485e-07,49.53904631376508,0.0,0.13563525024000003,96059.27082368071,44.02777938053373,56.054490556352334,56.054490556352334,44.027779380533744,3.4379002301428485e-07,0.004021522331718066,0.8039999999999999,0.0,23.618948840712328,0.0,275112.969424747,2.725602656314475,0.0,0.2579601932127837,0.9469019340094145,0.9469019340094145,86.40025778687654,12450001703.067085,0.003615778397285308,0.5095792594639826,0.0018425256780745132
Rwanda,1655.1753554567701,11609666.0,0.28811,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.4833333333333333,0.7125778172498791,1.0,0.11412914542344302,1.6164667809225368,5.791789423515865,67240740.74935174,2.0460116376853942e-06,23.753511745640445,0.4367248165568328,0.26206039586400004,6653.804928936216,5.791789423515864,9.362235205211885,9.362235205211883,5.791789423515865,2.0460116376853942e-06,0.003771127234968648,0.8039999999999997,0.4367248165568329,1.1294607324745678,0.4367248165568328,9337.653752141616,2.7276750034126507,2.4160000000000004,0.0875737321577504,2.75772,2.4262447999999996,9.374438921465048,108834104.81560944,0.005663713449188006,0.6178278478356887,0.003499199891069871
Senegal,2287.668448273491,15129273.0,0.43721000000000004,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5083333333333333,0.2262101120163632,1.0,0.22143172794855626,1.1570127117457127,3.8340142471572203,58005848.231131054,6.410643094986657e-07,9.698836948961803,0.3477930582026192,0.069649441836,9196.427162059434,3.8340142471572203,4.4360032209750715,4.4360032209750715,3.8340142471572203,6.410643094986657e-07,0.0006006995169040156,0.8039999999999999,0.3477930582026192,1.0262745979749417,0.3477930582026192,40654.35925956394,2.7326187079550364,1.8120000000000003,0.16527993722322334,2.76576,2.5164287999999995,4.77273168193666,72207960.57176891,0.002086286448343794,0.8033165287015399,0.0016759483875606013
Serbia,12863.079305427602,7098247.0,0.5555300000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.5083333333333333,0.2201204533701086,1.0,0.3814814378505699,1.1512600303591554,173.73033795184205,1233180850.1756487,2.291575411052153e-06,16.266168286774715,21.722931846220295,0.08070021359999999,51709.57880781895,173.73033795184207,200.00879414474394,200.008794144744,173.73033795184205,2.291575411052153e-06,0.006976470528151398,0.8039999999999999,21.722931846220295,76.6464714753647,21.722931846220295,234914.92051797168,2.722828393683552,1.2080000000000002,0.3150870494034551,1.9821774885851997,1.8630496076791836,227.4705348755977,1614642041.7691069,0.017683987595382086,0.7637487556217079,0.013506123520402785
Sierra Leone,1496.9441682136298,6453184.0,0.39942,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.3333333333333333,0.4068659912801502,1.0,0.04482220524504226,1.3276718199786748,7.987513727574865,51544895.78656649,3.031920963628563e-06,19.565543851752423,0.6432491082654996,0.10783271637600003,6017.715556218791,7.987513727574865,10.60479688779397,10.604796887793972,7.987513727574865,3.031920963628563e-06,0.003813119053097172,0.8039999999999997,0.6432491082654997,2.631473624722499,0.6432491082654996,14790.411794519474,2.727877815285143,2.4160000000000004,0.03423231155384467,2.7285666397331667,2.4005956446289214,11.94807439635499,77103122.52536768,0.0079816433037801,0.668518914647169,0.005335879518543916
Slovak Republic,27394.1973816824,5424050.0,0.53598,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.625,0.305901886041796,1.0,0.4426394312844,1.2322946629565266,87.27795084947492,473399969.3050944,3.6798742595249276e-07,1.9959821977376184,19.211169229182754,0.38260539744,110124.67347436326,87.2779508494749,107.55215302558999,107.55215302558996,87.27795084947492,3.6798742595249276e-07,0.0024122312202078233,0.8039999999999997,19.211169229182754,42.07761419188909,19.211169229182754,359999.98201814503,2.729863065907673,2.416000000000001,0.35797265480159995,1.9824492562632,1.7441608282466876,113.55039632728156,615903027.1989915,0.004145052864487608,0.7686274436058975,0.003186001386842413
Slovenia,28941.865861925806,2063768.0,0.4965,3.0,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.6916666666666667,0.2213378830398852,1.0,0.400364832148,1.152410092358948,154.63249977336923,319125604.7922867,5.655466052630307e-07,1.1671569864504743,36.92418818848948,0.28710158208,116346.30076494174,154.6324997733692,178.20005334552343,178.20005334552343,154.63249977336923,5.655466052630307e-07,0.0033631291557053144,0.8039999999999999,36.92418818848948,66.27990530208189,36.92418818848948,525650.1922175521,2.728897907257263,3.0199999999999996,0.345269914368,1.6659815473143196,1.415669891946695,189.50859231571684,391101768.5462223,0.006547905142668188,0.8159656397835258,0.005342865608979086
South Africa,12389.9568144333,54956920.3742456,0.6480100000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.7166666666666667,0.41221819094326817,1.0,0.20886821717197757,1.332727850401348,28.90270249166541,1588403519.4349656,5.325278617007231e-07,29.26609129255391,0.5317859959019743,0.29643314375999996,49807.62639402188,28.902702491665412,38.51943656250694,38.51943656250693,28.90270249166541,5.325278617007231e-07,0.00162433820879428,0.804,0.5317859959019743,1.0118549604900144,0.5317859959019743,120828.30764952018,2.731122815232543,1.8120000000000003,0.24668439206774365,2.626188346429785,2.3894394268411894,49.974833913727515,2746462968.1128716,0.004033495407789547,0.5783451435088445,0.0023327524804603104
Spain,32814.452074101006,46418269.0,0.7957899999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.7166666666666667,0.18299929671374224,1.0,0.4894578403392001,1.1161930094718842,18.938394093627675,879087471.4660203,5.409986104497968e-08,2.5112219028484883,2.2304205749893575,0.4217499384000002,131914.0973378861,18.938394093627675,21.13890309793083,21.13890309793083,18.938394093627675,5.409986104497968e-08,0.0012516811407719554,0.804,2.230420574989357,3.8902684447488785,2.230420574989357,720844.8322303309,2.7317814447341195,2.4160000000000004,0.40219130890560006,0.40602,0.35721680000000006,21.88092627238133,1015674721.6805639,0.0006668076072996805,0.8655206757646364,0.0005771357708750198
Sri Lanka,11047.6669723483,20966000.0,0.18356,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5083333333333333,0.33796080258900235,1.0,0.12636633845401538,1.2625795677775449,19.66943366779167,412389346.2789202,3.4122429613991386e-07,7.154108592869435,2.006916697616506,0.28869662159999987,44411.62122884016,19.669433667791672,24.834225058709503,24.834225058709496,19.66943366779167,3.4122429613991386e-07,0.001040123711644697,0.8039999999999997,2.0069166976165054,5.922049271655263,2.0069166976165063,131410.56858848096,2.731927161875441,2.4160000000000004,0.09787273231035473,2.73003209448648,2.401884953179051,26.960308999043434,565249838.4739447,0.002440362211001074,0.7295700382547377,0.0017804151516354696
Sudan,3927.488293771109,40234882.0,0.33805999999999997,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.9487533644538988,1.0,0.06932073774189285,1.8395733215816272,6.486133751523415,260968826.12876195,7.600931394658039e-07,30.58225777541616,0.4653920746138109,0.070366121808,15788.502940959857,6.486133751523415,11.931718609512627,11.931718609512629,6.486133751523415,7.600931394658039e-07,0.0028252378627752375,0.8039999999999999,0.4653920746138109,2.094264335762149,0.4653920746138109,16641.31431043483,2.729031712771156,1.8120000000000003,0.04826819712413466,2.492399999999999,2.2677119999999995,12.72950627397157,512170182.85150576,0.003241131563437178,0.5095353748939832,0.0016514711862566842
Swaziland,7930.358126322788,1286970.0,0.21308000000000005,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.4166666666666667,0.19038060692098574,1.0,0.13244191347600587,1.1231658676079854,41.728456070765276,53703271.1093928,1.4385712623327093e-06,1.8513980574843267,2.7372577634984254,0.165811221048,31880.03966781761,41.728456070765276,46.86797756666279,46.8679775666628,41.728456070765276,1.4385712623327093e-06,0.0035154573480316994,0.8039999999999997,2.737257763498425,10.949031053993702,2.737257763498426,167454.23908144637,2.7280117525712746,1.8120000000000003,0.11291704431446656,1.3973519999999997,1.2713817599999997,69.12508936769798,88961916.26354627,0.008716515479705134,0.6036658534905981,0.00526186275652021
Sweden,45296.45617845461,9798871.0,0.85815,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.9166666666666669,0.357367643802592,1.0,0.43705097827500017,1.2809125123162275,3.8669538480752244,37891781.92024272,7.69526549648304e-09,0.07540491391078825,0.8805757289540135,0.62789338368,182091.75383738754,3.866953848075223,4.953229568548939,4.953229568548938,3.8669538480752244,7.69526549648304e-09,0.0001394574588466941,0.8039999999999999,0.8805757289540134,1.3099473653861353,0.8805757289540133,509536.2073069323,2.733388799917719,2.4160000000000004,0.3599949717600001,1.080154503,0.95032100652,5.048273098685805,49467376.86679248,0.00011144962596625894,0.7659953755437461,8.536989809623455e-05
Switzerland,55111.9769299413,8286976.0,0.7391199999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.9333333333333332,1.0,0.28308540003621385,1.0,0.37967127506130005,1.2107407496790248,71.84165872088506,595350101.6201652,1.0179943567930007e-07,0.8436094802879035,36.2225476136196,0.47135339375999996,221550.14725836404,71.84165872088508,86.98162373790902,86.98162373790902,71.84165872088506,1.0179943567930007e-07,0.0015788172663539451,0.8039999999999999,36.2225476136196,39.077499608032895,36.2225476136196,782626.5403656358,2.731460537131895,3.02,0.3204743231376001,1.2285119999999998,1.0439295999999998,89.63126111277079,742772109.6912647,0.001626348138930139,0.801524577797656,0.001303558005407983
Syrian Arab Republic,4959.392523364486,18502413.0,0.5765600000000001,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.270750756517352,1.0,0.12192713161826234,1.1990886558092937,19.67356316467463,364008390.85439706,1.2109262118302634e-06,22.405056883809024,1.9546507252958878,0.04203699528,19936.757943925226,19.673563164674633,23.590346410108936,23.590346410108936,19.67356316467463,1.2109262118302634e-06,0.0021787497243155496,0.8039999999999999,1.9546507252958878,8.824028603213945,1.9546507252958882,73635.09598410864,2.730179573923308,1.8120000000000003,0.09025090666048809,2.1708,1.975104,28.776227931150256,532429653.7642776,0.0058023695030350745,0.6836741497789571,0.003966930036690855
Tajikistan,2616.19127204999,8481855.0,0.26781999999999995,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.3333333333333333,0.3854263244630784,1.0,0.2370995106527777,1.3074185382436765,31.71506460786101,269002579.31950897,5.991514594528883e-06,50.81915802117777,4.709893959431474,0.014690171349600004,10517.08891364096,31.71506460786102,41.464863409913406,41.464863409913406,31.71506460786101,5.991514594528883e-06,0.03377472884981065,0.804,4.709893959431473,23.76918440710553,4.709893959431473,27286.898289295328,2.682524874222238,1.8120000000000003,0.20997779419401894,0.7542524716374104,0.6862571741942766,54.55210993016095,462703086.3716853,0.020851728431696477,0.5813719148253563,0.012122609285753705
Tanzania,2510.2350574399807,53470420.0,0.31608,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.3333333333333333,0.4132043671227497,1.0,0.0880662680965201,1.3336594555505232,6.898550172303091,368868375.1041186,1.291896914230431e-06,69.07827060060512,0.6323121992974452,0.085126598616,10091.144930908722,6.898550172303092,9.20031666688171,9.20031666688171,6.898550172303091,1.291896914230431e-06,0.002712109229741611,0.8039999999999999,0.6323121992974452,2.8454048968385033,0.6323121992974452,24421.68024790253,2.7292822545865674,2.416000000000001,0.07753226814188777,1.9857102360904453,1.7470298415434542,11.055306037716164,591131857.0652192,0.004404091961408078,0.6240035462399749,0.002748169001885607
Thailand,15345.355594540904,67959359.0,0.50374,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.7416666666666667,0.24033636299972685,1.0,0.31766402425376344,1.1703572727161073,89.30403407446694,6069044911.814932,1.2230654912721723e-06,83.11874680187688,45.69671890260268,0.35212747800000005,61688.329490054435,89.30403407446695,104.5176257619395,104.51762576193947,89.30403407446694,1.2230654912721723e-06,0.010491427557752519,0.804,45.69671890260269,93.61366563526884,45.69671890260268,256674.97302571955,2.7177205149337116,2.4160000000000004,0.2573783672992943,0.9220683487200001,0.8112366506848,158.19061719537817,10750532944.412277,0.010308696740247213,0.5645343298975138,0.005819613206372146
Togo,1373.8408696065303,7304578.0,0.39964,3.0,0.2,1.5,0.06,0.8,0.05,0.2,0.25,0.3708920312086315,1.0,0.10279672112581557,1.2936885144232038,4.366563503917075,31895903.706315577,2.0881734213602327e-06,15.253225633852688,0.04314289110570705,0.06304223496000003,5522.840295818252,4.3665635039170745,5.648973052517061,5.64897305251706,4.366563503917075,2.0881734213602327e-06,0.0017911971542134628,0.8039999999999999,0.04314289110570706,0.862857822114141,0.04314289110570705,14890.695488444138,2.7302854247998987,0.6040000000000001,0.08175306390932166,2.8056347336068304,2.7213261077810333,7.2351042589314005,52849383.39749661,0.005266333546332439,0.603524613833554,0.0031783619198689763
Tunisia,10726.142315035006,11107800.0,0.66842,3.0,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.5333333333333333,0.2492656432691207,1.0,0.15787066799417435,1.1787924424661704,25.69689318020579,285435950.0670899,7.037012043042009e-07,7.816572237170202,7.096699388484067,0.09796054348800001,43119.09210644072,25.696893180205794,30.29130347568706,30.291303475687062,25.69689318020579,7.037012043042009e-07,0.004850513084722707,0.8039999999999999,7.096699388484066,25.34625687628282,7.096699388484066,172984.49774679544,2.7258089894073487,1.8120000000000003,0.1438107043557787,0.7754159508000001,0.7055127815040001,53.192153096417734,590847798.1643889,0.004959113121392902,0.4830955636186941,0.0023957255484281653
Turkey,18958.624980027493,78665830.0,0.7339699999999999,3.0,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.6916666666666667,0.4121669094199699,1.0,0.22081351059107537,1.3326794065916554,55.09474970100255,4334074213.871617,5.537271772560787e-07,43.55940799240654,19.54602566674002,0.08635532769599999,76213.6724197105,55.09474970100255,73.42363833784782,73.42363833784783,55.09474970100255,5.537271772560787e-07,0.0049466998276154325,0.8039999999999997,19.54602566674002,32.606901019584825,19.546025666740018,184909.73117411035,2.7264964888947985,2.416000000000001,0.18668182991090132,1.2736599365999999,1.1205672795439994,98.3539936562963,7737098544.787283,0.005187823154891778,0.5601678961154778,0.0029060519820948874
Uganda,1717.8292061824409,39032383.0,0.16101,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.5916666666666667,0.5735745521051661,1.0,0.12582248345628247,1.4851553983772257,3.015581910210688,117705348.08721521,1.3512221959984418e-06,52.741422272312235,0.5449453317875901,0.16162518861599998,6905.6734088534095,3.015581910210688,4.47860775319811,4.47860775319811,3.015581910210688,1.3512221959984418e-06,0.002798706506837893,0.8039999999999999,0.5449453317875902,1.381551545376989,0.5449453317875902,12039.713727723474,2.7294496742685563,1.8120000000000003,0.0951108936710937,1.79137823989924,1.6298868284217558,6.545900616249564,255502099.933389,0.0038105654466060817,0.4606825075719601,0.0017554608452095557
Ukraine,7449.76798537474,45198200.0,0.69695,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.05,0.2458541924399426,1.0,0.4156108539610446,1.175569767629012,43.98317122234345,1987960169.5417242,1.340979432690778e-06,60.60985659464433,0.0,0.07531702355999999,29948.06730120645,43.98317122234345,51.70528637343736,51.70528637343736,43.98317122234345,1.340979432690778e-06,0.003360588287068351,0.8039999999999997,0.0,20.569478669315156,0.0,121812.31080093207,2.726902698629913,0.0,0.3489689867580973,1.8984315446945312,1.8984315446945312,58.6703693921182,2651795089.8588367,0.007875462632836202,0.7496658309475749,0.005903965238741727
