country,gdp_pc_pp,pop,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,macro_multiplier,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_received,k,n,shew,social,v,v_shew,dWpc_currency,dWtot_currency,risk,resilience,risk_to_assets
Germany,44072.3921575,82667685.0,0.7551,41936.0585755,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.916666666667,0.273017446397,1.0,0.465117085747,1.20122991617,22.0788506106,1825207467.44,4.58401595948e-08,3.78949987373,0.0,2.98283,220361.960788,22.0788506106,26.5217758682,26.5217758682,22.0788506106,4.58401595948e-08,0.00113125690027,5.0,0.0,0.0,807135.088603,3.39834009011,0.0,2.475352752,0.631377625,0.631377625,28.8533508972,2385239723.17,0.000654680844055,0.765209236503,0.000500967828832
Ghana,3980.20210606,28206728.0,0.54682,1513.46103433,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.541666666667,0.407935016576,1.0,0.195803901997,1.32868168971,4.16381720315,117447659.291,3.79706308995e-07,10.7102725777,0.0,1.0458919,19901.0105303,4.16381720315,5.53238767712,5.53238767712,4.16381720315,3.79706308995e-07,0.00126192510227,5.0,0.0,0.0,48784.7566932,3.39817822701,0.0,1.31982056717,1.7447977199,1.7447977199,6.4875192219,182991690.087,0.00162994718585,0.641819632549,0.0010461321039
Greece,24263.8781263,10746740.0,0.78329,18103.9693224,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.466666666667,0.236791750316,1.0,0.505664739767,1.16700880467,222.128543613,2387157704.79,1.24967066456e-06,13.4298857177,0.0,0.7183493,121319.390632,222.128543613,259.225966165,259.225966165,222.128543613,1.24967066456e-06,0.0232721969694,5.0,0.0,0.0,512346.356956,3.36711424045,0.0,2.442517692,0.505194435,0.505194435,321.325511805,3453201730.73,0.0132429577058,0.691288227834,0.00915470076371
Guatemala,7366.76847955,16582469.0,0.5203,4146.74412863,3.0,0.2,1.5,0.06,0.8,0.05,0.466666666667,0.583333333333,0.647562772801,1.0,0.0595393265553,1.555049408,24.4222177634,404980668.972,2.3209322643e-06,38.4867873238,0.0,0.88905044,36833.8423977,24.4222177634,37.977755275,37.977755275,24.4222177634,2.3209322643e-06,0.0358828945617,5.0,0.0,0.0,56880.7287028,3.34148707555,0.0,0.345415847743,0.491404527991,0.491404527991,99.8476351019,1655720313.8,0.0135537902921,0.244594854334,0.00331518736216
Guinea,1215.0253768,12395924.0,0.37651,508.145078427,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.333333333333,0.351069489284,1.0,0.0772786986508,1.27496287238,3.01637453077,37390749.4389,1.59868770842e-06,19.8172113334,0.0,0.182970329,6075.126884,3.01637453077,3.84576553593,3.84576553593,3.01637453077,1.59868770842e-06,0.00261784113861,5.0,0.0,0.0,17304.627914,3.39592064085,0.0,0.347822124946,1.72,1.72,4.60697482936,57107709.8546,0.00379166963696,0.654740831564,0.00248256093112
Guinea-Bissau,1466.26769456,1815698.0,0.50094,620.214764744,3.0,0.2,1.5,0.06,0.8,0.05,0.2,0.166666666667,0.423188762937,1.0,0.0902700065654,1.34309135499,0.879290617169,1596526.21501,3.7973114345e-07,0.6894770777,0.0,0.001,7331.3384728,0.879290617169,1.18096762644,1.18096762644,0.879290617169,3.7973114345e-07,0.000754464446837,5.0,0.0,0.0,17324.0386203,3.39859108267,0.0,0.435393639491,1.701,1.701,1.45067482941,2633987.3864,0.000989365608196,0.60612523175,0.000599679458554
Guyana,7248.23018348,773303.0,0.28661,4456.55369735,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.380848192174,1.0,0.195105207402,1.30309374141,35.9960067457,27835820.0045,1.478875345e-06,1.14361874092,0.0,3.4,36241.1509174,35.9960067457,46.9061711062,46.9061711062,35.9960067457,1.478875345e-06,0.013968783972,5.0,0.0,0.0,95159.0467334,3.37639653977,0.0,1.07180554995,0.741,0.741,62.0945595066,48017909.1501,0.0085668581067,0.579696627719,0.0049661787546
Haiti,1653.96184811,10847334.0,0.59794,739.595436254,3.0,0.2,1.5,0.06,0.8,0.05,0.533333333333,0.25,0.133366953773,1.0,0.0263975960001,1.06930712112,42.27517482,458572941.181,2.10371584771e-05,228.197084412,0.0,0.55390815,8269.80924055,42.27517482,45.2051454815,45.2051454815,42.27517482,2.10371584771e-05,0.025803551575,5.0,0.0,0.0,62007.9337991,3.36109560104,0.0,0.123041617825,0.875040840697,0.875040840697,96.2824961926,1044408394.56,0.0582132509904,0.439074354029,0.0255599455745
Honduras,4392.26594677,9112867.0,0.55315,2361.15761951,3.0,0.2,1.5,0.06,0.8,0.05,0.333333333333,0.566666666667,0.363592694105,1.0,0.158582955394,1.28679309333,61.5650211349,561033849.455,4.42948098755e-06,40.3652711186,0.0,0.85213038,21961.3297338,61.5650211349,79.221443987,79.221443987,61.5650211349,4.42948098755e-06,0.0210797309526,5.0,0.0,0.0,60400.9103865,3.36298139118,0.0,0.883081609986,1.13275165794,1.13275165794,87.7324695443,799494326.539,0.01997430725,0.701735873328,0.0140166879422
Hungary,25381.2879152,9817958.0,0.71672,12664.8474351,3.0,0.2,1.5,0.06,0.8,0.05,0.866666666667,0.666666666667,0.221269411701,1.0,0.57746376048,1.15234540995,148.672036589,1459655811.01,6.68896929578e-07,6.56720196092,0.0,1.0640988,126906.439576,148.672036589,171.321538951,171.321538951,148.672036589,6.68896929578e-07,0.00509067149349,5.0,0.0,0.0,573538.107235,3.3932318037,0.0,3.12156688,1.22021,1.22021,184.022233524,1806722559.81,0.00725031110081,0.807902576454,0.00585754501844
India,6092.64809657,1324171354.0,0.33136,1709.3879212,3.0,0.2,1.5,0.06,0.8,0.05,0.866666666667,0.775,0.452530164236,1.0,0.136881502906,1.37080912094,9.82489937832,13009850312.7,4.1545651039e-07,550.135609891,0.0,0.82814552,30463.2404829,9.82489937832,13.4680616802,13.4680616802,9.82489937832,4.1545651039e-07,0.00247282185842,5.0,0.0,0.0,67317.5909374,3.3964632097,0.0,0.730358303207,1.39443348,1.39443348,13.4433811279,17801340190.5,0.00220649230266,0.730835441236,0.0016125827756
Indonesia,10764.5479973,261115456.0,0.54466,3570.29488812,3.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.608333333333,0.309976818667,1.0,0.15882024994,1.23614410517,19.7022201969,5144554210.94,3.81020493059e-07,99.4903397904,0.0,1.5426926,53822.7399865,19.7022201969,24.3547833552,24.3547833552,19.7022201969,3.81020493059e-07,0.00556544155796,5.0,0.0,0.0,173634.726035,3.39128889293,0.0,0.853816103678,0.5437913,0.5437913,28.9540833639,7560358680.62,0.00268976304171,0.680464304442,0.00183028773729
"Iran, Islamic Rep.",16010.1114418,80277428.0,0.73879,4957.58127646,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.416666666667,0.317995177479,1.0,0.163546229435,1.2437187602,56.3935147039,4527126316.31,5.49653693148e-07,44.1247847766,0.0,1.1928694,80050.557209,56.3935147039,70.1376721909,70.1376721909,56.3935147039,5.49653693148e-07,0.00609815583231,5.0,0.0,0.0,251735.129582,3.3901382998,0.0,0.909724720415,0.893663336348,0.893663336348,75.7704367201,6082655778.32,0.0047326614181,0.744268043647,0.00352236865489
Iraq,16086.9180587,37202572.0,0.69592,4609.60069352,3.0,0.2,1.5,0.06,0.8,0.05,0.2,0.25,0.584092471451,1.0,0.117598630105,1.4950912983,43.9499619078,1635051622.27,4.67259318449e-07,17.3832484373,0.0,0.17920084,80434.5902936,43.9499619078,65.7092056088,65.7092056088,43.9499619078,4.67259318449e-07,0.00495476037972,5.0,0.0,0.0,137708.657833,3.39087027416,0.0,0.597367985478,1.55,1.55,64.8689547611,2413291960.07,0.0040324041264,0.67751919342,0.00273203119127
Ireland,62828.3391657,4773095.0,0.63535,61606.4829394,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.35,0.311250549275,1.0,0.561752771729,1.23734735264,21.0226767657,100343233.357,2.61521916265e-08,0.124826895092,0.0,2.6272101,314141.695828,21.0226767657,26.0123534415,26.0123534415,21.0226767657,2.61521916265e-08,0.000792096956005,5.0,0.0,0.0,1009288.80788,3.39843108233,0.0,2.983011622,0.682527875,0.682527875,28.0092747834,133690929.422,0.000445806385388,0.750561266877,0.000334605005399
Israel,32612.6885765,8547100.0,0.92205,37292.6122173,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.4,0.358478281362,1.0,0.238526081715,1.28196169165,19.3407667707,165307467.666,6.64730427653e-08,0.568151743819,0.0,2.8596203,163063.442882,19.3407667707,24.7941220872,24.7941220872,19.3407667707,6.64730427653e-08,0.000664972381226,5.0,0.0,0.0,454876.770394,3.39865655517,0.0,1.41707200976,1.45,1.45,26.6460142971,227746148.799,0.000817044391621,0.72584089144,0.00059304422956
Italy,34620.1293634,60600590.0,0.69116,30527.268203,3.0,0.2,1.5,0.06,0.8,0.05,0.866666666667,0.716666666667,0.204611968718,1.0,0.45754809499,1.13660972298,99.3326488027,6019617123.7,2.86303713371e-07,17.3501739495,0.0,1.964389,173100.646817,99.3326488027,112.902454439,112.902454439,99.3326488027,2.86303713371e-07,0.00383279603679,5.0,0.0,0.0,845994.727979,3.39450592985,0.0,2.28405287,0.764,0.764,125.488788015,7604694592.09,0.00362473480956,0.791565926917,0.00286921656936
Jamaica,8190.00090509,2881355.0,0.5503,4868.24826261,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.408333333333,0.381009113473,1.0,0.188224212856,1.30324575797,67.1923168679,193604918.169,1.84048068663e-06,5.30307822882,0.0,1.623088,40950.0045255,67.1923168679,87.5681019266,87.5681019266,67.1923168679,1.84048068663e-06,0.013012308809,5.0,0.0,0.0,107477.755984,3.38148324143,0.0,1.0185532883,1.13275165794,1.13275165794,92.8143792002,267431175.581,0.0113326457806,0.723942964947,0.0082041891871
Japan,38239.7712871,126994511.0,0.93928,38894.4677292,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.816666666667,0.210442533555,1.0,0.273212431609,1.14211764777,131.647283695,16718482417.4,3.34498583832e-07,42.4794840839,0.0,3.0736423,191198.856436,131.647283695,150.356685989,150.356685989,131.647283695,3.34498583832e-07,0.00698544973791,5.0,0.0,0.0,908556.142172,3.38972281061,0.0,1.61159129831,0.559554,0.559554,170.220078814,21617015671.3,0.00445138851735,0.773394564336,0.00344267968307
Jordan,8389.54333612,9455802.0,0.83905,4087.93751672,3.0,0.2,1.5,0.06,0.8,0.05,0.466666666667,0.425,0.175722722221,1.0,0.211033532479,1.1093190914,8.48423658795,80225261.2968,1.83167520155e-07,1.73199580342,0.0,0.22048036,41947.7166806,8.48423658795,9.41172562294,9.41172562294,8.48423658795,1.83167520155e-07,0.000571083625222,5.0,0.0,0.0,238715.381542,3.39902803853,0.0,1.07978619411,1.45,1.45,9.57698003734,90558026.9911,0.00114153770398,0.885898952996,0.00101128705676
Kazakhstan,23419.9055774,17797032.0,0.53229,7510.07720866,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.775,0.330570755356,1.0,0.0596152879132,1.25559845609,35.1245842729,625113350.292,2.21691271856e-07,3.94544665934,0.0,0.48731996,117099.527887,35.1245842729,44.1023737838,44.1023737838,35.1245842729,2.21691271856e-07,0.00574010090578,5.0,0.0,0.0,354234.383985,3.39090728646,0.0,0.302873702387,0.469062482362,0.469062482362,54.0703346506,962291476.027,0.00230873410108,0.649609152596,0.00149977480297
Kenya,2925.60091711,48461567.0,0.26055,1455.35976536,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.508333333333,0.462960273152,1.0,0.111351257914,1.38066206951,3.30204667647,160022356.249,4.72013959376e-07,22.8745361173,0.0,1.7991379,14628.0045856,3.30204667647,4.55901059795,4.55901059795,3.30204667647,4.72013959376e-07,0.00176461220479,5.0,0.0,0.0,31596.6734812,3.39762127921,0.0,0.522120244839,1.55,1.55,5.0822112045,246291918.795,0.00173715122072,0.649726377673,0.00112867297011
Kiribati,1897.81234732,114395.0,0.44447,1449.05823117,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.283949579832,1.0,0.0879932419562,1.21155710923,0.0482130009282,5515.32624118,1.05132999397e-08,0.0012026689466,0.0,0.0,7591.24938928,0.0482130009282,0.0584128040321,0.0584128040321,0.0482130009282,1.05132999397e-08,2.73027885223e-05,4.0,0.0,0.0,26734.4977012,2.71994608169,0.0,0.353658710513,0.9912,0.9912,0.0591413699866,6765.47701961,3.11629176984e-05,0.815216166605,2.54045143063e-05
"Korea, Rep.",34985.8493334,51245707.0,0.82592,27538.8061282,3.0,0.2,1.5,0.06,0.8,0.05,0.866666666667,0.95,0.236793622197,1.0,0.237857560103,1.16701057297,124.832825031,6397146375.54,3.82606233254e-07,19.6069269257,0.0,2.9251341,174929.246667,124.832825031,145.681226665,145.681226665,124.832825031,3.82606233254e-07,0.00802731417996,5.0,0.0,0.0,738741.377592,3.38880240281,0.0,1.3513228603,0.568056,0.568056,170.351486852,8729782382.25,0.00486915396077,0.732795629424,0.00356809474144
Kyrgyz Republic,3291.96824336,6082700.0,0.3585,1077.03617433,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.483333333333,0.520225666641,1.0,0.280394665936,1.43475862604,15.6147877414,94980069.3948,1.87723316181e-06,11.4186461533,0.0,0.26176369,16459.8412168,15.6147877414,22.4034514058,22.4034514058,15.6147877414,1.87723316181e-06,0.0194445831937,5.0,0.0,0.0,31639.8099369,3.36958561983,0.0,1.44404225503,0.649108830172,0.649108830172,24.1255216963,146748310.822,0.00732860098056,0.647231091539,0.00474329841211
Lao PDR,5734.58657173,6758353.0,0.39654,2353.15287465,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.166666666667,0.247298886073,1.0,0.149212275347,1.17693451772,113.826163417,769277393.006,4.7448643166e-06,32.0674679887,0.0,1.0866188,28672.9328587,113.826163417,133.965940745,133.965940745,113.826163417,4.7448643166e-06,0.0298188630568,5.0,0.0,0.0,115944.448089,3.35110380017,0.0,0.679849485005,0.8,0.8,140.202533662,947538213.984,0.0244485861201,0.811869517929,0.0198490618274
Latvia,23712.0907802,1960424.0,0.67361,14118.0639068,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.35,0.239369908081,1.0,0.284858859261,1.16944429753,78.2196852978,153343748.33,4.24232951592e-07,0.831676459891,0.0,1.3786706,118560.453901,78.2196852978,91.4735649262,91.4735649262,78.2196852978,4.24232951592e-07,0.00935399551539,5.0,0.0,0.0,495302.249358,3.38247503105,0.0,1.67534806,0.469062482362,0.469062482362,105.411054494,206650361.096,0.00444545592674,0.742044424782,0.00329872578605
Lebanon,12974.1654544,6006668.0,0.87914,7914.00467748,3.0,0.2,1.5,0.06,0.8,0.05,0.533333333333,0.4,0.167657612417,1.0,0.117877983874,1.10170027239,21.4885630738,129074664.182,2.40815668409e-07,1.44649976933,0.0,1.05538103,64870.8272721,21.4885630738,23.6739557917,23.6739557917,21.4885630738,2.40815668409e-07,0.000962831141345,5.0,0.0,0.0,386924.436874,3.39841782521,0.0,0.59006354558,1.35,1.35,24.2138279641,145444425.589,0.00186631102009,0.887450059763,0.00165625782632
Lesotho,2808.23632967,2203821.0,0.2784,998.134371558,3.0,0.2,1.5,0.06,0.8,0.05,0.4,0.166666666667,0.199212095658,1.0,0.0929757718344,1.13150865722,13.8136691498,30442854.1594,1.78778249428e-06,3.93995260434,0.0,0.48346454,14041.1816484,13.8136691498,15.6302862309,15.6302862309,13.8136691498,1.78778249428e-06,0.00278762716487,5.0,0.0,0.0,70483.5798348,3.39507128887,0.0,0.439644113853,1.63320170798,1.63320170798,18.1025172001,39894707.5584,0.00644622285126,0.763080017941,0.00491898384899
Liberia,753.557379047,4613823.0,0.501,455.370741357,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.0,0.472512071273,1.0,0.143438884307,1.38968530947,1.15949802324,5349718.64807,1.22536672093e-06,5.65362516048,0.0,0.8479589,3767.78689523,1.15949802324,1.61133736926,1.61133736926,1.15949802324,1.22536672093e-06,0.00210553320831,5.0,0.0,0.0,7973.94844344,3.39580793553,0.0,0.655066582882,1.69686980083,1.69686980083,1.72469856247,7957453.89557,0.0022887421853,0.672290247393,0.00153869904997
Lithuania,27904.0962509,2872298.0,0.66512,14879.680299,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.35,0.312964424495,1.0,0.3793593294,1.23896638889,39.0909503554,112280858.524,1.70575777995e-07,0.489944465982,0.0,1.6090054,139520.481254,39.0909503554,48.4323736,48.4323736,39.0909503554,1.70575777995e-07,0.00292698819199,5.0,0.0,0.0,445803.006139,3.3943192721,0.0,2.23061754,0.7617904,0.7617904,54.0989443813,155388289.749,0.00193874561982,0.722582497726,0.00140090365242
Luxembourg,97018.6636397,582972.0,0.90432,102831.321483,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.5,0.247230660386,1.0,0.452519623488,1.17687006737,17.7774572582,10363759.8127,1.11586825971e-08,0.00650519951099,0.0,3.1555912,485093.318198,17.7774572582,20.921757321,20.921757321,17.7774572582,1.11586825971e-08,0.000346516696152,5.0,0.0,0.0,1962108.2492,3.39930176479,0.0,2.299059212,0.6695448,0.6695448,22.9471409982,13377540.682,0.000236522954836,0.7747133841,0.000183237498758
"Macedonia, FYR",13054.7769673,2081206.0,0.57204,5237.14767046,3.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.333333333333,0.263932166583,1.0,0.284269748755,1.19264737927,22.2764472536,46361875.6828,3.11373953377e-07,0.648033340011,0.0,0.79284921,65273.8848364,22.2764472536,26.5679464363,26.5679464363,22.2764472536,3.11373953377e-07,0.00435017915487,5.0,0.0,0.0,247313.109582,3.39321515664,0.0,1.65836295776,0.559194,0.559194,31.601208347,65768624.4191,0.00242066244611,0.704923906989,0.00170638282901
Madagascar,1396.0917342,24894551.0,0.35741,401.318870069,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.25,0.294072983843,1.0,0.0973354859307,1.22112032471,26.7505139993,665942035.033,9.28777873535e-06,231.215081404,0.0,0.19672331,6980.45867101,26.7505139993,32.6655963411,32.6655963411,26.7505139993,9.28777873535e-06,0.0211469260441,5.0,0.0,0.0,23737.1640869,3.3661797007,0.0,0.469351047809,1.23489442543,1.23489442543,32.9652381078,820654801.301,0.0236125157826,0.811476438055,0.0191610002008
Malawi,1083.97019632,18091575.0,0.16454,300.794825113,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.333333333333,0.253076569219,1.0,0.0317494880412,1.18239248707,6.1787461016,111783248.503,3.09029309076e-06,55.9082692235,0.0,0.39288024,5419.85098159,6.1787461016,7.30570297007,7.30570297007,6.1787461016,3.09029309076e-06,0.00545977037097,5.0,0.0,0.0,21415.8544915,3.39207557241,0.0,0.15100787239,1.23489442543,1.23489442543,7.50410068343,135761000.322,0.00692279244292,0.823382622683,0.00570010699794
Malaysia,25660.4598532,31187265.0,0.7537,9502.56839625,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.766666666667,0.250594074561,1.0,0.100456095357,1.1800473637,48.1465575303,1501559448.53,2.6116130198e-07,8.1449067326,0.0,1.8252636,128302.299266,48.1465575303,56.815218285,56.815218285,48.1465575303,2.6116130198e-07,0.00384100466739,5.0,0.0,0.0,511992.550066,3.39449061138,0.0,0.560591878347,0.643384093764,0.643384093764,73.0537852349,2278347759.37,0.00284693983089,0.659056301812,0.00187629363642
Maldives,12235.5464664,417492.0,0.4654,8601.63248838,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.333333333333,0.326357971697,1.0,0.0724408634475,1.25161879096,0.108113975058,45136.7196748,1.48439892676e-09,0.00061972467673,0.0,2.2,48942.1858655,0.108113975058,0.135317482748,0.135317482748,0.108113975058,1.48439892676e-09,1.09010753752e-05,4.0,0.0,0.0,149964.732318,2.71998248944,0.0,0.297728371799,0.9912,0.9912,0.136696420681,57069.662063,1.11720731932e-05,0.790905676382,8.83605610546e-06
Mali,1962.69087403,17994837.0,0.40683,780.507110878,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.333333333333,0.643844865959,1.0,0.0547012832503,1.5515372352,2.8161729468,50676573.1414,1.16719563467e-06,21.003495193,0.0,0.178438579,9813.45437015,2.8161729468,4.36939718771,4.36939718771,2.8161729468,1.16719563467e-06,0.0138751064431,5.0,0.0,0.0,15241.9548388,3.37795799439,0.0,0.2544640965,0.523424275,0.523424275,6.9055152951,124263622.136,0.00351839170726,0.407815032832,0.00143485302961
Mauritania,3572.28055033,4301018.0,0.60446,1077.55613626,3.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.333333333333,0.238105970858,1.0,0.100606238693,1.16825030152,11.0554872969,47549849.8629,1.81352835614e-06,7.80001810327,0.0,0.64727181,17861.4027516,11.0554872969,12.9155763681,12.9155763681,11.0554872969,1.81352835614e-06,0.0105676689294,5.0,0.0,0.0,75014.5100825,3.38489616791,0.0,0.484522221206,0.49229755,0.49229755,26.3460448346,113314813.062,0.00737513318548,0.419626071631,0.00309479816638
Mauritius,19548.6385168,1263473.0,0.39548,9627.59578522,3.0,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.741666666667,0.294812791693,1.0,0.375458997085,1.22181919457,68.6461073932,86732503.2464,4.92883053882e-07,0.622744430737,0.0,1.58326008,78194.5540673,68.6461073932,83.8731316453,83.8731316453,68.6461073932,4.92883053882e-07,0.00694189645671,4.0,0.0,0.0,265234.604029,2.70963749657,0.0,1.52748606942,0.6,0.6,91.649378109,115796514.708,0.00468827422586,0.749007890829,0.00351155438953
Mexico,16831.1247258,127540423.0,0.79517,8201.30625288,3.0,0.2,1.5,0.06,0.8,0.05,0.533333333333,0.766666666667,0.368263044977,1.0,0.295960778467,1.29120500573,13.2036821073,1684003201.12,1.25530479018e-07,16.0102103934,0.0,0.85274428,84155.623629,13.2036821073,17.048660431,17.048660431,13.2036821073,1.25530479018e-07,0.00137510250102,5.0,0.0,0.0,228520.414353,3.39768779829,0.0,1.65848085307,0.9930769,0.9930769,18.6488213271,2378478560.51,0.00110799614589,0.708016977357,0.000784480082133
Moldova,4944.33566121,3552000.0,0.45089,1900.20147935,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.375,0.256704773757,1.0,0.378181136261,1.18581992134,24.6983413772,87728508.5719,1.3350104242e-06,4.74195702674,0.0,0.39741601,24721.678306,24.6983413772,29.2877852292,29.2877852292,24.6983413772,1.3350104242e-06,0.00563899815872,5.0,0.0,0.0,96303.9290007,3.3910154727,0.0,1.95125633153,1.18061663227,1.18061663227,31.5799692673,112172050.837,0.00638710059979,0.782088835116,0.00499528006786
Mongolia,11328.4757358,3027398.0,0.72823,3686.45169811,3.0,0.2,1.5,0.06,0.8,0.05,0.533333333333,0.566666666667,0.207674879251,1.0,0.271284740898,1.13950314434,24.6900960283,74746747.3358,4.13308072375e-07,1.25124803169,0.0,1.8617079,56642.3786791,24.6900960283,28.1344420584,28.1344420584,24.6900960283,4.13308072375e-07,0.00544076048239,5.0,0.0,0.0,272745.451368,3.3913744268,0.0,1.47512204978,0.469062482362,0.469062482362,33.9078983648,102652703.694,0.00299315628647,0.728151764601,0.00217947203172
Montenegro,15658.1132131,622781.0,0.64223,6701.00008024,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.175,0.364896662392,1.0,0.340224299345,1.28802490525,17.9527572188,11180636.0935,1.76380324305e-07,0.109846314751,0.0,0.30949447,78290.5660656,17.9527572188,23.1235984156,23.1235984156,17.9527572188,1.76380324305e-07,0.00164132529605,5.0,0.0,0.0,214555.445787,3.39671397936,0.0,1.69415788685,1.23194792165,1.23194792165,23.5152860514,14644873.3624,0.00150179563344,0.763450513829,0.00114654664802
Morocco,7265.84707894,35276786.0,0.60685,2832.42977714,3.0,0.2,1.5,0.06,0.8,0.05,0.866666666667,0.75,0.269256967219,1.0,0.151147316847,1.19767752681,11.4907108293,405355346.912,3.72941193899e-07,13.1561666878,0.0,0.74160953,36329.2353947,11.4907108293,13.7621661273,13.7621661273,11.4907108293,3.72941193899e-07,0.00282398097357,5.0,0.0,0.0,134924.03101,3.39601856536,0.0,0.84259458043,0.768304375,0.768304375,15.7160832963,554412907.202,0.00216300771618,0.731143416118,0.00158146885069
Myanmar,5351.5548029,52885223.0,0.3465,1275.01760815,3.0,0.2,1.5,0.06,0.8,0.05,0.466666666667,0.25,0.721910597968,1.0,0.0932172056469,1.62528312303,37.6212739429,1989609462.02,2.53332321529e-06,133.975363172,0.0,0.73970565,26757.7740145,37.6212739429,61.1452216062,61.1452216062,37.6212739429,2.53332321529e-06,0.0326883689256,5.0,0.0,0.0,37065.2184493,3.35137442233,0.0,0.428503634774,0.782,0.782,67.4813597232,3568766757.31,0.0126096736759,0.557506163143,0.00702997078952
Namibia,9812.40862857,2479713.0,0.47625,4140.46193249,3.0,0.2,1.5,0.06,0.8,0.05,0.733333333333,0.608333333333,0.27517268198,1.0,0.170594189469,1.20326588967,34.9193020296,86589847.1938,8.02767714575e-07,1.99063353781,0.0,1.5387305,49062.0431429,34.9193020296,42.0172050234,42.0172050234,34.9193020296,8.02767714575e-07,0.00305809670001,5.0,0.0,0.0,178295.471737,3.39561425049,0.0,0.975083703478,1.63320170798,1.63320170798,53.0926555581,131654548.192,0.00541076687363,0.657704943605,0.00355868812148
Nepal,2287.72326468,28982771.0,0.18995,729.532501133,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.333333333333,0.270199300271,1.0,0.305409409324,1.19856771494,11.8719149739,344080993.019,1.9915294724e-06,57.7200426383,0.0,0.97641782,11438.6163234,11.8719149739,14.2292940022,14.2292940022,11.8719149739,1.9915294724e-06,0.00607339663206,5.0,0.0,0.0,42333.9968383,3.39060250289,0.0,1.46231350923,1.14656275,1.14656275,14.8274516896,429740636.834,0.00648131350437,0.800671296888,0.00518940168908
Netherlands,47128.3107893,17018408.0,0.91032,45294.7799954,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.916666666667,0.252519894857,1.0,0.405960111599,1.18186661684,22.5248777612,383337559.891,4.17388615012e-08,0.710328974484,0.0,3.1539702,235641.553946,22.5248777612,26.6214010743,26.6214010743,22.5248777612,4.17388615012e-08,0.000927695088749,5.0,0.0,0.0,933160.3519,3.39877317719,0.0,2.0791912,0.6692598,0.6692598,29.0533417471,494441623.616,0.000616473225128,0.775293870058,0.000477947912497
Nicaragua,5136.84157371,6149928.0,0.59107,2151.38204656,3.0,0.2,1.5,0.06,0.8,0.05,0.6,0.483333333333,0.299517118673,1.0,0.144461258355,1.22626320298,25.5955166206,157410584.34,1.3670392892e-06,8.40719320175,0.0,0.48919263,25684.2078685,25.5955166206,31.3868401931,31.3868401931,25.5955166206,1.3670392892e-06,0.00722521532302,5.0,0.0,0.0,85752.0531125,3.38839625077,0.0,0.780293644972,0.99208433466,0.99208433466,34.2451754002,210605363.058,0.00666658196652,0.747419638577,0.00498273428396
Niger,906.992520616,20672987.0,0.1901,363.22697389,3.0,0.2,1.5,0.06,0.8,0.05,0.666666666667,0.333333333333,0.233592316855,1.0,0.0638401905509,1.16398641501,2.97715811525,61546751.0134,3.07712043339e-06,63.613270717,0.0,0.10274809,4534.96260308,2.97715811525,3.46537160148,3.46537160148,2.97715811525,3.07712043339e-06,0.0110814103723,5.0,0.0,0.0,19414.0058378,3.3822597782,0.0,0.317322987791,0.55755925,0.55755925,5.71903920187,118229623.073,0.006305497644,0.520569628946,0.00328245056886
