country,hazard,rp,0
"Macedonia, FYR",surge,100,0
"Macedonia, FYR",surge,250,0
"Macedonia, FYR",surge,500,0
"Macedonia, FYR",surge,1000,0
"Macedonia, FYR",surge,1500,0
"Macedonia, FYR",surge,2000,0
"Macedonia, FYR",tsunami,20,0
"Macedonia, FYR",tsunami,50,0
"Macedonia, FYR",tsunami,100,0
"Macedonia, FYR",tsunami,250,0
"Macedonia, FYR",tsunami,500,0
"Macedonia, FYR",tsunami,1000,0
"Macedonia, FYR",tsunami,1500,0
"Macedonia, FYR",tsunami,2000,0
"Macedonia, FYR",wind,20,0
"Macedonia, FYR",wind,50,0
"Macedonia, FYR",wind,100,0
"Macedonia, FYR",wind,250,0
"Macedonia, FYR",wind,500,0
"Macedonia, FYR",wind,1000,0
"Macedonia, FYR",wind,1500,0
"Macedonia, FYR",wind,2000,0
Madagascar,earthquake,20,4.51E-05
Madagascar,earthquake,50,0.0001247
Madagascar,earthquake,100,0.000261742
Madagascar,earthquake,250,0.000753732
Madagascar,earthquake,500,0.001723668
Madagascar,earthquake,1000,0.003686097
Madagascar,earthquake,1500,0.005445515
Madagascar,earthquake,2000,-6.78E-18
Madagascar,flood,20,0.020866083
Madagascar,flood,50,0.043875794
Madagascar,flood,100,0.047300927
Madagascar,flood,250,0.054216319
Madagascar,flood,500,0.059801725
Madagascar,flood,1000,0.060770805
Madagascar,flood,1500,0.061739886
Madagascar,flood,2000,-8.67E-16
Madagascar,surge,20,0.002325037
Madagascar,surge,50,0.003080046
Madagascar,surge,100,0.003526072
Madagascar,surge,250,0.003964012
Madagascar,surge,500,0.004124462
Madagascar,surge,1000,0.004445787
Madagascar,surge,1500,0.004766688
Madagascar,surge,2000,2.17E-16
Madagascar,tsunami,20,0
Madagascar,tsunami,50,0
Madagascar,tsunami,100,0
Madagascar,tsunami,250,0
Madagascar,tsunami,500,0
Madagascar,tsunami,1000,0
Madagascar,tsunami,1500,0
Madagascar,tsunami,2000,0
Madagascar,wind,20,0.030936229
Madagascar,wind,50,0.03810073
Madagascar,wind,100,0.045186922
Madagascar,wind,250,0.050328135
Madagascar,wind,500,0.057876951
Madagascar,wind,1000,0.06225975
Madagascar,wind,1500,0.064003847
Madagascar,wind,2000,0
Malawi,earthquake,20,0.000964755
Malawi,earthquake,50,0.003038078
Malawi,earthquake,100,0.007035463
Malawi,earthquake,250,0.017804107
Malawi,earthquake,500,0.032074413
Malawi,earthquake,1000,0.053313178
Malawi,earthquake,1500,0.069100071
Malawi,earthquake,2000,0
Malawi,flood,20,0.017236619
Malawi,flood,50,0.035544728
Malawi,flood,100,0.042722009
Malawi,flood,250,0.050315068
Malawi,flood,500,0.052479571
Malawi,flood,1000,0.056808577
Malawi,flood,1500,0.061137582
Malawi,flood,2000,0
Malawi,surge,20,0
Malawi,surge,50,0
Malawi,surge,100,0
Malawi,surge,250,0
Malawi,surge,500,0
Malawi,surge,1000,0
Malawi,surge,1500,0
Malawi,surge,2000,0
Malawi,tsunami,20,0
Malawi,tsunami,50,0
Malawi,tsunami,100,0
Malawi,tsunami,250,0
Malawi,tsunami,500,0
Malawi,tsunami,1000,0
Malawi,tsunami,1500,0
Malawi,tsunami,2000,0
Malawi,wind,20,0
Malawi,wind,50,0
Malawi,wind,100,0
Malawi,wind,250,0
Malawi,wind,500,0
Malawi,wind,1000,0
Malawi,wind,1500,0
Malawi,wind,2000,0
Malaysia,earthquake,20,0
Malaysia,earthquake,50,0
Malaysia,earthquake,100,0
Malaysia,earthquake,250,0
Malaysia,earthquake,500,0
Malaysia,earthquake,1000,0
Malaysia,earthquake,1500,0
Malaysia,earthquake,2000,0.017916617
Malaysia,flood,20,0.004118092
Malaysia,flood,50,0.010256784
Malaysia,flood,100,0.016374859
Malaysia,flood,250,0.026264414
Malaysia,flood,500,0.03221483
Malaysia,flood,1000,0.040190021
Malaysia,flood,1500,0.060537664
Malaysia,flood,2000,0
Malaysia,surge,20,0
Malaysia,surge,50,0
Malaysia,surge,100,0
Malaysia,surge,250,0
Malaysia,surge,500,0
Malaysia,surge,1000,0
Malaysia,surge,1500,0
Malaysia,surge,2000,0
Malaysia,tsunami,20,0
Malaysia,tsunami,50,0
Malaysia,tsunami,100,0
Malaysia,tsunami,250,0
Malaysia,tsunami,500,0
Malaysia,tsunami,1000,0
Malaysia,tsunami,1500,0
Malaysia,tsunami,2000,0
Malaysia,wind,20,0
Malaysia,wind,50,0
Malaysia,wind,100,0
Malaysia,wind,250,0
Malaysia,wind,500,0
Malaysia,wind,1000,0
Malaysia,wind,1500,0
Malaysia,wind,2000,0
Maldives,earthquake,20,0
Maldives,earthquake,50,0
Maldives,earthquake,100,0
Maldives,earthquake,250,0
Maldives,earthquake,500,0
Maldives,earthquake,1000,0
Maldives,earthquake,1500,0
Maldives,earthquake,2000,0
Maldives,surge,20,0
Maldives,surge,50,0
Maldives,surge,100,0
Maldives,surge,250,0
Maldives,surge,500,0
Maldives,surge,1000,0
Maldives,surge,1500,0
Maldives,surge,2000,0
Maldives,tsunami,20,0
Maldives,tsunami,50,0
Maldives,tsunami,100,0
Maldives,tsunami,250,0
Maldives,tsunami,500,6.45E-05
Maldives,tsunami,1000,0.0007779
Maldives,tsunami,1500,0.001905115
Maldives,tsunami,2000,0.010247495
Maldives,wind,20,0
Maldives,wind,50,0
Maldives,wind,100,0
Maldives,wind,250,0
Maldives,wind,500,0
Maldives,wind,1000,0
Maldives,wind,1500,0
Maldives,wind,2000,0
Mali,earthquake,20,0
Mali,earthquake,50,0
Mali,earthquake,100,0
Mali,earthquake,250,0
Mali,earthquake,500,0
Mali,earthquake,1000,0
Mali,earthquake,1500,0
Mali,earthquake,2000,0
Mali,flood,20,0.012537085
Mali,flood,50,0.022543546
Mali,flood,100,0.030596977
Mali,flood,250,0.040329702
Mali,flood,500,0.047611614
Mali,flood,1000,0.049548941
Mali,flood,1500,0.051486267
Mali,flood,2000,0
Mali,surge,20,0
Mali,surge,50,0
Mali,surge,100,0
Mali,surge,250,0
Mali,surge,500,0
Mali,surge,1000,0
Mali,surge,1500,0
Mali,surge,2000,0
Mali,tsunami,20,0
Mali,tsunami,50,0
Mali,tsunami,100,0
Mali,tsunami,250,0
Mali,tsunami,500,0
Mali,tsunami,1000,0
Mali,tsunami,1500,0
Mali,tsunami,2000,0
Mali,wind,20,0
Mali,wind,50,0
Mali,wind,100,0
Mali,wind,250,0
Mali,wind,500,0
Mali,wind,1000,0
Mali,wind,1500,0
Mali,wind,2000,0
Malta,earthquake,20,0.000719109
Malta,earthquake,50,0.001607723
Malta,earthquake,100,0.003302226
Malta,earthquake,250,0.009424929
Malta,earthquake,500,0.019506248
Malta,earthquake,1000,0.038772161
Malta,earthquake,1500,0.056417646
Malta,earthquake,2000,0
Malta,surge,20,0
Malta,surge,50,0
Malta,surge,100,0
Malta,surge,250,0
Malta,surge,500,0
Malta,surge,1000,0
Malta,surge,1500,0
Malta,surge,2000,0
Malta,tsunami,20,0
Malta,tsunami,50,0
Malta,tsunami,100,0
Malta,tsunami,250,0
Malta,tsunami,500,0
Malta,tsunami,1000,0
Malta,tsunami,1500,0
Malta,tsunami,2000,0
Malta,wind,20,0
Malta,wind,50,0
Malta,wind,100,0
Malta,wind,250,0
Malta,wind,500,0
Malta,wind,1000,0
Malta,wind,1500,0
Malta,wind,2000,0
Marshall Islands,earthquake,20,0
Marshall Islands,earthquake,50,0
Marshall Islands,earthquake,100,0
Marshall Islands,earthquake,250,0
Marshall Islands,earthquake,500,0
Marshall Islands,earthquake,1000,0
Marshall Islands,earthquake,1500,0
Marshall Islands,earthquake,2000,0
Marshall Islands,surge,20,0
Marshall Islands,surge,50,0
Marshall Islands,surge,100,0
Marshall Islands,surge,250,0
Marshall Islands,surge,500,0
Marshall Islands,surge,1000,0
Marshall Islands,surge,1500,0
Marshall Islands,surge,2000,0
Marshall Islands,tsunami,20,0
Marshall Islands,tsunami,50,0
Marshall Islands,tsunami,100,0
Marshall Islands,tsunami,250,0
Marshall Islands,tsunami,500,0
Marshall Islands,tsunami,1000,0
Marshall Islands,tsunami,1500,0
Marshall Islands,tsunami,2000,0
Marshall Islands,wind,20,0.002557698
Marshall Islands,wind,50,0.004475972
Marshall Islands,wind,100,0.006002761
Marshall Islands,wind,250,0.007477353
Marshall Islands,wind,500,0.008312519
Marshall Islands,wind,1000,0.009473923
Marshall Islands,wind,1500,0.00955222
Marshall Islands,wind,2000,1.08E-16
Mauritania,earthquake,20,3.75E-05
Mauritania,earthquake,50,0.000180218
Mauritania,earthquake,100,0.000354595
Mauritania,earthquake,250,0.000792624
Mauritania,earthquake,500,0.001459263
Mauritania,earthquake,1000,0.002593133
Mauritania,earthquake,1500,0.003511743
Mauritania,earthquake,2000,0
Mauritania,flood,20,0.009694144
Mauritania,flood,50,0.024873983
Mauritania,flood,100,0.029634627
Mauritania,flood,250,0.034334745
Mauritania,flood,500,0.037868126
Mauritania,flood,1000,0.043103105
Mauritania,flood,1500,0.043107051
Mauritania,flood,2000,0
Mauritania,surge,20,0
Mauritania,surge,50,0
Mauritania,surge,100,0
Mauritania,surge,250,0
Mauritania,surge,500,0
Mauritania,surge,1000,0
Mauritania,surge,1500,0
Mauritania,surge,2000,0
Mauritania,tsunami,20,0
Mauritania,tsunami,50,0
Mauritania,tsunami,100,0
Mauritania,tsunami,250,0
Mauritania,tsunami,500,0
Mauritania,tsunami,1000,0
Mauritania,tsunami,1500,0
Mauritania,tsunami,2000,0
Mauritania,wind,20,0
Mauritania,wind,50,0
Mauritania,wind,100,0
Mauritania,wind,250,0
Mauritania,wind,500,0
Mauritania,wind,1000,0
Mauritania,wind,1500,0
Mauritania,wind,2000,0
Mauritius,earthquake,20,0
Mauritius,earthquake,50,0
Mauritius,earthquake,100,0
Mauritius,earthquake,250,0
Mauritius,earthquake,500,0
Mauritius,earthquake,1000,0
Mauritius,earthquake,1500,0
Mauritius,earthquake,2000,0
Mauritius,surge,20,0.004445937
Mauritius,surge,50,0.0066654
Mauritius,surge,100,0.00865758
Mauritius,surge,250,0.011201572
Mauritius,surge,500,0.012022054
Mauritius,surge,1000,0.013662793
Mauritius,surge,1500,0.014782701
Mauritius,surge,2000,0
Mauritius,tsunami,20,0
Mauritius,tsunami,50,0
Mauritius,tsunami,100,0
Mauritius,tsunami,250,0
Mauritius,tsunami,500,0
Mauritius,tsunami,1000,0
Mauritius,tsunami,1500,0
Mauritius,tsunami,2000,0
Mauritius,wind,20,0.006104994
Mauritius,wind,50,0.018794877
Mauritius,wind,100,0.028546132
Mauritius,wind,250,0.037479392
Mauritius,wind,500,0.04150084
Mauritius,wind,1000,0.049128294
Mauritius,wind,1500,0.050040594
Mauritius,wind,2000,0
Mexico,earthquake,20,0.0005428
Mexico,earthquake,50,0.001115757
Mexico,earthquake,100,0.001887681
Mexico,earthquake,250,0.003728154
Mexico,earthquake,500,0.00623347
Mexico,earthquake,1000,0.010429059
Mexico,earthquake,1500,0.013935465
Mexico,earthquake,2000,2.17E-16
Mexico,flood,20,0.000649839
Mexico,flood,50,0.001250413
Mexico,flood,100,0.001812359
Mexico,flood,250,0.002924696
Mexico,flood,500,0.00401304
Mexico,flood,1000,0.004910722
Mexico,flood,1500,0.005121074
Mexico,flood,2000,0
Mexico,surge,20,5.87E-05
Mexico,surge,50,0.000127033
Mexico,surge,100,0.000329211
Mexico,surge,250,0.000738686
Mexico,surge,500,0.00089799
Mexico,surge,1000,0.000949332
Mexico,surge,1500,0.000977088
Mexico,surge,2000,6.78E-18
Mexico,tsunami,20,0
Mexico,tsunami,50,0
Mexico,tsunami,100,0
Mexico,tsunami,250,0
Mexico,tsunami,500,0
Mexico,tsunami,1000,0
Mexico,tsunami,1500,0
Mexico,tsunami,2000,0
Mexico,wind,20,0.000421676
Mexico,wind,50,0.001402882
Mexico,wind,100,0.00296349
Mexico,wind,250,0.004012708
Mexico,wind,500,0.0047726
Mexico,wind,1000,0.005586544
Mexico,wind,1500,0.006193216
Mexico,wind,2000,0
"Micronesia, Fed. Sts.",earthquake,20,8.16E-05
"Micronesia, Fed. Sts.",earthquake,50,0.000252259
"Micronesia, Fed. Sts.",earthquake,100,0.000556454
"Micronesia, Fed. Sts.",earthquake,250,0.001491297
"Micronesia, Fed. Sts.",earthquake,500,0.002722916
"Micronesia, Fed. Sts.",earthquake,1000,0.004466472
"Micronesia, Fed. Sts.",earthquake,1500,0.005712929
"Micronesia, Fed. Sts.",earthquake,2000,1.36E-17
"Micronesia, Fed. Sts.",surge,20,0.001372587
"Micronesia, Fed. Sts.",surge,50,0.036696295
"Micronesia, Fed. Sts.",surge,100,0.050481518
"Micronesia, Fed. Sts.",surge,250,0.060401241
"Micronesia, Fed. Sts.",surge,500,0.070179994
"Micronesia, Fed. Sts.",surge,1000,0.074260658
"Micronesia, Fed. Sts.",surge,1500,0.075484857
"Micronesia, Fed. Sts.",surge,2000,0
"Micronesia, Fed. Sts.",tsunami,20,0
"Micronesia, Fed. Sts.",tsunami,50,0
"Micronesia, Fed. Sts.",tsunami,100,7.42E-05
"Micronesia, Fed. Sts.",tsunami,250,0.000771616
"Micronesia, Fed. Sts.",tsunami,500,0.001483878
"Micronesia, Fed. Sts.",tsunami,1000,0.002530011
"Micronesia, Fed. Sts.",tsunami,1500,0.004132599
"Micronesia, Fed. Sts.",tsunami,2000,0.015536199
"Micronesia, Fed. Sts.",wind,20,0.017146206
"Micronesia, Fed. Sts.",wind,50,0.037052425
"Micronesia, Fed. Sts.",wind,100,0.065305456
"Micronesia, Fed. Sts.",wind,250,0.104769183
"Micronesia, Fed. Sts.",wind,500,0.12287249
"Micronesia, Fed. Sts.",wind,1000,0.144544524
"Micronesia, Fed. Sts.",wind,1500,0.150138743
"Micronesia, Fed. Sts.",wind,2000,0
Moldova,earthquake,20,0.000194297
Moldova,earthquake,50,0.000486928
Moldova,earthquake,100,0.001060638
Moldova,earthquake,250,0.003042707
Moldova,earthquake,500,0.006270825
Moldova,earthquake,1000,0.011771274
Moldova,earthquake,1500,0.016300829
Moldova,earthquake,2000,0
Moldova,flood,20,0.016321915
Moldova,flood,50,0.037862721
Moldova,flood,100,0.051650598
Moldova,flood,250,0.071316743
Moldova,flood,500,0.084753392
Moldova,flood,1000,0.093363687
Moldova,flood,1500,0.101973982
Moldova,flood,2000,-8.67E-16
Moldova,surge,20,0
Moldova,surge,50,0
Moldova,surge,100,0
Moldova,surge,250,0
Moldova,surge,500,0
Moldova,surge,1000,0
Moldova,surge,1500,0
Moldova,surge,2000,0
Moldova,tsunami,20,0
Moldova,tsunami,50,0
Moldova,tsunami,100,0
Moldova,tsunami,250,0
Moldova,tsunami,500,0
Moldova,tsunami,1000,0
Moldova,tsunami,1500,0
Moldova,tsunami,2000,0
Moldova,wind,20,0
Moldova,wind,50,0
Moldova,wind,100,0
Moldova,wind,250,0
Moldova,wind,500,0
Moldova,wind,1000,0
Moldova,wind,1500,0
Moldova,wind,2000,0
Monaco,earthquake,20,0.000619799
Monaco,earthquake,50,0.001651349
Monaco,earthquake,100,0.004240602
Monaco,earthquake,250,0.017644958
Monaco,earthquake,500,0.045228418
Monaco,earthquake,1000,0.096684752
Monaco,earthquake,1500,0.138047151
Monaco,earthquake,2000,0
Monaco,surge,20,0
Monaco,surge,50,0
Monaco,surge,100,0
Monaco,surge,250,0
Monaco,surge,500,0
Monaco,surge,1000,0
Monaco,surge,1500,0
Monaco,surge,2000,0
Monaco,tsunami,20,0
Monaco,tsunami,50,0
Monaco,tsunami,100,0
Monaco,tsunami,250,0
Monaco,tsunami,500,0
Monaco,tsunami,1000,0
Monaco,tsunami,1500,0
Monaco,tsunami,2000,0
Monaco,wind,20,0
Monaco,wind,50,0
Monaco,wind,100,0
Monaco,wind,250,0
Monaco,wind,500,0
Monaco,wind,1000,0
Monaco,wind,1500,0
Monaco,wind,2000,0
Mongolia,earthquake,20,0.000288349
Mongolia,earthquake,50,0.000673179
Mongolia,earthquake,100,0.001220359
Mongolia,earthquake,250,0.002466683
Mongolia,earthquake,500,0.003892029
Mongolia,earthquake,1000,0.005755775
Mongolia,earthquake,1500,0.007156796
Mongolia,earthquake,2000,-2.71E-17
Mongolia,flood,20,0.004446275
Mongolia,flood,50,0.014690546
Mongolia,flood,100,0.0184873
Mongolia,flood,250,0.02641914
Mongolia,flood,500,0.029392048
Mongolia,flood,1000,0.035163119
Mongolia,flood,1500,0.039201312
Mongolia,flood,2000,2.17E-16
Mongolia,surge,20,0
Mongolia,surge,50,0
Mongolia,surge,100,0
Mongolia,surge,250,0
Mongolia,surge,500,0
Mongolia,surge,1000,0
Mongolia,surge,1500,0
Mongolia,surge,2000,0
Mongolia,tsunami,20,0
Mongolia,tsunami,50,0
Mongolia,tsunami,100,0
Mongolia,tsunami,250,0
Mongolia,tsunami,500,0
Mongolia,tsunami,1000,0
Mongolia,tsunami,1500,0
Mongolia,tsunami,2000,0
Mongolia,wind,20,0
Mongolia,wind,50,0
Mongolia,wind,100,0
Mongolia,wind,250,0
Mongolia,wind,500,0
Mongolia,wind,1000,0
Mongolia,wind,1500,0
Mongolia,wind,2000,0
Montenegro,earthquake,20,0.001296536
Montenegro,earthquake,50,0.002916924
Montenegro,earthquake,100,0.005350318
Montenegro,earthquake,250,0.011531632
Montenegro,earthquake,500,0.019292854
Montenegro,earthquake,1000,0.030324089
Montenegro,earthquake,1500,0.038472135
Montenegro,earthquake,2000,2.17E-16
Montenegro,flood,20,0.001795151
Montenegro,flood,50,0.004569962
Montenegro,flood,100,0.006117494
Montenegro,flood,250,0.010342517
Montenegro,flood,500,0.013217774
Montenegro,flood,1000,0.017038667
Montenegro,flood,1500,0.020633565
Montenegro,flood,2000,0
Montenegro,surge,20,0
Montenegro,surge,50,0
Montenegro,surge,100,0
Montenegro,surge,250,0
Montenegro,surge,500,0
Montenegro,surge,1000,0
Montenegro,surge,1500,0
Montenegro,surge,2000,0
Montenegro,tsunami,20,0
Montenegro,tsunami,50,0
Montenegro,tsunami,100,0
Montenegro,tsunami,250,0
Montenegro,tsunami,500,0
Montenegro,tsunami,1000,0
Montenegro,tsunami,1500,0
Montenegro,tsunami,2000,0
Montenegro,wind,20,0
Montenegro,wind,50,0
Montenegro,wind,100,0
Montenegro,wind,250,0
Montenegro,wind,500,0
Montenegro,wind,1000,0
Montenegro,wind,1500,0
Montenegro,wind,2000,0
Morocco,earthquake,20,0.00163259
Morocco,earthquake,50,0.003518618
Morocco,earthquake,100,0.005761273
Morocco,earthquake,250,0.009913031
Morocco,earthquake,500,0.014045341
Morocco,earthquake,1000,0.019162589
Morocco,earthquake,1500,0.022494838
Morocco,earthquake,2000,-1.08E-16
Morocco,flood,20,0.00235007
Morocco,flood,50,0.003909909
Morocco,flood,100,0.00617719
Morocco,flood,250,0.010694744
Morocco,flood,500,0.012509604
Morocco,flood,1000,0.014860175
Morocco,flood,1500,0.015730008
Morocco,flood,2000,2.17E-16
Morocco,surge,20,0
Morocco,surge,50,0
Morocco,surge,100,0
Morocco,surge,250,0
Morocco,surge,500,0
Morocco,surge,1000,0
Morocco,surge,1500,0
Morocco,surge,2000,0
Morocco,tsunami,20,0
Morocco,tsunami,50,0
Morocco,tsunami,100,0
Morocco,tsunami,250,0
Morocco,tsunami,500,0
Morocco,tsunami,1000,0
Morocco,tsunami,1500,0
Morocco,tsunami,2000,0
Morocco,wind,20,0
Morocco,wind,50,0
Morocco,wind,100,0
Morocco,wind,250,0
Morocco,wind,500,0
Morocco,wind,1000,0
Morocco,wind,1500,0
Morocco,wind,2000,0
Mozambique,earthquake,20,0.000510033
Mozambique,earthquake,50,0.001201338
Mozambique,earthquake,100,0.002298857
Mozambique,earthquake,250,0.004893791
Mozambique,earthquake,500,0.007944926
Mozambique,earthquake,1000,0.012087263
Mozambique,earthquake,1500,0.014823644
Mozambique,earthquake,2000,0
Mozambique,flood,20,0.00991017
Mozambique,flood,50,0.015652905
Mozambique,flood,100,0.017608373
Mozambique,flood,250,0.020707899
Mozambique,flood,500,0.021440705
Mozambique,flood,1000,0.022906317
Mozambique,flood,1500,0.024371928
Mozambique,flood,2000,0
Mozambique,surge,20,0.001081314
Mozambique,surge,50,0.001913791
Mozambique,surge,100,0.002461727
Mozambique,surge,250,0.003474103
Mozambique,surge,500,0.004244234
Mozambique,surge,1000,0.004887199
Mozambique,surge,1500,0.005455185
Mozambique,surge,2000,5.42E-17
Mozambique,tsunami,20,0
Mozambique,tsunami,50,0
Mozambique,tsunami,100,0
Mozambique,tsunami,250,0
Mozambique,tsunami,500,0
Mozambique,tsunami,1000,0
Mozambique,tsunami,1500,0
Mozambique,tsunami,2000,0
Mozambique,wind,20,0.006105017
Mozambique,wind,50,0.009986157
Mozambique,wind,100,0.013401484
Mozambique,wind,250,0.017558927
Mozambique,wind,500,0.021047312
Mozambique,wind,1000,0.02285234
Mozambique,wind,1500,0.024657369
Mozambique,wind,2000,0
Myanmar,earthquake,20,0.000629766
Myanmar,earthquake,50,0.001623573
Myanmar,earthquake,100,0.003038845
Myanmar,earthquake,250,0.006247812
Myanmar,earthquake,500,0.009687753
Myanmar,earthquake,1000,0.01410369
Myanmar,earthquake,1500,0.016973694
Myanmar,earthquake,2000,5.42E-17
Myanmar,flood,20,0.064736624
Myanmar,flood,50,0.11243552
Myanmar,flood,100,0.12728856
Myanmar,flood,250,0.14787514
Myanmar,flood,500,0.152111045
Myanmar,flood,1000,0.160582854
Myanmar,flood,1500,0.169054663
Myanmar,flood,2000,0
Myanmar,surge,20,0.001230974
Myanmar,surge,50,0.002451865
Myanmar,surge,100,0.002919597
Myanmar,surge,250,0.003084754
Myanmar,surge,500,0.003192896
Myanmar,surge,1000,0.003409182
Myanmar,surge,1500,0.003625467
Myanmar,surge,2000,0
Myanmar,tsunami,20,0
Myanmar,tsunami,50,0
Myanmar,tsunami,100,0
Myanmar,tsunami,250,7.29E-05
Myanmar,tsunami,500,0.000790982
Myanmar,tsunami,1000,0.00296095
Myanmar,tsunami,1500,0.005834024
Myanmar,tsunami,2000,0.021845164
Myanmar,wind,20,0.001255796
Myanmar,wind,50,0.001803982
Myanmar,wind,100,0.002142843
Myanmar,wind,250,0.002392753
Myanmar,wind,500,0.002605558
Myanmar,wind,1000,0.003015047
Myanmar,wind,1500,0.003029838
Myanmar,wind,2000,0
Namibia,earthquake,20,0.00023251
Namibia,earthquake,50,0.000590785
Namibia,earthquake,100,0.001154705
Namibia,earthquake,250,0.00286596
Namibia,earthquake,500,0.005520568
Namibia,earthquake,1000,0.009913296
Namibia,earthquake,1500,0.013371467
Namibia,earthquake,2000,-2.71E-17
Namibia,flood,20,0.010068333
Namibia,flood,50,0.026670885
Namibia,flood,100,0.038145962
Namibia,flood,250,0.050230074
Namibia,flood,500,0.056616883
Namibia,flood,1000,0.064058141
Namibia,flood,1500,0.064575004
Namibia,flood,2000,0
Namibia,surge,20,0
Namibia,surge,50,0
Namibia,surge,100,0
Namibia,surge,250,0
Namibia,surge,500,0
Namibia,surge,1000,0
Namibia,surge,1500,0
Namibia,surge,2000,0
Namibia,tsunami,20,0
Namibia,tsunami,50,0
Namibia,tsunami,100,0
Namibia,tsunami,250,0
Namibia,tsunami,500,0
Namibia,tsunami,1000,0
Namibia,tsunami,1500,0
Namibia,tsunami,2000,0
Namibia,wind,20,0
Namibia,wind,50,0
Namibia,wind,100,0
Namibia,wind,250,0
Namibia,wind,500,0
Namibia,wind,1000,0
Namibia,wind,1500,0
Namibia,wind,2000,0
Nepal,earthquake,20,0.001262487
Nepal,earthquake,50,0.004867899
Nepal,earthquake,100,0.010867906
Nepal,earthquake,250,0.025766808
Nepal,earthquake,500,0.043804795
Nepal,earthquake,1000,0.067712782
Nepal,earthquake,1500,0.084855528
Nepal,earthquake,2000,0
Nepal,flood,20,0.016576919
Nepal,flood,50,0.025487192
Nepal,flood,100,0.029592079
Nepal,flood,250,0.036710546
Nepal,flood,500,0.043311323
Nepal,flood,1000,0.046221526
Nepal,flood,1500,0.046978574
Nepal,flood,2000,-1.73E-15
Nepal,surge,20,0
Nepal,surge,50,0
Nepal,surge,100,0
Nepal,surge,250,0
Nepal,surge,500,0
Nepal,surge,1000,0
Nepal,surge,1500,0
Nepal,surge,2000,0
Nepal,tsunami,20,0
Nepal,tsunami,50,0
Nepal,tsunami,100,0
Nepal,tsunami,250,0
Nepal,tsunami,500,0
Nepal,tsunami,1000,0
Nepal,tsunami,1500,0
Nepal,tsunami,2000,0
Nepal,wind,20,0
Nepal,wind,50,0
Nepal,wind,100,0
Nepal,wind,250,0
Nepal,wind,500,0
Nepal,wind,1000,0
Nepal,wind,1500,0
Nepal,wind,2000,0
Netherlands,earthquake,20,0.000158841
Netherlands,earthquake,50,0.000540464
Netherlands,earthquake,100,0.001252615
Netherlands,earthquake,250,0.003145437
Netherlands,earthquake,500,0.005621057
Netherlands,earthquake,1000,0.009345261
Netherlands,earthquake,1500,0.012104258
Netherlands,earthquake,2000,0
Netherlands,flood,20,2.15E-05
Netherlands,flood,50,0.001979029
Netherlands,flood,100,0.004463206
Netherlands,flood,250,0.011706554
Netherlands,flood,500,0.021567296
Netherlands,flood,1000,0.031060549
Netherlands,flood,1500,0.044515343
Netherlands,flood,2000,0.108292115
Netherlands,surge,20,0
Netherlands,surge,50,0
Netherlands,surge,100,0
Netherlands,surge,250,0
Netherlands,surge,500,0
Netherlands,surge,1000,0
Netherlands,surge,1500,0
Netherlands,surge,2000,0
Netherlands,tsunami,20,0
Netherlands,tsunami,50,0
Netherlands,tsunami,100,0
Netherlands,tsunami,250,0
Netherlands,tsunami,500,0
Netherlands,tsunami,1000,0
Netherlands,tsunami,1500,0
Netherlands,tsunami,2000,0
Netherlands,wind,20,0
Netherlands,wind,50,0
Netherlands,wind,100,0
Netherlands,wind,250,0
Netherlands,wind,500,0
Netherlands,wind,1000,0
Netherlands,wind,1500,0
Netherlands,wind,2000,0
New Caledonia,earthquake,20,0.000182899
New Caledonia,earthquake,50,0.000856644
New Caledonia,earthquake,100,0.002065645
New Caledonia,earthquake,250,0.005313996
New Caledonia,earthquake,500,0.009110458
New Caledonia,earthquake,1000,0.015064307
New Caledonia,earthquake,1500,0.020315193
New Caledonia,earthquake,2000,-5.42E-17
New Caledonia,surge,20,0.053719037
New Caledonia,surge,50,0.068296588
New Caledonia,surge,100,0.076697072
New Caledonia,surge,250,0.077463143
New Caledonia,surge,500,0.078739927
New Caledonia,surge,1000,0.081293497
New Caledonia,surge,1500,0.083847066
New Caledonia,surge,2000,-3.47E-15
New Caledonia,tsunami,20,0
New Caledonia,tsunami,50,0.000108687
New Caledonia,tsunami,100,0.000186405
New Caledonia,tsunami,250,0.00027464
New Caledonia,tsunami,500,0.000478575
New Caledonia,tsunami,1000,0.001881577
New Caledonia,tsunami,1500,0.005172001
New Caledonia,tsunami,2000,0.02862452
New Caledonia,wind,20,0.04377005
New Caledonia,wind,50,0.201526883
New Caledonia,wind,100,0.262768724
New Caledonia,wind,250,0.331357482
New Caledonia,wind,500,0.370875868
New Caledonia,wind,1000,0.424038029
New Caledonia,wind,1500,0.428531026
New Caledonia,wind,2000,3.47E-15
New Zealand,earthquake,20,5.86E-05
New Zealand,earthquake,50,0.000223568
New Zealand,earthquake,100,0.000536027
New Zealand,earthquake,250,0.001400931
New Zealand,earthquake,500,0.00253866
New Zealand,earthquake,1000,0.00418611
New Zealand,earthquake,1500,0.005464076
New Zealand,earthquake,2000,0
New Zealand,flood,20,0.003258822
New Zealand,flood,50,0.006159823
New Zealand,flood,100,0.009725804
New Zealand,flood,250,0.012995191
New Zealand,flood,500,0.016505087
New Zealand,flood,1000,0.021921488
New Zealand,flood,1500,0.024156264
New Zealand,flood,2000,2.17E-16
New Zealand,surge,20,0.001898441
New Zealand,surge,50,0.004625271
New Zealand,surge,100,0.005634886
