country,income_cat,n,c,axfin,gamma_SP,k,fa,v,shew
Tajikistan,nonpoor,0.8,3197.69266166,0.02125592,1.0810478059,8463.08741981,0.0915150339256,0.159531241181,0.0
Tajikistan,poor,0.2,1022.15661755,0.006333107,0.675808776396,1985.69870377,0.0935591663583,0.3,0.0
Tanzania,nonpoor,0.8,2990.1454875,0.1217031,1.0744683008,7279.48228926,0.00832550718553,0.542447212715,0.0
Tanzania,poor,0.2,955.813244386,0.04258187,0.702126796791,2141.16736302,0.00797688337036,0.3,0.0
Thailand,nonpoor,0.8,18249.7111489,0.4691411,1.15370784662,76178.6983959,0.0219869025175,0.16621885,0.0
Thailand,poor,0.2,5410.22586153,0.3132831,0.385168613506,21532.4270965,0.0243133088129,0.4674824,0.0
Togo,nonpoor,0.8,1641.255325,0.08989002,1.18851134605,4424.76522058,0.00655783432054,0.7,0.0
Togo,poor,0.2,345.527436842,0.03249362,0.24595461579,933.177492649,0.00731874670814,0.689595439809,0.0
Trinidad and Tobago,nonpoor,0.8,35161.984406,0.4546623,1.11179829625,32957.0661805,0.0998211945955,0.403732257292,0.0
Trinidad and Tobago,poor,0.2,7246.84431501,0.428774,0.552806814981,5268.05848485,0.100170075126,0.396463755115,0.0
Tunisia,nonpoor,0.8,12539.5396223,0.1407694,1.07548881726,50966.5534256,0.0365880572275,0.1,0.0
Tunisia,poor,0.2,3601.92563641,0.04612976,0.69804473095,11807.6490106,0.0400970632739,0.56380195,0.0
Turkey,nonpoor,0.8,27882.489249,0.1221136,1.14891846186,68082.4774578,0.00981471337604,0.3133165375,0.0
Turkey,poor,0.2,6867.02495304,0.04858122,0.404326152547,14925.0328704,0.0100211562667,0.3269435,0.0
Uganda,nonpoor,0.8,2005.20589437,0.2338443,1.19728945646,3486.58614814,0.01128951196,0.482020596984,0.0
Uganda,poor,0.2,548.432381366,0.06975457,0.210842174176,993.746329187,0.014818070615,0.3,0.0
Ukraine,nonpoor,0.8,8626.56274817,0.1091335,1.07023227581,36250.6342687,0.0100423432098,0.428221628391,0.0
Ukraine,poor,0.2,3834.02788808,0.03185545,0.719070896745,10944.6871732,0.011159585927,0.648346750981,0.0
United Kingdom,nonpoor,0.8,45076.5879314,0.6278858,1.10614543331,153879.897781,0.00725167648895,0.2615766875,0.0
United Kingdom,poor,0.2,14198.8820669,0.3657089,0.575418266765,26140.4391736,0.00756423358225,0.3,0.0
United States,nonpoor,0.8,63194.5217609,0.6432125,0.908307810107,204453.012564,0.0255111904777,0.57324396082,0.0
United States,poor,0.2,13584.491506,0.3883319,1.36676875957,17869.7221926,0.0257005051167,0.570072242229,0.0
Uruguay,nonpoor,0.8,23780.6669555,0.1757146,1.14718216954,83193.0494764,0.00363297299342,0.40017475,0.0
Uruguay,poor,0.2,5111.96634239,0.0528978,0.411271321828,10630.3962211,0.00404547755212,0.7,0.0
Uzbekistan,nonpoor,0.8,6989.99366165,0.02522454,1.07308510394,9797.92298233,0.0459021730785,0.159531241181,0.0
Uzbekistan,poor,0.2,2234.38242316,0.008141438,0.707659584248,2160.03758612,0.0466052580161,0.3,0.0
"Venezuela, RB",nonpoor,0.8,21374.9403975,0.2550486,1.19778006586,68334.2963217,0.0088822663811,0.7,0.0
"Venezuela, RB",poor,0.2,2826.43839966,0.1876162,0.208879736579,8702.13579142,0.00920268600904,0.605685096709,0.0
Vietnam,nonpoor,0.8,6915.54786696,0.1847556,1.21212416345,25442.068088,0.0463785398035,0.2166199,0.0
Vietnam,poor,0.2,2114.11797009,0.09144979,0.151503346206,8635.16477236,0.04274005518,0.3,0.0
"Yemen, Rep.",nonpoor,0.8,2694.17481613,0.01403569,1.12582593298,12325.4193393,0.0213563675797,0.3,0.0
"Yemen, Rep.",poor,0.2,848.650535393,0.000864128,0.496696268099,3750.26219112,0.0218210171735,0.3,0.0
Zambia,nonpoor,0.8,4413.2674746,0.2458853,1.19080006066,10384.9386613,0.00712946229324,0.542447212715,0.0
Zambia,poor,0.2,527.22865814,0.05518931,0.23679975734,1162.03727262,0.0116047533597,0.3,0.0
Zimbabwe,nonpoor,0.8,2190.07633726,0.08131872,1.14441391977,114.793217419,0.00401878439104,0.7,0.0
Zimbabwe,poor,0.2,539.381858009,0.008329735,0.422344320904,26.6087314194,0.00209555610828,0.466403415957,0.0
