country,income_cat,n,c,axfin,gamma_SP,k,fa,v,shew
Seychelles,poor,0.2,7106.17282878,0.94,0.608476151778,25483.1440162,0.0,0.3,0.0
Sierra Leone,nonpoor,0.8,1572.45316696,0.1585936,1.17048404344,3862.80152915,0.00660951281189,0.685557633867,0.0
Sierra Leone,poor,0.2,539.517047513,0.03622707,0.318063826238,1334.00046668,0.00656010538595,0.581489594922,0.0
Slovak Republic,nonpoor,0.8,33383.727529,0.5120568,1.1349785367,109750.306967,0.0121891213843,0.536422459339,0.0
Slovak Republic,poor,0.2,12245.559443,0.3311596,0.460085853185,37558.3365236,0.00971604614585,0.297220524681,0.0
Slovenia,nonpoor,0.8,33752.4066915,0.3861343,1.04757978629,159009.753534,0.027450213246,0.341284677205,0.0
Slovenia,poor,0.2,14007.6213201,0.2409204,0.809680854851,37217.845643,0.0283778412605,0.68679010338,0.0
Solomon Islands,nonpoor,0.8,2409.52604652,0.26,1.17484291099,8109.86274275,0.127377139822,0.430669042343,0.0
Solomon Islands,poor,0.2,725.448702177,0.26,0.300628356027,2468.06527882,0.130674227858,0.272528412597,0.0
South Africa,nonpoor,0.8,14942.0765253,0.4081099,1.11428202535,36878.5938588,0.00423563487134,0.694189052523,0.0
South Africa,poor,0.2,1532.52066926,0.2110501,0.542871898611,1195.28395713,0.00438864955231,0.46253163631,0.0
Spain,nonpoor,0.8,39206.4972692,0.5667167,1.16376536701,216331.85012,0.00858939792153,0.0999011466062,0.0
Spain,poor,0.2,9479.40761122,0.3559562,0.344938531956,43448.7515303,0.00949075702386,0.104896203936,0.0
Sri Lanka,nonpoor,0.8,13258.2890617,0.3952671,1.17836592321,39174.3337124,0.00438868087797,0.676385765725,0.0
Sri Lanka,poor,0.2,4053.12604255,0.2143086,0.286536307172,12216.5801731,0.00381131473497,0.670443684421,0.0
St. Lucia,nonpoor,0.8,12679.1548008,0.35,1.1262413205,14316.8094241,0.221765254339,0.388843142528,0.0
St. Lucia,poor,0.2,2798.85953818,0.35,0.495034718003,2742.86412043,0.231070616756,0.430453663315,0.0
St. Vincent and the Grenadines,nonpoor,0.8,10718.2185094,0.206,0.791619519367,17576.680248,0.241488730478,0.277107262788,0.0
St. Vincent and the Grenadines,poor,0.2,10919.9415679,0.206,1.83352192253,14479.0584403,0.254297263715,0.287157785272,0.0
Sudan,nonpoor,0.8,5108.57966505,0.1002178,1.25,5359.55526194,0.00803269741823,0.689929184522,0.0
Sudan,poor,0.2,1490.91595375,0.03672906,0.0,1671.29870246,0.00577311849853,0.295683936224,0.0
Swaziland,nonpoor,0.8,9280.57027601,0.2348936,1.17180107285,48888.3519537,0.0143009220305,0.356416849371,0.0
Swaziland,poor,0.2,1546.76171267,0.09158991,0.312795708605,7560.99255452,0.015321897643,0.297427134385,0.0
Sweden,nonpoor,0.8,52826.8717351,0.8096492,1.10628068831,150081.216537,0.00146180384724,0.260757771562,0.0
Sweden,poor,0.2,20898.5426644,0.6662128,0.574877246768,49443.0510995,0.00162778381791,0.299912842764,0.0
Switzerland,nonpoor,0.8,65189.6866851,0.6177222,1.1014279952,234947.593142,0.0160566669906,0.305975131328,0.0
Switzerland,poor,0.2,22366.9283306,0.4604134,0.594288019211,60351.8991116,0.0172064730788,0.298998499669,0.0
Tajikistan,nonpoor,0.8,3197.69266166,0.02125592,1.0810478059,8463.08741981,0.0817804335981,0.15310492645,0.0
Tajikistan,poor,0.2,1022.15661755,0.006333107,0.675808776396,1985.69870377,0.0836031120664,0.287915254687,0.0
Tanzania,nonpoor,0.8,2990.1454875,0.1217031,1.0744683008,7279.48228926,0.00743729716243,0.536937025812,0.0
Tanzania,poor,0.2,955.813244386,0.04258187,0.702126796791,2141.16736302,0.00712460747114,0.296952595512,0.0
Thailand,nonpoor,0.8,18249.7111489,0.4691411,1.15370784662,76178.6983959,0.0196739623337,0.164022574626,0.0
Thailand,poor,0.2,5410.22586153,0.3132831,0.385168613506,21532.4270965,0.0217564944811,0.461305482744,0.0
Timor-Leste,nonpoor,0.8,2444.1953916,0.62,1.10249867463,18990.7359455,0.0347851935127,0.215370147533,0.0
Timor-Leste,poor,0.2,978.753710166,0.62,0.590005301487,7444.06786122,0.0349248103479,0.29715240869,0.0
Togo,nonpoor,0.8,1641.255325,0.08989002,1.18851134605,4424.76522058,0.00584401431974,0.69312285429,0.0
Togo,poor,0.2,345.527436842,0.03249362,0.24595461579,933.177492649,0.0065221014247,0.682820513637,0.0
Tonga,nonpoor,0.8,6218.99598848,0.008,1.10526502929,17499.9160528,0.165818465481,0.441447693418,0.0
Tonga,poor,0.2,1786.37826893,0.008,0.578939882825,4510.39021402,0.165818465481,0.441447693418,0.0
Trinidad and Tobago,nonpoor,0.8,35161.984406,0.4546623,1.11179829625,32957.0661805,0.0890049592009,0.375187833217,0.0
Trinidad and Tobago,poor,0.2,7246.84431501,0.428774,0.552806814981,5268.05848485,0.0893154871122,0.368433224108,0.0
Tunisia,nonpoor,0.8,12539.5396223,0.1407694,1.07548881726,50966.5534256,0.0325820190232,0.0995112982632,0.0
Tunisia,poor,0.2,3601.92563641,0.04612976,0.69804473095,11807.6490106,0.0357041797296,0.561046640078,0.0
Turkey,nonpoor,0.8,27882.489249,0.1221136,1.14891846186,68082.4774578,0.00879318821452,0.310236891641,0.0
Turkey,poor,0.2,6867.02495304,0.04858122,0.404326152547,14925.0328704,0.008977129179,0.323729912221,0.0
Uganda,nonpoor,0.8,2005.20589437,0.2338443,1.19728945646,3486.58614814,0.0100639684773,0.478009728992,0.0
Uganda,poor,0.2,548.432381366,0.06975457,0.210842174176,993.746329187,0.0132143198615,0.297503715806,0.0
Ukraine,nonpoor,0.8,8626.56274817,0.1091335,1.07023227581,36250.6342687,0.00897433367495,0.42323246676,0.0
Ukraine,poor,0.2,3834.02788808,0.03185545,0.719070896745,10944.6871732,0.00997282586436,0.64079293651,0.0
United Kingdom,nonpoor,0.8,45076.5879314,0.6278858,1.10614543331,153879.897781,0.00645341764292,0.261188482004,0.0
United Kingdom,poor,0.2,14198.8820669,0.3657089,0.575418266765,26140.4391736,0.00673163689418,0.299554770535,0.0
United States,nonpoor,0.8,63194.5217609,0.6432125,0.908307810107,204453.012564,0.0226936189833,0.569213217155,0.0
United States,poor,0.2,13584.491506,0.3883319,1.36676875957,17869.7221926,0.0228626936033,0.566063800386,0.0
Uruguay,nonpoor,0.8,23780.6669555,0.1757146,1.14718216954,83193.0494764,0.00323356412241,0.399570833814,0.0
Uruguay,poor,0.2,5111.96634239,0.0528978,0.411271321828,10630.3962211,0.00360071795035,0.698943608186,0.0
Uzbekistan,nonpoor,0.8,6989.99366165,0.02522454,1.07308510394,9797.92298233,0.0409766613446,0.157213432937,0.0
Uzbekistan,poor,0.2,2234.38242316,0.008141438,0.707659584248,2160.03758612,0.0416053540504,0.295641339791,0.0
Vanuatu,nonpoor,0.8,3327.79373649,0.19,1.14109783482,11227.4735823,0.18950792987,0.236233792671,0.0
Vanuatu,poor,0.2,971.201605499,0.19,0.435608660706,3167.97009848,0.19201836627,0.266429089479,0.0
"Venezuela, RB",nonpoor,0.8,21374.9403975,0.2550486,1.19778006586,68334.2963217,0.00793802709286,0.689356785491,0.0
"Venezuela, RB",poor,0.2,2826.43839966,0.1876162,0.208879736579,8702.13579142,0.00822349853474,0.596475901839,0.0
Vietnam,nonpoor,0.8,6915.54786696,0.1847556,1.21212416345,25442.068088,0.0415383527514,0.208306072898,0.0
Vietnam,poor,0.2,2114.11797009,0.09144979,0.151503346206,8635.16477236,0.0382782241513,0.28848606185,0.0
"Yemen, Rep.",nonpoor,0.8,2694.17481613,0.01403569,1.12582593298,12325.4193393,0.0190267087915,0.297318807712,0.0
"Yemen, Rep.",poor,0.2,848.650535393,0.000864128,0.496696268099,3750.26219112,0.0194405780774,0.297318807712,0.0
Zambia,nonpoor,0.8,4413.2674746,0.2458853,1.19080006066,10384.9386613,0.00635765540567,0.538614459493,0.0
Zambia,poor,0.2,527.22865814,0.05518931,0.23679975734,1162.03727262,0.0103534196824,0.297880298876,0.0
Zimbabwe,nonpoor,0.8,2190.07633726,0.08131872,1.14441391977,114.793217419,0.00358331034831,0.696571521885,0.0
Zimbabwe,poor,0.2,539.381858009,0.008329735,0.422344320904,26.6087314194,0.00186631434675,0.464119053237,0.0
