country,income_cat,n,c,axfin,gamma_SP,k,fa,shew
Swaziland,poor,0.2,1551.6991125999998,0.09158991,0.3127957086049642,7585.127910225767,0.017678198779669717,0.6000000000000002
Sweden,nonpoor,0.8,52131.47601749999,0.8096492,1.1109441165302707,148030.18986833823,0.0014632164880239043,0.8000000000000004
Sweden,poor,0.2,19870.485929999995,0.6662128,0.5562235338789173,46986.87648868997,0.001624542878780961,0.8000000000000004
Switzerland,nonpoor,0.8,65789.35883292499,0.6177222,1.0980129365118156,237224.42218039854,0.01848919186691167,1.0
Switzerland,poor,0.2,23163.351668299998,0.46041340000000003,0.6079482539527377,62531.32514974022,0.019775131529523256,1.0
Tajikistan,nonpoor,0.8,3025.1253688499996,0.02125592,1.0609609193706946,8027.057458855008,0.09159661992933121,0.6000000000000002
Tajikistan,poor,0.2,1102.4461245999998,0.006333106999999999,0.7561563225172216,2147.2082652143336,0.09363807629696072,0.6000000000000002
Tanzania,nonpoor,0.8,2884.216953320375,0.1217031,1.075129062615512,7021.431075740631,0.008453974743439629,0.8000000000000004
Tanzania,poor,0.2,917.9176917185,0.04258187,0.699483749537951,2056.226015050656,0.008098540410918077,0.8000000000000004
Thailand,nonpoor,0.8,17779.3318505125,0.46914110000000003,1.1571676686023933,74206.55894581163,0.023184341472034634,0.8000000000000004
Thailand,poor,0.2,5066.2048979500005,0.3132831,0.37132932559042653,20160.88738498822,0.025567450008775448,0.8000000000000004
Togo,nonpoor,0.8,1605.246151582,0.08989002,1.1906036801923074,4327.698800775044,0.005860396062200512,0.2000000000000001
Togo,poor,0.2,325.87323367199997,0.03249362,0.2375852792307701,880.0993761495075,0.0065403839578963095,0.2000000000000001
Tunisia,nonpoor,0.8,12532.99205982375,0.1407694,1.0747684853629913,50942.93654834919,0.032536692317785214,0.6000000000000002
Tunisia,poor,0.2,3617.3276107049996,0.04612976,0.700926058548034,11858.836285109299,0.03565450960836296,0.6000000000000002
Turkey,nonpoor,0.8,27539.936730749992,0.1221136,1.1489184618621167,67246.0448176978,0.01110179064730087,0.8000000000000004
Turkey,poor,0.2,6782.659576999999,0.04858122,0.40432615255153365,14741.670202592031,0.011327413649542725,0.8000000000000004
Uganda,nonpoor,0.8,1955.82518847,0.23384429999999998,1.1999833138825393,3401.181616726767,0.011794587156340188,0.6000000000000002
Uganda,poor,0.2,506.44877112000006,0.06975457,0.20006674446984216,917.7963584652899,0.015486678805710613,0.6000000000000002
Ukraine,nonpoor,0.8,8372.86314131025,0.10913350000000001,1.0656208997187189,35216.037227520974,0.009094894622353895,0.0
Ukraine,poor,0.2,3833.246604759,0.03185545,0.7375164011251246,10952.254135870699,0.010077492901181604,0.0
United Kingdom,nonpoor,0.8,44902.93190163001,0.6278858,1.1022001720320362,153440.69730322214,0.0064517235051076574,1.0
United Kingdom,poor,0.2,14584.10719348,0.36570890000000006,0.591199311871855,26876.554066287412,0.006721918165533279,1.0
United States,nonpoor,0.8,62905.999248299995,0.6432125,0.9083078101071975,203519.55670046975,0.025431352345481193,0.8000000000000004
United States,poor,0.2,13522.469806799998,0.38833190000000006,1.36676875957121,17788.135735420114,0.02576248762536957,0.8000000000000004
Uruguay,nonpoor,0.8,23515.136964067497,0.1757146,1.1464025149561043,82277.76293481032,0.003235578740140946,0.6000000000000002
Uruguay,poor,0.2,5096.68159373,0.05289780000000001,0.41438994017558234,10600.367406208745,0.00359231627312361,0.6000000000000002
Uzbekistan,nonpoor,0.8,6596.598143403,0.02522454,1.072641913633252,9247.085137444332,0.046783071372603166,0.0
Uzbekistan,poor,0.2,2114.787566388,0.008141438,0.7094323454669923,2044.5518975792716,0.04748044024895352,0.0
Vietnam,nonpoor,0.8,6490.851638435999,0.1847556,1.215342279843489,23894.783976959836,0.04151923961699883,0.8000000000000004
Vietnam,poor,0.2,1810.8837262559998,0.09144979,0.13863088062604348,7401.292778103512,0.03826061110709614,0.8000000000000004
West Bank and Gaza,nonpoor,0.8,5005.698497837125,0.07598995,0.7287051069472824,17951.01925827011,0.005826614432468808,0.4000000000000002
West Bank and Gaza,poor,0.2,1672.7244736515001,0.01446696,2.0851795722108704,4611.832231961462,0.005853774948307929,0.4000000000000002
"Yemen, Rep.",nonpoor,0.8,3043.145056465249,0.01403569,1.1172493399776682,13924.373677687241,0.019026708791539688,0.2000000000000001
"Yemen, Rep.",poor,0.2,1032.6489191389999,0.000864128,0.5310026400893271,4564.177443910236,0.01944057807736788,0.2000000000000001
Zambia,nonpoor,0.8,4361.257054047374,0.2458853,1.1726822761335005,10268.482526539387,0.007526626655970419,0.8000000000000004
Zambia,poor,0.2,690.9819888105,0.05518931,0.3092708954659975,1523.8375589029667,0.012257085291584981,0.8000000000000004
