country,hazard,rp,income_cat,fa,shew
Hungary,wind,500.0,nonpoor,0.0,0.0
Hungary,wind,500.0,poor,0.0,0.0
Hungary,wind,1000.0,nonpoor,0.0,0.0
Hungary,wind,1000.0,poor,0.0,0.0
Hungary,wind,1500.0,nonpoor,0.0,0.0
Hungary,wind,1500.0,poor,0.0,0.0
Hungary,wind,2000.0,nonpoor,0.0,0.0
Hungary,wind,2000.0,poor,0.0,0.0
Iceland,earthquake,1.0,nonpoor,0.00118666388585,0.0
Iceland,earthquake,1.0,poor,0.00118666388585,0.0
Iceland,earthquake,20.0,nonpoor,0.00590686593853,0.0
Iceland,earthquake,20.0,poor,0.00590686593853,0.0
Iceland,earthquake,50.0,nonpoor,0.0165822851423,0.0
Iceland,earthquake,50.0,poor,0.0165822851423,0.0
Iceland,earthquake,100.0,nonpoor,0.0331811831374,0.0
Iceland,earthquake,100.0,poor,0.0331811831374,0.0
Iceland,earthquake,250.0,nonpoor,0.0690323839755,0.0
Iceland,earthquake,250.0,poor,0.0690323839755,0.0
Iceland,earthquake,500.0,nonpoor,0.10807325255,0.0
Iceland,earthquake,500.0,poor,0.10807325255,0.0
Iceland,earthquake,1000.0,nonpoor,0.155339476798,0.0
Iceland,earthquake,1000.0,poor,0.155339476798,0.0
Iceland,earthquake,1500.0,nonpoor,0.188782478495,0.0
Iceland,earthquake,1500.0,poor,0.188782478495,0.0
Iceland,earthquake,2000.0,nonpoor,0.0,0.0
Iceland,earthquake,2000.0,poor,0.0,0.0
Iceland,surge,1.0,nonpoor,0.0,0.0
Iceland,surge,1.0,poor,0.0,0.0
Iceland,surge,20.0,nonpoor,0.0,0.0
Iceland,surge,20.0,poor,0.0,0.0
Iceland,surge,50.0,nonpoor,0.0,0.0
Iceland,surge,50.0,poor,0.0,0.0
Iceland,surge,100.0,nonpoor,0.0,0.0
Iceland,surge,100.0,poor,0.0,0.0
Iceland,surge,250.0,nonpoor,0.0,0.0
Iceland,surge,250.0,poor,0.0,0.0
Iceland,surge,500.0,nonpoor,0.0,0.0
Iceland,surge,500.0,poor,0.0,0.0
Iceland,surge,1000.0,nonpoor,0.0,0.0
Iceland,surge,1000.0,poor,0.0,0.0
Iceland,surge,1500.0,nonpoor,0.0,0.0
Iceland,surge,1500.0,poor,0.0,0.0
Iceland,surge,2000.0,nonpoor,0.0,0.0
Iceland,surge,2000.0,poor,0.0,0.0
Iceland,tsunami,1.0,nonpoor,0.0,0.0
Iceland,tsunami,1.0,poor,0.0,0.0
Iceland,tsunami,20.0,nonpoor,0.0,0.0
Iceland,tsunami,20.0,poor,0.0,0.0
Iceland,tsunami,50.0,nonpoor,0.0,0.0
Iceland,tsunami,50.0,poor,0.0,0.0
Iceland,tsunami,100.0,nonpoor,0.0,0.0
Iceland,tsunami,100.0,poor,0.0,0.0
Iceland,tsunami,250.0,nonpoor,0.0,0.0
Iceland,tsunami,250.0,poor,0.0,0.0
Iceland,tsunami,500.0,nonpoor,0.0,0.0
Iceland,tsunami,500.0,poor,0.0,0.0
Iceland,tsunami,1000.0,nonpoor,0.0,0.0
Iceland,tsunami,1000.0,poor,0.0,0.0
Iceland,tsunami,1500.0,nonpoor,0.0,0.0
Iceland,tsunami,1500.0,poor,0.0,0.0
Iceland,tsunami,2000.0,nonpoor,0.0,0.0
Iceland,tsunami,2000.0,poor,0.0,0.0
Iceland,wind,1.0,nonpoor,0.0,0.0
Iceland,wind,1.0,poor,0.0,0.0
Iceland,wind,20.0,nonpoor,0.0,0.0
Iceland,wind,20.0,poor,0.0,0.0
Iceland,wind,50.0,nonpoor,0.0,0.0
Iceland,wind,50.0,poor,0.0,0.0
Iceland,wind,100.0,nonpoor,0.0,0.0
Iceland,wind,100.0,poor,0.0,0.0
Iceland,wind,250.0,nonpoor,0.0,0.0
Iceland,wind,250.0,poor,0.0,0.0
Iceland,wind,500.0,nonpoor,0.0,0.0
Iceland,wind,500.0,poor,0.0,0.0
Iceland,wind,1000.0,nonpoor,0.0,0.0
Iceland,wind,1000.0,poor,0.0,0.0
Iceland,wind,1500.0,nonpoor,0.0,0.0
Iceland,wind,1500.0,poor,0.0,0.0
Iceland,wind,2000.0,nonpoor,0.0,0.0
Iceland,wind,2000.0,poor,0.0,0.0
India,earthquake,1.0,nonpoor,0.000111804336984,0.0
India,earthquake,1.0,poor,0.000111804336984,0.0
India,earthquake,20.0,nonpoor,0.000141060589474,0.0
India,earthquake,20.0,poor,0.000141060589474,0.0
India,earthquake,50.0,nonpoor,0.000406418552067,0.0
India,earthquake,50.0,poor,0.000406418552067,0.0
India,earthquake,100.0,nonpoor,0.000806711243706,0.0
India,earthquake,100.0,poor,0.000806711243706,0.0
India,earthquake,250.0,nonpoor,0.00167941947091,0.0
India,earthquake,250.0,poor,0.00167941947091,0.0
India,earthquake,500.0,nonpoor,0.0026587455937,0.0
India,earthquake,500.0,poor,0.0026587455937,0.0
India,earthquake,1000.0,nonpoor,0.00393311654115,0.0
India,earthquake,1000.0,poor,0.00393311654115,0.0
India,earthquake,1500.0,nonpoor,0.00481787287561,0.0
India,earthquake,1500.0,poor,0.00481787287561,0.0
India,earthquake,2000.0,nonpoor,-4.54870114886e-17,0.0
India,earthquake,2000.0,poor,-4.54870114886e-17,0.0
India,flood,1.0,nonpoor,0.00129650805295,0.0
India,flood,1.0,poor,0.00142659424464,0.0
India,flood,20.0,nonpoor,0.00842046789691,0.0
India,flood,20.0,poor,0.0092653424031,0.0
India,flood,50.0,nonpoor,0.0120130706598,0.0
India,flood,50.0,poor,0.013218411891,0.0
India,flood,100.0,nonpoor,0.015148246263,0.0
India,flood,100.0,poor,0.0166681578923,0.0
India,flood,250.0,nonpoor,0.0188274768112,0.0
India,flood,250.0,poor,0.0207165470349,0.0
India,flood,500.0,nonpoor,0.0200408601007,0.0
India,flood,500.0,poor,0.0220516761252,0.0
India,flood,1000.0,nonpoor,0.0224676266825,0.0
India,flood,1000.0,poor,0.024721934309,0.0
India,flood,1500.0,nonpoor,0.0243607905484,0.0
India,flood,1500.0,poor,0.0268050503136,0.0
India,flood,2000.0,nonpoor,-7.13474769373e-16,0.0
India,flood,2000.0,poor,-7.85061841592e-16,0.0
India,surge,1.0,nonpoor,0.000156742849056,0.0
India,surge,1.0,poor,0.000172469770507,0.0
India,surge,20.0,nonpoor,0.0010743246233,0.0
India,surge,20.0,poor,0.00118211785958,0.0
India,surge,50.0,nonpoor,0.00122949134936,0.0
India,surge,50.0,poor,0.0013528533655,0.0
India,surge,100.0,nonpoor,0.00129081949008,0.0
India,surge,100.0,poor,0.00142033491519,0.0
India,surge,250.0,nonpoor,0.00147479820916,0.0
India,surge,250.0,poor,0.00162277328892,0.0
India,surge,500.0,nonpoor,0.00157975496164,0.0
India,surge,500.0,poor,0.00173826096266,0.0
India,surge,1000.0,nonpoor,0.00157975496164,0.0
India,surge,1000.0,poor,0.00173826096266,0.0
India,surge,1500.0,nonpoor,0.00157975496164,0.0
India,surge,1500.0,poor,0.00173826096266,0.0
India,surge,2000.0,nonpoor,0.0,0.0
India,surge,2000.0,poor,0.0,0.0
India,tsunami,1.0,nonpoor,0.0,0.0
India,tsunami,1.0,poor,0.0,0.0
India,tsunami,20.0,nonpoor,0.0,0.0
India,tsunami,20.0,poor,0.0,0.0
India,tsunami,50.0,nonpoor,0.0,0.0
India,tsunami,50.0,poor,0.0,0.0
India,tsunami,100.0,nonpoor,0.0,0.0
India,tsunami,100.0,poor,0.0,0.0
India,tsunami,250.0,nonpoor,0.0,0.0
India,tsunami,250.0,poor,0.0,0.0
India,tsunami,500.0,nonpoor,0.0,0.0
India,tsunami,500.0,poor,0.0,0.0
India,tsunami,1000.0,nonpoor,0.0,0.0
India,tsunami,1000.0,poor,0.0,0.0
India,tsunami,1500.0,nonpoor,0.0,0.0
India,tsunami,1500.0,poor,0.0,0.0
India,tsunami,2000.0,nonpoor,0.0,0.0
India,tsunami,2000.0,poor,0.0,0.0
India,wind,1.0,nonpoor,0.000143235896076,0.0
India,wind,1.0,poor,0.000143235896076,0.0
India,wind,20.0,nonpoor,0.00292707049724,0.0
India,wind,20.0,poor,0.00292707049724,0.0
India,wind,50.0,nonpoor,0.0047501422678,0.0
India,wind,50.0,poor,0.0047501422678,0.0
India,wind,100.0,nonpoor,0.00585803001413,0.0
India,wind,100.0,poor,0.00585803001413,0.0
India,wind,250.0,nonpoor,0.00696620281949,0.0
India,wind,250.0,poor,0.00696620281949,0.0
India,wind,500.0,nonpoor,0.00816827057955,0.0
India,wind,500.0,poor,0.00816827057955,0.0
India,wind,1000.0,nonpoor,0.00861229074498,0.0
India,wind,1000.0,poor,0.00861229074498,0.0
India,wind,1500.0,nonpoor,0.00905631091041,0.0
India,wind,1500.0,poor,0.00905631091041,0.0
India,wind,2000.0,nonpoor,1.81948045954e-16,0.0
India,wind,2000.0,poor,1.81948045954e-16,0.0
Indonesia,earthquake,1.0,nonpoor,0.00124257576814,0.0
Indonesia,earthquake,1.0,poor,0.00124257576814,0.0
Indonesia,earthquake,20.0,nonpoor,0.0056288466737,0.0
Indonesia,earthquake,20.0,poor,0.0056288466737,0.0
Indonesia,earthquake,50.0,nonpoor,0.0130703132605,0.0
Indonesia,earthquake,50.0,poor,0.0130703132605,0.0
Indonesia,earthquake,100.0,nonpoor,0.0234776378848,0.0
Indonesia,earthquake,100.0,poor,0.0234776378848,0.0
Indonesia,earthquake,250.0,nonpoor,0.0467049647882,0.0
Indonesia,earthquake,250.0,poor,0.0467049647882,0.0
Indonesia,earthquake,500.0,nonpoor,0.0743957117832,0.0
Indonesia,earthquake,500.0,poor,0.0743957117832,0.0
Indonesia,earthquake,1000.0,nonpoor,0.113438147859,0.0
Indonesia,earthquake,1000.0,poor,0.113438147859,0.0
Indonesia,earthquake,1500.0,nonpoor,0.142123476444,0.0
Indonesia,earthquake,1500.0,poor,0.142123476444,0.0
Indonesia,earthquake,2000.0,nonpoor,0.0,0.0
Indonesia,earthquake,2000.0,poor,0.0,0.0
Indonesia,flood,1.0,nonpoor,0.00202035837424,0.0
Indonesia,flood,1.0,poor,0.00195435360046,0.0
Indonesia,flood,20.0,nonpoor,0.0210391399556,0.0
Indonesia,flood,20.0,poor,0.0203517947345,0.0
Indonesia,flood,50.0,nonpoor,0.0441898689304,0.0
Indonesia,flood,50.0,poor,0.0427461932244,0.0
Indonesia,flood,100.0,nonpoor,0.0515246014905,0.0
Indonesia,flood,100.0,poor,0.0498413012855,0.0
Indonesia,flood,250.0,nonpoor,0.0715340036235,0.0
Indonesia,flood,250.0,poor,0.0691969995617,0.0
Indonesia,flood,500.0,nonpoor,0.0791657560363,0.0
Indonesia,flood,500.0,poor,0.076579423886,0.0
Indonesia,flood,1000.0,nonpoor,0.0871469849546,0.0
Indonesia,flood,1000.0,poor,0.0842999073762,0.0
Indonesia,flood,1500.0,nonpoor,0.0951282138556,0.0
Indonesia,flood,1500.0,poor,0.0920203908496,0.0
Indonesia,flood,2000.0,nonpoor,2.12513260888e-15,0.0
Indonesia,flood,2000.0,poor,2.05570487819e-15,0.0
Indonesia,surge,1.0,nonpoor,3.35002287667e-05,0.0
Indonesia,surge,1.0,poor,3.24057818362e-05,0.0
Indonesia,surge,20.0,nonpoor,0.000570334893808,0.0
Indonesia,surge,20.0,poor,0.000551702147199,0.0
Indonesia,surge,50.0,nonpoor,0.000833503733848,0.0
Indonesia,surge,50.0,poor,0.000806273304782,0.0
Indonesia,surge,100.0,nonpoor,0.000833521062408,0.0
Indonesia,surge,100.0,poor,0.000806290067221,0.0
Indonesia,surge,250.0,nonpoor,0.000833555719528,0.0
Indonesia,surge,250.0,poor,0.000806323592098,0.0
Indonesia,surge,500.0,nonpoor,0.000833607705208,0.0
Indonesia,surge,500.0,poor,0.000806373879415,0.0
Indonesia,surge,1000.0,nonpoor,0.000833711676568,0.0
Indonesia,surge,1000.0,poor,0.000806474454047,0.0
Indonesia,surge,1500.0,nonpoor,0.000833815647927,0.0
Indonesia,surge,1500.0,poor,0.00080657502868,0.0
Indonesia,surge,2000.0,nonpoor,-1.66025985068e-17,0.0
Indonesia,surge,2000.0,poor,-1.60601943608e-17,0.0
Indonesia,tsunami,1.0,nonpoor,3.62433254777e-05,0.0
Indonesia,tsunami,1.0,poor,3.62433254777e-05,0.0
Indonesia,tsunami,20.0,nonpoor,0.000100072746529,0.0
Indonesia,tsunami,20.0,poor,0.000100072746529,0.0
Indonesia,tsunami,50.0,nonpoor,0.000453744603519,0.0
Indonesia,tsunami,50.0,poor,0.000453744603519,0.0
Indonesia,tsunami,100.0,nonpoor,0.00159066258967,0.0
Indonesia,tsunami,100.0,poor,0.00159066258967,0.0
Indonesia,tsunami,250.0,nonpoor,0.00488195933358,0.0
Indonesia,tsunami,250.0,poor,0.00488195933358,0.0
Indonesia,tsunami,500.0,nonpoor,0.00783246129161,0.0
Indonesia,tsunami,500.0,poor,0.00783246129161,0.0
Indonesia,tsunami,1000.0,nonpoor,0.0115057146891,0.0
Indonesia,tsunami,1000.0,poor,0.0115057146891,0.0
Indonesia,tsunami,1500.0,nonpoor,0.0149181901811,0.0
Indonesia,tsunami,1500.0,poor,0.0149181901811,0.0
Indonesia,tsunami,2000.0,nonpoor,0.0,0.0
Indonesia,tsunami,2000.0,poor,0.0,0.0
Indonesia,wind,1.0,nonpoor,0.0,0.0
Indonesia,wind,1.0,poor,0.0,0.0
Indonesia,wind,20.0,nonpoor,0.0,0.0
Indonesia,wind,20.0,poor,0.0,0.0
Indonesia,wind,50.0,nonpoor,0.0,0.0
Indonesia,wind,50.0,poor,0.0,0.0
Indonesia,wind,100.0,nonpoor,0.0,0.0
Indonesia,wind,100.0,poor,0.0,0.0
Indonesia,wind,250.0,nonpoor,0.0,0.0
Indonesia,wind,250.0,poor,0.0,0.0
Indonesia,wind,500.0,nonpoor,0.0,0.0
Indonesia,wind,500.0,poor,0.0,0.0
Indonesia,wind,1000.0,nonpoor,0.0,0.0
Indonesia,wind,1000.0,poor,0.0,0.0
Indonesia,wind,1500.0,nonpoor,0.0,0.0
Indonesia,wind,1500.0,poor,0.0,0.0
Indonesia,wind,2000.0,nonpoor,0.0,0.0
Indonesia,wind,2000.0,poor,0.0,0.0
"Iran, Islamic Rep.",earthquake,1.0,nonpoor,0.00477429364822,0.0
"Iran, Islamic Rep.",earthquake,1.0,poor,0.00477429364822,0.0
"Iran, Islamic Rep.",earthquake,20.0,nonpoor,0.0108269497476,0.0
"Iran, Islamic Rep.",earthquake,20.0,poor,0.0108269497476,0.0
"Iran, Islamic Rep.",earthquake,50.0,nonpoor,0.0199282641923,0.0
"Iran, Islamic Rep.",earthquake,50.0,poor,0.0199282641923,0.0
"Iran, Islamic Rep.",earthquake,100.0,nonpoor,0.0301995837376,0.0
"Iran, Islamic Rep.",earthquake,100.0,poor,0.0301995837376,0.0
"Iran, Islamic Rep.",earthquake,250.0,nonpoor,0.0487781786816,0.0
"Iran, Islamic Rep.",earthquake,250.0,poor,0.0487781786816,0.0
"Iran, Islamic Rep.",earthquake,500.0,nonpoor,0.0680239136145,0.0
"Iran, Islamic Rep.",earthquake,500.0,poor,0.0680239136145,0.0
"Iran, Islamic Rep.",earthquake,1000.0,nonpoor,0.0917283709776,0.0
"Iran, Islamic Rep.",earthquake,1000.0,poor,0.0917283709776,0.0
"Iran, Islamic Rep.",earthquake,1500.0,nonpoor,0.105978993152,0.0
"Iran, Islamic Rep.",earthquake,1500.0,poor,0.105978993152,0.0
"Iran, Islamic Rep.",earthquake,2000.0,nonpoor,0.0,0.0
"Iran, Islamic Rep.",earthquake,2000.0,poor,0.0,0.0
"Iran, Islamic Rep.",flood,1.0,nonpoor,0.000321609512894,0.0
"Iran, Islamic Rep.",flood,1.0,poor,0.00035706845036,0.0
"Iran, Islamic Rep.",flood,20.0,nonpoor,0.00355657748383,0.0
"Iran, Islamic Rep.",flood,20.0,poor,0.00394870661415,0.0
"Iran, Islamic Rep.",flood,50.0,nonpoor,0.00668662907417,0.0
"Iran, Islamic Rep.",flood,50.0,poor,0.00742386088074,0.0
"Iran, Islamic Rep.",flood,100.0,nonpoor,0.00947514780263,0.0
"Iran, Islamic Rep.",flood,100.0,poor,0.0105198267065,0.0
"Iran, Islamic Rep.",flood,250.0,nonpoor,0.0194992869426,0.0
"Iran, Islamic Rep.",flood,250.0,poor,0.0216491735866,0.0
"Iran, Islamic Rep.",flood,500.0,nonpoor,0.0257898113811,0.0
"Iran, Islamic Rep.",flood,500.0,poor,0.028633257462,0.0
"Iran, Islamic Rep.",flood,1000.0,nonpoor,0.0333414961938,0.0
"Iran, Islamic Rep.",flood,1000.0,poor,0.0370175504806,0.0
"Iran, Islamic Rep.",flood,1500.0,nonpoor,0.0376270178462,0.0
"Iran, Islamic Rep.",flood,1500.0,poor,0.0417755707321,0.0
"Iran, Islamic Rep.",flood,2000.0,nonpoor,-1.44126488237e-16,0.0
"Iran, Islamic Rep.",flood,2000.0,poor,-1.60017100699e-16,0.0
"Iran, Islamic Rep.",surge,1.0,nonpoor,0.0,0.0
"Iran, Islamic Rep.",surge,1.0,poor,0.0,0.0
"Iran, Islamic Rep.",surge,20.0,nonpoor,0.0,0.0
"Iran, Islamic Rep.",surge,20.0,poor,0.0,0.0
"Iran, Islamic Rep.",surge,50.0,nonpoor,0.0,0.0
"Iran, Islamic Rep.",surge,50.0,poor,0.0,0.0
"Iran, Islamic Rep.",surge,100.0,nonpoor,0.0,0.0
"Iran, Islamic Rep.",surge,100.0,poor,0.0,0.0
"Iran, Islamic Rep.",surge,250.0,nonpoor,0.0,0.0
"Iran, Islamic Rep.",surge,250.0,poor,0.0,0.0
"Iran, Islamic Rep.",surge,500.0,nonpoor,0.0,0.0
"Iran, Islamic Rep.",surge,500.0,poor,0.0,0.0
"Iran, Islamic Rep.",surge,1000.0,nonpoor,0.0,0.0
"Iran, Islamic Rep.",surge,1000.0,poor,0.0,0.0
"Iran, Islamic Rep.",surge,1500.0,nonpoor,0.0,0.0
"Iran, Islamic Rep.",surge,1500.0,poor,0.0,0.0
"Iran, Islamic Rep.",surge,2000.0,nonpoor,0.0,0.0
"Iran, Islamic Rep.",surge,2000.0,poor,0.0,0.0
"Iran, Islamic Rep.",tsunami,1.0,nonpoor,0.0,0.0
"Iran, Islamic Rep.",tsunami,1.0,poor,0.0,0.0
"Iran, Islamic Rep.",tsunami,20.0,nonpoor,0.0,0.0
"Iran, Islamic Rep.",tsunami,20.0,poor,0.0,0.0
"Iran, Islamic Rep.",tsunami,50.0,nonpoor,0.0,0.0
"Iran, Islamic Rep.",tsunami,50.0,poor,0.0,0.0
"Iran, Islamic Rep.",tsunami,100.0,nonpoor,0.0,0.0
"Iran, Islamic Rep.",tsunami,100.0,poor,0.0,0.0
"Iran, Islamic Rep.",tsunami,250.0,nonpoor,0.0,0.0
"Iran, Islamic Rep.",tsunami,250.0,poor,0.0,0.0
"Iran, Islamic Rep.",tsunami,500.0,nonpoor,0.0,0.0
"Iran, Islamic Rep.",tsunami,500.0,poor,0.0,0.0
"Iran, Islamic Rep.",tsunami,1000.0,nonpoor,0.0,0.0
"Iran, Islamic Rep.",tsunami,1000.0,poor,0.0,0.0
"Iran, Islamic Rep.",tsunami,1500.0,nonpoor,0.0,0.0
"Iran, Islamic Rep.",tsunami,1500.0,poor,0.0,0.0
"Iran, Islamic Rep.",tsunami,2000.0,nonpoor,0.0,0.0
"Iran, Islamic Rep.",tsunami,2000.0,poor,0.0,0.0
"Iran, Islamic Rep.",wind,1.0,nonpoor,0.0,0.0
"Iran, Islamic Rep.",wind,1.0,poor,0.0,0.0
"Iran, Islamic Rep.",wind,20.0,nonpoor,0.0,0.0
"Iran, Islamic Rep.",wind,20.0,poor,0.0,0.0
"Iran, Islamic Rep.",wind,50.0,nonpoor,0.0,0.0
"Iran, Islamic Rep.",wind,50.0,poor,0.0,0.0
"Iran, Islamic Rep.",wind,100.0,nonpoor,0.0,0.0
"Iran, Islamic Rep.",wind,100.0,poor,0.0,0.0
"Iran, Islamic Rep.",wind,250.0,nonpoor,0.0,0.0
"Iran, Islamic Rep.",wind,250.0,poor,0.0,0.0
"Iran, Islamic Rep.",wind,500.0,nonpoor,0.0,0.0
"Iran, Islamic Rep.",wind,500.0,poor,0.0,0.0
"Iran, Islamic Rep.",wind,1000.0,nonpoor,0.0,0.0
"Iran, Islamic Rep.",wind,1000.0,poor,0.0,0.0
"Iran, Islamic Rep.",wind,1500.0,nonpoor,0.0,0.0
"Iran, Islamic Rep.",wind,1500.0,poor,0.0,0.0
"Iran, Islamic Rep.",wind,2000.0,nonpoor,0.0,0.0
"Iran, Islamic Rep.",wind,2000.0,poor,0.0,0.0
Iraq,earthquake,1.0,nonpoor,0.00134989286786,0.0
Iraq,earthquake,1.0,poor,0.00134989286786,0.0
Iraq,earthquake,20.0,nonpoor,0.00434518538701,0.0
Iraq,earthquake,20.0,poor,0.00434518538701,0.0
Iraq,earthquake,50.0,nonpoor,0.00998558227187,0.0
Iraq,earthquake,50.0,poor,0.00998558227187,0.0
Iraq,earthquake,100.0,nonpoor,0.0174865472379,0.0
Iraq,earthquake,100.0,poor,0.0174865472379,0.0
Iraq,earthquake,250.0,nonpoor,0.0328595917626,0.0
Iraq,earthquake,250.0,poor,0.0328595917626,0.0
Iraq,earthquake,500.0,nonpoor,0.0488641781895,0.0
Iraq,earthquake,500.0,poor,0.0488641781895,0.0
Iraq,earthquake,1000.0,nonpoor,0.0692818382036,0.0
Iraq,earthquake,1000.0,poor,0.0692818382036,0.0
Iraq,earthquake,1500.0,nonpoor,0.0820943169176,0.0
Iraq,earthquake,1500.0,poor,0.0820943169176,0.0
Iraq,earthquake,2000.0,nonpoor,0.0,0.0
Iraq,earthquake,2000.0,poor,0.0,0.0
Iraq,flood,1.0,nonpoor,0.00171780872401,0.0
Iraq,flood,1.0,poor,0.0022835356477,0.0
Iraq,flood,20.0,nonpoor,0.0186557704095,0.0
Iraq,flood,20.0,poor,0.0247996858847,0.0
Iraq,flood,50.0,nonpoor,0.0319947090112,0.0
Iraq,flood,50.0,poor,0.0425315447196,0.0
Iraq,flood,100.0,nonpoor,0.0417242177588,0.0
Iraq,flood,100.0,poor,0.0554652781146,0.0
Iraq,flood,250.0,nonpoor,0.0567453679602,0.0
Iraq,flood,250.0,poor,0.0754333522517,0.0
Iraq,flood,500.0,nonpoor,0.0700151437495,0.0
Iraq,flood,500.0,poor,0.0930732708459,0.0
Iraq,flood,1000.0,nonpoor,0.0841813823172,0.0
Iraq,flood,1000.0,poor,0.111904884815,0.0
Iraq,flood,1500.0,nonpoor,0.0932878040546,0.0
Iraq,flood,1500.0,poor,0.1240103296,0.0
Iraq,flood,2000.0,nonpoor,1.22407095818e-15,0.0
Iraq,flood,2000.0,poor,1.62719494276e-15,0.0
Iraq,surge,1.0,nonpoor,0.0,0.0
Iraq,surge,1.0,poor,0.0,0.0
Iraq,surge,20.0,nonpoor,0.0,0.0
Iraq,surge,20.0,poor,0.0,0.0
Iraq,surge,50.0,nonpoor,0.0,0.0
Iraq,surge,50.0,poor,0.0,0.0
Iraq,surge,100.0,nonpoor,0.0,0.0
Iraq,surge,100.0,poor,0.0,0.0
Iraq,surge,250.0,nonpoor,0.0,0.0
Iraq,surge,250.0,poor,0.0,0.0
Iraq,surge,500.0,nonpoor,0.0,0.0
Iraq,surge,500.0,poor,0.0,0.0
Iraq,surge,1000.0,nonpoor,0.0,0.0
Iraq,surge,1000.0,poor,0.0,0.0
Iraq,surge,1500.0,nonpoor,0.0,0.0
Iraq,surge,1500.0,poor,0.0,0.0
Iraq,surge,2000.0,nonpoor,0.0,0.0
Iraq,surge,2000.0,poor,0.0,0.0
Iraq,tsunami,1.0,nonpoor,0.0,0.0
Iraq,tsunami,1.0,poor,0.0,0.0
Iraq,tsunami,20.0,nonpoor,0.0,0.0
Iraq,tsunami,20.0,poor,0.0,0.0
Iraq,tsunami,50.0,nonpoor,0.0,0.0
Iraq,tsunami,50.0,poor,0.0,0.0
Iraq,tsunami,100.0,nonpoor,0.0,0.0
Iraq,tsunami,100.0,poor,0.0,0.0
Iraq,tsunami,250.0,nonpoor,0.0,0.0
Iraq,tsunami,250.0,poor,0.0,0.0
Iraq,tsunami,500.0,nonpoor,0.0,0.0
Iraq,tsunami,500.0,poor,0.0,0.0
Iraq,tsunami,1000.0,nonpoor,0.0,0.0
Iraq,tsunami,1000.0,poor,0.0,0.0
Iraq,tsunami,1500.0,nonpoor,0.0,0.0
Iraq,tsunami,1500.0,poor,0.0,0.0
Iraq,tsunami,2000.0,nonpoor,0.0,0.0
Iraq,tsunami,2000.0,poor,0.0,0.0
Iraq,wind,1.0,nonpoor,0.0,0.0
Iraq,wind,1.0,poor,0.0,0.0
Iraq,wind,20.0,nonpoor,0.0,0.0
Iraq,wind,20.0,poor,0.0,0.0
Iraq,wind,50.0,nonpoor,0.0,0.0
Iraq,wind,50.0,poor,0.0,0.0
Iraq,wind,100.0,nonpoor,0.0,0.0
Iraq,wind,100.0,poor,0.0,0.0
Iraq,wind,250.0,nonpoor,0.0,0.0
Iraq,wind,250.0,poor,0.0,0.0
Iraq,wind,500.0,nonpoor,0.0,0.0
Iraq,wind,500.0,poor,0.0,0.0
Iraq,wind,1000.0,nonpoor,0.0,0.0
Iraq,wind,1000.0,poor,0.0,0.0
Iraq,wind,1500.0,nonpoor,0.0,0.0
Iraq,wind,1500.0,poor,0.0,0.0
Iraq,wind,2000.0,nonpoor,0.0,0.0
Iraq,wind,2000.0,poor,0.0,0.0
Ireland,earthquake,1.0,nonpoor,2.38142389029e-05,0.0
Ireland,earthquake,1.0,poor,2.38142389029e-05,0.0
Ireland,earthquake,20.0,nonpoor,0.000177241069517,0.0
Ireland,earthquake,20.0,poor,0.000177241069517,0.0
Ireland,earthquake,50.0,nonpoor,0.000761487224313,0.0
Ireland,earthquake,50.0,poor,0.000761487224313,0.0
Ireland,earthquake,100.0,nonpoor,0.00145245045626,0.0
Ireland,earthquake,100.0,poor,0.00145245045626,0.0
Ireland,earthquake,250.0,nonpoor,0.00281513442256,0.0
Ireland,earthquake,250.0,poor,0.00281513442256,0.0
Ireland,earthquake,500.0,nonpoor,0.00414343973315,0.0
Ireland,earthquake,500.0,poor,0.00414343973315,0.0
Ireland,earthquake,1000.0,nonpoor,0.00585191567829,0.0
Ireland,earthquake,1000.0,poor,0.00585191567829,0.0
Ireland,earthquake,1500.0,nonpoor,0.00711141592929,0.0
Ireland,earthquake,1500.0,poor,0.00711141592929,0.0
Ireland,earthquake,2000.0,nonpoor,2.51990922172e-17,0.0
Ireland,earthquake,2000.0,poor,2.51990922172e-17,0.0
Ireland,flood,1.0,nonpoor,0.000322273957883,0.0
Ireland,flood,1.0,poor,0.000357806153485,0.0
Ireland,flood,20.0,nonpoor,0.00202746743073,0.0
Ireland,flood,20.0,poor,0.00225100509973,0.0
Ireland,flood,50.0,nonpoor,0.00733879724347,0.0
Ireland,flood,50.0,poor,0.00814793360947,0.0
Ireland,flood,100.0,nonpoor,0.0168072169843,0.0
Ireland,flood,100.0,poor,0.0186602904543,0.0
Ireland,flood,250.0,nonpoor,0.0317810795218,0.0
Ireland,flood,250.0,poor,0.0352850906477,0.0
Ireland,flood,500.0,nonpoor,0.0527415081186,0.0
Ireland,flood,500.0,poor,0.0585565035192,0.0
Ireland,flood,1000.0,nonpoor,0.110973872482,0.0
Ireland,flood,1000.0,poor,0.1232092556,0.0
Ireland,flood,1500.0,nonpoor,0.147650096975,0.0
Ireland,flood,1500.0,poor,0.163929203611,0.0
Ireland,flood,2000.0,nonpoor,1.97243339501e-16,0.0
Ireland,flood,2000.0,poor,2.18990330684e-16,0.0
Ireland,surge,1.0,nonpoor,0.0,0.0
Ireland,surge,1.0,poor,0.0,0.0
